,importance,n,p99_high,p99_low,p_value,stddev
DR3,0.0005881076388888573,5.0,0.00219467700168841,-0.0010184617239106953,0.27110844658388106,0.0007802615728210552
R32_OR4_Avg,0.0005865885416666291,5.0,0.002752069692572187,-0.0015788926092389288,0.22732980839880557,0.0010517079236315125
R32_Hgt5_Avg,0.0005855034722222079,5.0,0.0013204983086486032,-0.0001494913642041878,0.1936381316126592,0.00035696449861714825
S16_Actual_12,0.0005696614583332815,5.0,0.002692493223387515,-0.001553170306720952,0.3210611856443732,0.0010309944221452037
R32_Pts5Rank_Avg,0.00056076388888886,5.0,0.0011475764798327636,-2.6048702055043327e-05,0.15045190932250943,0.00028499691688581974
Hgt4Rank,0.0005594618055555278,5.0,0.0011598115978401317,-4.088798672907602e-05,0.09510560502548913,0.000291571521290876
DR1_Seed_Avg,0.0005416666666666625,5.0,0.0018425354956750717,-0.0007592021623417468,0.2763385209186819,0.0006317921790735823
S16_OR2Rank_Avg,0.0005279947916666528,5.0,0.0018322080316439786,-0.0007762184483106729,0.3234107890230908,0.0006334164571304097
RankAdjOE,0.0005273437500000459,5.0,0.0017522395273504756,-0.0006975520273503839,0.16985206913067277,0.0005948943929267252
Hgt3_Seed_Avg,0.0005138888888888655,5.0,0.0011137831617729582,-8.600538399522707e-05,0.3286017255784029,0.00029135028945854845
S16_OR3Rank_Avg,0.000513671874999999,5.0,0.0009580282795884631,6.9315470411535e-05,0.036285346144465914,0.00021581030683488937
Off_1_Seed_Avg,0.0005078124999999674,5.0,0.002374057232029681,-0.0013584322320297458,0.12466646963513255,0.0009063779526736773
Pts1Rank_Seed_Avg,0.0005058593749999693,5.0,0.0014471262105765794,-0.00043540746057664086,0.34211882416919576,0.000457144495953479
Hgt1,0.0005008680555555663,5.0,0.0013327272944024934,-0.00033099118329136065,0.03502367660062688,0.0004040085744803361
S16_Hgt4_Avg,0.0004919704861111077,5.0,0.001120084602719554,-0.0001361436304973387,0.29972200498954904,0.00030505580392868587
S16_Off_3_Avg,0.0004917534722221969,5.0,0.0014431790517152095,-0.0004596721072708159,0.3320075109967734,0.0004620782869802706
S16_Actual_Full,0.0004670138888888935,5.0,0.002301955357214887,-0.0013679275794371002,0.3714507076597648,0.0008911749154830919
Pts5_Seed_Avg,0.00045572916666665925,5.0,0.001106021029144673,-0.00019456269581135448,0.1748610815018243,0.00031582685638026516
R32_Hgt4Rank_Avg,0.0004531249999999728,5.0,0.0024974331386954066,-0.0015911831386954615,0.35914675378635025,0.000992857899922743
Hgt1_Seed_Avg,0.0004474826388888593,5.0,0.0020228114586549593,-0.0011278461808772405,0.12742437729514514,0.0007650889971405448
Hgt3Rank,0.0004429253472222116,5.0,0.0009533721729155501,-6.75214784711269e-05,0.17085064246958612,0.0002479084017654655
Pts4Rank,0.0004199218749999882,5.0,0.001635071946339662,-0.0007952281963396852,0.27194660520475167,0.0005901612017702888
Def_3_Seed_Avg,0.0004164496527777765,5.0,0.001336618343398418,-0.000503719037842865,0.13191555632699978,0.0004468977726260377
R32_RankAdjTempo_Avg,0.00041189236111105476,5.0,0.0013028228842218888,-0.00047903816199977925,0.15594453289631963,0.000432697689457606
Hgt5Rank_Seed_Avg,0.00040842013888885793,5.0,0.001870849999050713,-0.0010540097212729971,0.13755240007581723,0.0007102574275672492
R32_Off_1_Avg,0.0003973524305555716,5.0,0.0007663423824193341,2.8362478691809347e-05,0.015411436519385925,0.00017920712722585772
Tempo_Seed_Avg,0.00039713541666665334,5.0,0.0016563065814699264,-0.0008620357481366196,0.3934324082718905,0.0006115408996647869
OR2,0.0003912760416666809,5.0,0.001725433562958208,-0.0009428814796248459,0.6175715667574669,0.0006479594781640617
RankAdjDE,0.0003904079861111039,5.0,0.0011988915080582236,-0.0004180755358360159,0.04073471567676071,0.0003926557041615095
DR4Rank_Seed_Avg,0.0003895399305555417,5.0,0.0015356570275722225,-0.0007565771664611392,0.3280478032271699,0.0005566339987941828
R32_Pts4_Avg,0.00038888888888886827,5.0,0.001503722775448946,-0.0007259449976712096,0.15572453473329154,0.000541440700852022
DR1Rank,0.00038302951388885883,5.0,0.0011307412581232897,-0.0003646822303455721,0.3200968213441103,0.00036314071155726517
Hgt5_Seed_Avg,0.0003817274305555562,5.0,0.0008360865325621856,-7.263167145107317e-05,0.026360050726308117,0.00022066831085306045
DR2_Seed_Avg,0.0003791232638888623,5.0,0.001418311037985176,-0.0006600645102074515,0.3329588804044612,0.0005047016990663025
RankDef_3_Seed_Avg,0.0003767361111110793,5.0,0.0011881644980979184,-0.00043469227587575993,0.31233777977146787,0.000394085934988041
Hgt3,0.00037608506944443546,5.0,0.0010568343893148716,-0.0003046642504260005,0.2804629329873043,0.00033061911133011054
OR2Rank_Seed_Avg,0.0003728298611110977,5.0,0.0011000866174247304,-0.00035442689520253506,0.16154384083964254,0.0003532063499189317
RankAdjTempo,0.00036914062499999,5.0,0.0014409985860148033,-0.0007027173360148236,0.22515972456332375,0.0005205686090296334
OR4Rank,0.0003591579861111397,5.0,0.001627091362505942,-0.0009087753902836624,0.23361204443054828,0.0006157964376802038
HgtEffRank_Seed_Avg,0.0003556857638888689,5.0,0.0009097362898814547,-0.00019836476210371694,0.2101955797249946,0.0002690853845737412
RankOff_2,0.00035525173611111364,5.0,0.0012173574789257043,-0.0005068540067034769,0.2802265855507596,0.00041869837580769525
RankAdjTempo_Seed_Avg,0.0003526475694444568,5.0,0.0007813065265944932,-7.601138770557956e-05,0.6564695473135996,0.00020818653701131927
R32_DR1Rank_Avg,0.00035177951388886504,5.0,0.0011081809306711116,-0.00040462190289338156,0.24413123382685462,0.000367361019579101
Def_1_Seed_Avg,0.0003502604166666071,5.0,0.001223475276960982,-0.0005229544436277677,0.35226196178843416,0.0004240937341894372
Hgt1Rank_Seed_Avg,0.0003437499999999983,5.0,0.0008545450195259731,-0.00016704501952597662,0.08753859700140713,0.00024807750885401717
RankOff_3,0.00032096354166665604,5.0,0.0016674709429614363,-0.0010255438596281242,0.31961750270668127,0.0006539574369317418
R32_Off_3_Avg,0.00031879340277776166,5.0,0.003996396608928947,-0.003358809803373424,0.3412929257857619,0.0017860993295944598
S16_RankAdjOE_Avg,0.0003059895833332845,5.0,0.002293305303471821,-0.0016813261368052517,0.31795602630183123,0.0009651784263987423
S16_OE_Avg,0.00029991319444444553,5.0,0.0009139984493056686,-0.0003141720604167774,0.3480932990814631,0.0002982424151107245
S16_RankOE_Avg,0.0002979600694444177,5.0,0.001312541590376647,-0.0007166214514878117,0.3759580927942537,0.0004927511949426676
R32_Pts1_Avg,0.0002957899305555604,5.0,0.0006775558404432867,-8.597597933216588e-05,0.10829648550804727,0.0001854120190487063
RankTempo_Seed_Avg,0.0002829861111111202,5.0,0.0014272061208333538,-0.0008612338986111135,0.38541603996623675,0.0005557126415528343
DR2,0.00028168402777776585,5.0,0.0009126573345565308,-0.00034928927900099903,0.11268904554992716,0.00030644442509310276
OE,0.00027864583333332417,5.0,0.001082471761825665,-0.0005251800951590167,0.33161933256102855,0.0003903936535593156
RankDef_3,0.00027495659722220157,5.0,0.0008350730389523709,-0.0002851598445079678,0.10915211079642846,0.0002720314142090626
R32_OR1_Avg,0.000274088541666632,5.0,0.0007764940274974782,-0.00022831694416421415,0.3315643682307148,0.00024400296908762362
ExpRank,0.00027105034722224954,5.0,0.000996798372105395,-0.00045469767766089593,0.08233128666092626,0.00035247360523564883
OR4_Seed_Avg,0.00026106770833331797,5.0,0.0006662840123647116,-0.00014414859569807572,0.030879975819917343,0.00019680115781948865
OR2Rank,0.00025564236111110065,5.0,0.0012884124040374526,-0.0007771276818152514,0.20139317673217896,0.0005015848034422686
S16_DR2_Avg,0.0002539062499999911,5.0,0.0012225097675836356,-0.0007146972675836534,0.27653659561034466,0.0004704210858053788
R32_SizeRank_Avg,0.00025217013888888896,5.0,0.0014007295399948464,-0.0008963892622170683,0.3953365092902299,0.0005578201511472226
Hgt4Rank_Seed_Avg,0.0002508680555555272,5.0,0.0009114048685176543,-0.0004096687574065997,0.2157116866528477,0.0003208025152987686
R32_Actual_6,0.00024674479166664947,5.0,0.0008963303689940569,-0.00040284078566075787,0.26638734329361685,0.0003154838352974331
Pts4,0.00024587673611110216,5.0,0.0014486761705543407,-0.0009569226983321363,0.1787288263381642,0.000584162875402754
Pts1,0.00023741319444444317,5.0,0.0013585460130755064,-0.0008837196241866201,0.5221403712044369,0.0005444998993893547
R32_Hgt1_Avg,0.00021701388888889877,5.0,0.0005931889554953753,-0.00015916117771757772,0.31196581391864997,0.00018269671756653287
S16_DR1Rank_Avg,0.00021397569444443486,5.0,0.0009822418187205998,-0.0005542904298317299,0.46558345612995194,0.0003731233449069875
HgtEff_Seed_Avg,0.00021310763888888755,5.0,0.0005631774017390662,-0.00013696212396129107,0.2166781978462257,0.00017001817044649684
OR5Rank,0.0002128906249999618,5.0,0.0008773035394565513,-0.0004515222894566279,0.23205890196866705,0.000322685019172248
HgtEff,0.00021180555555552576,5.0,0.0009002489069829593,-0.00047663779587190774,0.23379796120723997,0.000334355866992833
R32_DR5_Avg,0.00020876736111112107,5.0,0.0007228197022446491,-0.000305284980022407,0.33937419559307586,0.00024965949027327234
R32_DE_Avg,0.00020724826388887063,5.0,0.0009417157477152428,-0.0005272192199375016,0.2710202579131747,0.000356708379598167
DE,0.00020486111111108765,5.0,0.000842573903624731,-0.0004328516814025557,0.48987815953153807,0.0003097175870624919
Pts3Rank_Seed_Avg,0.00020117187499997988,5.0,0.0004599949786514557,-5.7651228651495965e-05,0.19111366946014066,0.0001257024605433885
R32_RankDef_3_Avg,0.00019986979166664032,5.0,0.0004912889908075893,-9.15494074743086e-05,0.304064405312397,0.0001415333865671003
OR4,0.0001996527777777516,5.0,0.0006545983854683637,-0.00025529282991286045,0.21012405998613715,0.0002209531587146276
R32_RankDef_2_Avg,0.00019618055555552518,5.0,0.0009000946128846454,-0.0005077335017735951,0.4692503112985545,0.000341869515391099
S16_Def_2_Avg,0.00019596354166662907,5.0,0.0014284947994985346,-0.0010365677161652766,0.4003773446295038,0.0005986027121239362
RankAdjOE_Seed_Avg,0.00019574652777775518,5.0,0.0008479862975737509,-0.00045649324201824044,0.3348996923381245,0.0003167728953517725
BenchRank,0.0001946614583333339,5.0,0.0015788041838022667,-0.001189481267135599,0.323121175340926,0.0006722357621094257
R32_Exp_Avg,0.0001905381944444488,5.0,0.0008619379401277235,-0.0004808615512388258,0.24817421372078305,0.0003260783092773629
Off_2_Seed_Avg,0.00018988715277773837,5.0,0.0015712944642088898,-0.001191520158653413,0.6455122994115258,0.0006709072552245958
RankOE_Seed_Avg,0.00018836805555550267,5.0,0.000911625515062783,-0.0005348894039517777,0.2957068479738664,0.0003512640138526787
S16_HgtEffRank_Avg,0.00018815104166666579,5.0,0.00043968393934808305,-6.338185601475147e-05,0.445987812863357,0.00012216183060975453
Off_2,0.0001855468749999719,5.0,0.0007933972440064319,-0.00042230349400648807,0.15305284250960086,0.0002952143218605708
Off_3,0.00018467881944445413,5.0,0.0007946393790951898,-0.0004252817402062814,0.4461683359188469,0.0002962391768772167
DR2Rank_Seed_Avg,0.00018207465277776764,5.0,0.0006124106105715948,-0.00024826130501605956,0.37739174285002175,0.00020900100490187212
S16_DR1_Avg,0.0001792534722221998,5.0,0.001184793773104021,-0.0008262868286596214,0.5135309676071635,0.0004883601510574166
S16_Pts5_Avg,0.00017860243055551893,5.0,0.0007648119811174159,-0.0004076071200063782,0.38266034045405184,0.00028470403862744265
RankOff_1,0.0001727430555555539,5.0,0.0007242070897827239,-0.00037872097867161617,0.1977027273800325,0.0002678292046790523
AdjDE_Seed_Avg,0.00017252604166665038,5.0,0.0007949920568560851,-0.00044993997352278425,0.28551153778898747,0.00030231269392130253
OR3_Seed_Avg,0.00017187499999997687,5.0,0.0022126124847733613,-0.0018688624847734076,0.45654865200193767,0.0009911237425874113
S16_RankDef_3_Avg,0.00016796874999997304,5.0,0.000912749327428462,-0.0005768118274285158,0.23899075348039456,0.00036171713354366496
R32_OR1Rank_Avg,0.00016796874999995085,5.0,0.0020135512918086707,-0.0016776137918087693,0.35950396201887563,0.0008963429592192605
OE_Seed_Avg,0.00016362847222219922,5.0,0.0007221205442665512,-0.0003948635998221528,0.5744916217198336,0.0002712425075641045
DR4_Seed_Avg,0.00016319444444441443,5.0,0.0007939994304599959,-0.000467610541571167,0.3640359053184045,0.00030636267684963376
Def_3,0.00016276041666665186,5.0,0.0007223940891726236,-0.00039687325583931984,0.3265688918786248,0.00027179694797131135
Def_2_Seed_Avg,0.00016059027777776493,5.0,0.0016459985370513165,-0.0013248179814957864,0.43372215577717643,0.0007214173327957166
S16_DR5_Avg,0.00015798611111108584,5.0,0.00039683113916421075,-8.085891694203903e-05,0.053147265939321835,0.00011599972062486799
S16_ExpRank_Avg,0.0001542968749999929,5.0,0.000824245261695087,-0.0005156515116951012,0.41410808775599756,0.0003253734286335092
R32_Hgt3Rank_Avg,0.00015234374999998726,5.0,0.00021865414173428876,8.603335826568579e-05,0.16696026919115656,3.220492793341147e-05
Pts4_Seed_Avg,0.00014583333333331172,5.0,0.0009744225636206311,-0.0006827558969540077,0.376835009289874,0.00040242043139673356
S16_Def_1_Avg,0.00014257812500001837,5.0,0.000304127438235834,-1.897118823579726e-05,0.11141934493071053,7.845955745968363e-05
S16_RankOff_1_Avg,0.00013823784722220752,5.0,0.0009367387724850395,-0.0006602630780406245,0.4869325563357052,0.0003878074624546293
DR4Rank,0.00013758680555551922,5.0,0.0004200546375182865,-0.00014488102640724802,0.19877670790968202,0.0001371859814720747
S16_Off_2_Avg,0.00013411458333332238,5.0,0.0009538897030844255,-0.0006856605364177808,0.3868255499776825,0.0003981396876521731
S16_OR5Rank_Avg,0.00013259548611109414,5.0,0.0006499515526170172,-0.000384760580394829,0.35532786732150706,0.00025126400858099227
Tempo,0.00013216145833328715,5.0,0.0012465393515967889,-0.0009822164349302144,0.5660148650811884,0.0005412192388628786
S16_Pts4Rank_Avg,0.0001289062500000234,5.0,0.0006392163410536648,-0.000381403841053618,0.3446289904115853,0.000247841993935527
S16_AdjDE_Avg,0.00012890625000001597,5.0,0.00044049139096680477,-0.00018267889096677275,0.06161972852290911,0.00015132736736294276
R32_RankOff_1_Avg,0.00012608506944444822,5.0,0.0008911532007809447,-0.0006389830618920483,0.3273867431711951,0.0003715701776060575
RankOff_3_Seed_Avg,0.00012586805555554468,5.0,0.0012564598473497272,-0.0010047237362386379,0.5023141131806366,0.0005490938331767305
OR3Rank_Seed_Avg,0.00012304687499999173,5.0,0.000903157840026186,-0.0006570640900262025,0.4811018359843287,0.00037887602156535974
Off_1,0.00012087673611111217,5.0,0.001668937274562254,-0.0014271838023400295,0.35231946610270753,0.0007518456274114839
Hgt2_Seed_Avg,0.00011914062499998785,5.0,0.0006884444711889992,-0.00045016322118902365,0.2780766957589829,0.00027649345538773143
HgtEffRank,0.00011762152777777442,5.0,0.0008450782976954083,-0.0006098352421398596,0.2191206685081284,0.0003533034904052732
S16_RankAdjDE_Avg,0.00011480034722222143,5.0,0.001252736023200488,-0.0010231353287560448,0.5005582816994602,0.0005526605329761739
R32_RankOE_Avg,0.00010677083333330286,5.0,0.0019662764585261137,-0.0017527347918595076,0.3385331025728648,0.0009031049747234393
S16_OR2_Avg,0.00010568576388886678,5.0,0.0008125691116636385,-0.0006011975838859047,0.5001143656104523,0.0003433116088897882
R32_Pts3_Avg,0.00010351562499998726,5.0,0.0010692581460600558,-0.0008622268960600813,0.5569683982728572,0.0004690315873504655
S16_RankDef_2_Avg,0.00010134548611114476,5.0,0.0009874470438260858,-0.0007847560716037963,0.27312811077951205,0.00043035240874819914
S16_Hgt1_Avg,9.917534722222084e-05,5.0,0.0010556066336031053,-0.0008572559391586635,0.2888781390946243,0.0004645094056234182
R32_Hgt2_Avg,9.114583333328745e-05,5.0,0.0010533103178144475,-0.0008710186511478726,0.4411562024811791,0.0004672938444846328
WinStreak,8.463541666664889e-05,5.0,0.0005692750715842108,-0.000400004238250913,0.3130114241661442,0.00023537464871014758
AdjOE,8.224826388883628e-05,5.0,0.0008031246134728329,-0.0006386280856951603,0.5222054421285559,0.0003501075816333043
R32_DR4Rank_Avg,8.159722222219983e-05,5.0,0.00039655390411410483,-0.00023335945966970523,0.19750815162994295,0.0001529648216092242
OR3Rank,8.094618055554115e-05,5.0,0.0005151367032710285,-0.00035324434215994616,0.328594059406994,0.0002108730491210364
Hgt3Rank_Seed_Avg,7.877604166666904e-05,5.0,0.0003117704155475832,-0.0001542183322142452,0.44055923936415176,0.00011315823694408479
S16_Pts4_Avg,7.812499999999556e-05,5.0,0.0005225974715264635,-0.0003663474715264724,0.2835220995756118,0.00021586667699462005
S16_RankOff_2_Avg,7.508680555555387e-05,5.0,0.0007920333451158923,-0.0006418597340047845,0.6115986344420967,0.00034819899317086513
DE_Seed_Avg,7.248263888888958e-05,5.0,0.0003158179529917141,-0.00017085267521393496,0.34765781549504976,0.00011818051514061166
OR5Rank_Seed_Avg,6.488715277774837e-05,5.0,0.0008578475722649994,-0.0007280732667095027,0.41014371600195076,0.00038511660835845396
RankDef_2,6.228298611110628e-05,5.0,0.0007241626387975278,-0.000599596666575315,0.4209468252167741,0.00032145469145722507
S16_Hgt1Rank_Avg,6.098090277774452e-05,5.0,0.0003260972122291654,-0.00020413540667367635,0.34912792563494977,0.00012875887800612107
AdjTempo_Seed_Avg,5.967881944440498e-05,5.0,0.0006467948052175745,-0.0005274371663287645,0.47101899113444334,0.0002851442664694422
S16_Pts2Rank_Avg,5.8593749999991114e-05,5.0,0.0003941322272438059,-0.0002769447272438237,0.3765852546714697,0.00016296076973609376
S16_Hgt2Rank_Avg,5.403645833332118e-05,5.0,0.00048321633955856477,-0.00037514342289192247,0.39472013403355116,0.00020843953389253285
R32_Hgt4_Avg,5.034722222222084e-05,5.0,0.0003786179342202179,-0.0002779234897757762,0.214847603794311,0.00015943103857545823
AdjTempo,4.817708333331173e-05,5.0,0.0008298285672116864,-0.000733474400545063,0.28303318549480955,0.00037962420442655176
S16_Pts2_Avg,4.7526041666675256e-05,5.0,0.00030345454633228045,-0.00020840246299892991,0.2885539053724417,0.00012429664240089263
RankDef_1_Seed_Avg,4.2534722222205736e-05,5.0,0.0007089410974545448,-0.0006238716530101333,0.5248294807389878,0.00032365318206409657
OR4Rank_Seed_Avg,3.34201388888733e-05,5.0,0.0005853718281992599,-0.0005185315504215134,0.442462290927784,0.00026806604382900446
Last10,3.320312499999941e-05,5.0,0.0006753820592245917,-0.0006089758092245927,0.4045501901946571,0.0003118866554118063
S16_RankDE_Avg,2.842881944441118e-05,5.0,0.0003970280797706758,-0.0003401704408818534,0.45908033963183487,0.00017901738030263458
S16_Hgt3_Avg,2.690972222221255e-05,5.0,0.0003660249930011871,-0.000312205548556762,0.48450034222474025,0.00016469790889361925
R32_RankDE_Avg,2.6258680555553865e-05,5.0,0.0005534739829787953,-0.0005009566218676875,0.529856342236264,0.00025605233773863
ExpRank_Seed_Avg,2.408854166665957e-05,5.0,0.00048762753587004937,-0.00043945045253673023,0.6037339994842345,0.0002251267035559379
R32_DR3Rank_Avg,2.343749999997868e-05,5.0,0.0008554154118583616,-0.0008085404118584042,0.5191511005085582,0.00040406621033018737
Size_Seed_Avg,2.1267361111062166e-05,5.0,0.0007106925131272341,-0.0006681577909051099,0.32280039058860077,0.00033483269749222134
S16_Hgt5Rank_Avg,1.7795138888872705e-05,5.0,0.0012514458918846648,-0.0012158556141069197,0.3634735619066353,0.0005991464166645342
OR5,1.5190972222245414e-05,5.0,0.0004132208561065136,-0.00038283891166202277,0.33405934492495426,0.00019331093348384096
Exp,1.4539930555527527e-05,5.0,0.0007750072569637419,-0.0007459273958526869,0.315266163163929,0.00036933570745325395
Pts2,7.595486111104203e-06,5.0,0.00046488823523530254,-0.0004496972630130941,0.27988550234800424,0.0002220930934781116
Def_2,6.727430555542039e-06,5.0,0.000596595871925313,-0.000583141010814229,0.3731028632655835,0.00028648104991785923
RankOE,4.123263888877737e-06,5.0,0.0004637197647473985,-0.00045547323696964304,0.39879654138241016,0.00022321195519254102
RankDef_2_Seed_Avg,3.689236111085551e-06,5.0,0.0006928961664491515,-0.0006855176942269803,0.5423987318985075,0.0003347267139015185
R32_Pts5_Avg,1.302083333317347e-06,5.0,0.0008438890650074313,-0.0008412848983407966,0.3070529849941816,0.00040921871086472135
Year,0.0,5.0,0.0,0.0,0.5,0.0
First_Year,0.0,5.0,0.0,0.0,0.5,0.0
RankTempo,-4.34027777792186e-07,5.0,0.0008342490796860035,-0.0008351171352415877,0.4867313576141843,0.0004053800410472065
R32_Bench_Avg,-4.340277777922041e-07,5.0,0.0007540662887012831,-0.0007549343442568678,0.6801519692764092,0.00036643771334222736
S16_DR4Rank_Avg,-3.2552083333525807e-06,5.0,0.0006333329711889985,-0.0006398433878557037,0.41336851491877086,0.0003091713969497466
R32_DR1_Avg,-4.557291666684722e-06,5.0,0.00043719853244409833,-0.00044631311577746774,0.6465310286694385,0.0002145472844838175
S16_OR5_Avg,-1.1501736111122854e-05,5.0,0.000639591139741695,-0.0006625946119639408,0.6111750767713136,0.0003162158840625721
R32_Def_3_Avg,-1.9748263888900536e-05,5.0,0.0003438449520717926,-0.00038334147984959364,0.4600285880214579,0.0001765860977568961
S16_RankAdjTempo_Avg,-2.4956597222236532e-05,5.0,0.00014545009517513956,-0.00019536328961961263,0.5187426885825591,8.276131545140121e-05
Hgt2Rank,-2.56076388889026e-05,5.0,0.0003763654286090374,-0.00042758070638684257,0.5935146371000714,0.00019522601708967075
S16_Tempo_Avg,-2.8645833333344287e-05,5.0,0.0007776452177154672,-0.0008349368843821557,0.5124894968471343,0.0003915908881435459
R32_Actual_12,-3.2552083333381444e-05,5.0,0.0005727655355694735,-0.0006378697022362364,0.5458403242845553,0.0002939842426463389
S16_Exp_Avg,-4.231770833334665e-05,5.0,0.00034739539736359067,-0.0004320308140302839,0.6609565030311214,0.00018927172884100957
