,importance,n,p99_high,p99_low,p_value,stddev
S16_RankAdjDE_Avg,0.0005376344086021426,5.0,0.00317319398150505,-0.0020979251643007645,0.4480637404895493,0.0012800106271374139
S16_RankOE_Avg,0.0005040322580645018,5.0,0.0020976992624534532,-0.0010896347463244499,0.31792072769126895,0.000773995292198715
F4_AdjDE_Avg,0.0005040322580644944,5.0,0.0028189047418711345,-0.0018108402257421459,0.42813322756695343,0.0011242627221197093
OR1,0.00047043010752692024,5.0,0.001643676599293541,-0.0007028163842397005,0.5771318708906197,0.0005698099155690332
DR2Rank,0.00047043010752691276,5.0,0.0020528395599633035,-0.0011119793449094779,0.38832989652232636,0.0007685278437361639
R32_RankDef_2_Avg,0.00047043010752690533,5.0,0.0017793388909034301,-0.0008384786758496196,0.30516303807537787,0.0006356969388592064
F4_RankOE_Avg,0.00047043010752688316,5.0,0.0032631018626149088,-0.002322241647561142,0.36705037479504893,0.0013563152058376387
S16_DR2_Avg,0.00043682795698927936,5.0,0.0023559094085784855,-0.0014822534945999274,0.416395206618202,0.00093203913037369
S16_Hgt4Rank_Avg,0.00043682795698927194,5.0,0.004347768387275415,-0.0034741124732968706,0.44623237811663063,0.001899424078414506
S16_Off_2_Avg,0.00043682795698927194,5.0,0.004104311750245939,-0.003230655836267396,0.6731671011766309,0.0017811846404413294
AdjOE,0.00043682795698926446,5.0,0.005118048673078198,-0.004244392759099669,0.483719638613985,0.002273525639934527
R32_RankOE_Avg,0.0004368279569892497,5.0,0.004581445274260469,-0.0037077893602819705,0.37435647754287654,0.002012913791085974
F4_DR5_Avg,0.0004368279569892497,5.0,0.0017595011432925813,-0.0008858452293140821,0.4585735358865785,0.0006423818881214643
DR5Rank_Seed_Avg,0.0004368279569892423,5.0,0.0014962153129243327,-0.0006225593989458482,0.243285224123351,0.0005145120177869254
F4_RankAdjOE_Avg,0.0004368279569892423,5.0,0.003240940022631479,-0.002367284108652994,0.35287151435015524,0.0013618714145599532
OR2,0.0004032258064516014,5.0,0.001912044035128139,-0.0011055924222249363,0.36427040903159585,0.0007327868385070897
Hgt1Rank_Seed_Avg,0.0003696236559140272,5.0,0.0026388210505363056,-0.0018995737387082514,0.6666571749315016,0.0011020797291217414
F4_Size_Avg,0.00036962365591401984,5.0,0.004327046847392778,-0.0035877995355647375,0.6760812807379093,0.0019219993329892696
F4_Hgt5_Avg,0.0003696236559140124,5.0,0.0031047246857392086,-0.002365477373911184,0.3981515684156048,0.001328354866444793
R32_RankDE_Avg,0.0003696236559140124,5.0,0.0035282475491322444,-0.0027890002373042195,0.34297795034131334,0.0015340469599009266
E8_RankOff_3_Avg,0.00036962365591400504,5.0,0.002733144213201063,-0.0019938969013730532,0.4615152438441221,0.001147889602606463
DR5Rank,0.00036962365591400504,5.0,0.002559469982662294,-0.001820222670834284,0.40289502182333475,0.0010635413438779826
RankTempo_Seed_Avg,0.00036962365591399756,5.0,0.0013746986148751507,-0.0006354513030471556,0.10833198667258041,0.00048813414872765263
NCG_AdjDE_Avg,0.00036962365591398276,5.0,0.003685780992147706,-0.0029465336803197405,0.4642794567662569,0.001610556132094396
NCG_RankAdjDE_Avg,0.00036962365591396065,5.0,0.0023028673716489435,-0.0015636200598210222,0.4686498227952039,0.0009389173086540442
F4_Pts5_Avg,0.00033602150537637154,5.0,0.002720815800276053,-0.0020487727895233095,0.6636227608284502,0.0011582216059134866
E8_OR4Rank_Avg,0.00033602150537636417,5.0,0.0016432208464660493,-0.0009711778357133213,0.2824661882933799,0.0006348667150554534
F4_OE_Avg,0.00033602150537636417,5.0,0.003642469124283501,-0.0029704261135307733,0.34565896132196383,0.0016058404195404806
DR1,0.00033602150537636417,5.0,0.0017726355599129422,-0.0011005925491602141,0.32113093528690084,0.0006977194808297859
DR5_Seed_Avg,0.00033602150537635674,5.0,0.002466378148967258,-0.0017943351382145448,0.5077283726340487,0.0010346490253626316
E8_RankDef_3_Avg,0.00033602150537635674,5.0,0.0015011832924802099,-0.0008291402817274966,0.6158260435489608,0.0005658834219348138
NCG_Actual_6,0.0003360215053763345,5.0,0.0016185689405391476,-0.0009465259297864785,0.49059500003014284,0.0006228940387820681
Pts4Rank_Seed_Avg,0.00030241935483873804,5.0,0.0037785494753136127,-0.0031737107656361362,0.5097508617636382,0.0016882500176687205
F4_OR1Rank_Avg,0.00030241935483873804,5.0,0.0022390784082855545,-0.0016342396986080785,0.36985725976540135,0.0009405760336592982
R32_Size_Avg,0.0003024193548387233,5.0,0.0018422901413913874,-0.0012374514317139412,0.38486294773087343,0.0007478681155496961
F4_Actual_12,0.0003024193548387233,5.0,0.0037910646550474458,-0.003186225945369999,0.3550998918579085,0.0016943282574567954
E8_DR5Rank_Avg,0.0003024193548387159,5.0,0.0017461248483685802,-0.0011412861386911487,0.5043559471894528,0.0007011635757257724
S16_DR5_Avg,0.00030241935483871587,5.0,0.0016268189644645873,-0.0010219802547871556,0.4835345856281638,0.000643220359094577
Conf,0.0003024193548387012,5.0,0.006184198492294149,-0.005579359782616748,0.4745521145355113,0.0028566001238688236
NCG_OR2_Avg,0.00030241935483870107,5.0,0.0012202753551580888,-0.0006154366454806866,0.2902586059451769,0.00044577456972320147
NCG_DR1Rank_Avg,0.0002688172043011046,5.0,0.001730246425514317,-0.001192612016912108,0.3521054525879555,0.0007097714478529757
DR1Rank_Seed_Avg,0.0002688172043010973,5.0,0.0022912015736885716,-0.0017535671650863772,0.5304163305273732,0.0009822101961145578
Tempo_Seed_Avg,0.0002688172043010972,5.0,0.0014131476880312195,-0.000875513279429025,0.36760938047488834,0.0005557662953975714
R32_Hgt4Rank_Avg,0.0002688172043010676,5.0,0.0011970621380542462,-0.0006594277294521108,0.5,0.00045082015675397704
F4_OR2_Avg,0.0002688172043010676,5.0,0.0013726624809143374,-0.0008350280723122022,0.36296796805937026,0.0005361038692910911
F4_OR4_Avg,0.00026881720430106025,5.0,0.0010889467638957242,-0.0005513123552936038,0.23685890070153234,0.00039831182823708085
NCG_OR4_Avg,0.00026881720430106025,5.0,0.0010889467638957242,-0.0005513123552936038,0.23685890070153234,0.00039831182823708085
RankOE,0.00023521505376348598,5.0,0.0033775608312785906,-0.0029071307237516185,0.3336865241418428,0.0015261411772716897
E8_HgtEffRank_Avg,0.00023521505376346386,5.0,0.0022843651485378526,-0.0018139350410109247,0.3454769006703167,0.000995209489809352
OR4Rank,0.0002352150537634638,5.0,0.001587614917409987,-0.0011171848098830593,0.23049591003082348,0.000656819225565846
S16_OR2Rank_Avg,0.00023521505376345635,5.0,0.003580315565551412,-0.0031098854580244996,0.577254812075658,0.0016246129466977993
F4_Def_2_Avg,0.000235215053763449,5.0,0.004223162806790308,-0.003752732699263411,0.41644076529324053,0.0019368241783739046
E8_OR2Rank_Avg,0.00023521505376344898,5.0,0.0019751666978734604,-0.0015047365903465622,0.2433131444390454,0.0008450412648851468
NCG_Actual_Full,0.0002352150537634416,5.0,0.0022384068102593484,-0.0017679767027324652,0.5453165807652663,0.0009728889313947919
NCG_DR5Rank_Avg,0.00020161290322583039,5.0,0.0042892065821412044,-0.0038859807756895432,0.49531408750871725,0.00198521915506106
F4_DR4_Avg,0.00020161290322583036,5.0,0.0012148711116114084,-0.0008116453051597478,0.3391532844457541,0.0004921085025367918
S16_DR4_Avg,0.00020161290322582293,5.0,0.0009749955631124462,-0.0005717697566608003,0.3912676596352005,0.0003756082896689457
Exp,0.0002016129032258155,5.0,0.00210282099891132,-0.0016995951924596894,0.5108531681963112,0.0009233585883990121
R32_AdjEM_Avg,0.00020161290322580813,5.0,0.006267795764727686,-0.00586456995827607,0.44578110971697954,0.0029461593692336175
S16_RankDef_1_Avg,0.00020161290322580076,5.0,0.0008899822884800039,-0.00048675648202840235,0.4688852735214595,0.0003343199438861209
AdjTempo_Seed_Avg,0.0002016129032258007,5.0,0.0009265037725025935,-0.0005232779660509922,0.34508066615170335,0.0003520573109896291
NCG_RankOE_Avg,0.00020161290322580068,5.0,0.002922375057692602,-0.0025191492512410003,0.43805218925699957,0.0013213909135033955
S16_RankTempo_Avg,0.00016801075268821166,5.0,0.0017671306668497486,-0.0014311091614733252,0.6599564437359347,0.0007766436035969819
E8_AdjOE_Avg,0.0001680107526881821,5.0,0.004116002369294636,-0.003779980863918271,0.47843077153714014,0.0019174187057132582
Hgt2_Seed_Avg,0.00016801075268817463,5.0,0.0009363503752086548,-0.0006003288698323056,0.21885009783086895,0.00037315904075494594
F4_OR2Rank_Avg,0.00016801075268816726,5.0,0.0008363963694507332,-0.0005003748640743986,0.2998526838989531,0.0003246144391035539
S16_DR3_Avg,0.00016801075268816726,5.0,0.0008821265768462651,-0.0005461050714699305,0.40293103327180807,0.00034682420132987527
OR4,0.00016801075268815986,5.0,0.001087077625728141,-0.0007510561203518212,0.31526807074460855,0.0004463626535466162
SizeRank,0.00013440860215057832,5.0,0.002645655320949309,-0.0023768381166481525,0.6434223402436021,0.0012196356783109434
S16_RankOff_2_Avg,0.00013440860215057824,5.0,0.0016395506303055194,-0.0013707334260043627,0.6566262575341572,0.0007310014204184562
S16_Exp_Avg,0.00013440860215057816,5.0,0.0042225806894579596,-0.0039537634851568035,0.6522022563917228,0.0019855000703157205
NCG_AdjTempo_Avg,0.00013440860215056344,5.0,0.0022013429821538815,-0.0019325257778527547,0.6933601027623765,0.00100384677288317
DR3Rank_Seed_Avg,0.0001344086021505634,5.0,0.001103913489525055,-0.0008350962852239282,0.38835157052785235,0.00047085885352769746
R32_DR5Rank_Avg,0.0001344086021505634,5.0,0.001287671325425528,-0.0010188541211244011,0.42632499778088784,0.0005601044107864571
F4_OR4Rank_Avg,0.000134408602150556,5.0,0.002077650421073203,-0.0018088332167720909,0.31528671853684,0.0009437730813950606
E8_OR3_Avg,0.000134408602150556,5.0,0.0029690942389009292,-0.0027002770345998174,0.6577584883615736,0.001376720062388032
RankOff_3_Seed_Avg,0.000134408602150556,5.0,0.0016636298217411836,-0.0013948126174400716,0.5162850696251527,0.0007426959467905569
NCG_DR2_Avg,0.0001344086021505338,5.0,0.0008300685831939339,-0.0005612513788928662,0.37366358842800346,0.00033786076314298055
S16_DE_Avg,0.00013440860215053379,5.0,0.0027315815344868388,-0.0024627643301857708,0.5043467804881462,0.0012613674105808497
S16_OR4Rank_Avg,0.0001344086021505264,5.0,0.0010444446908840067,-0.000775627486582954,0.40083721905151687,0.0004419766779828104
E8_OR4_Avg,0.0001344086021505264,5.0,0.0011457671347266435,-0.0008769499304255905,0.40083721905151687,0.0004911858881329185
E8_RankDE_Avg,0.0001344086021505264,5.0,0.0017087661647198328,-0.0014399489604187802,0.5189683703775317,0.0007646172872439592
E8_Def_3_Avg,0.00010080645161293738,5.0,0.0008243288828049443,-0.0006227159795790696,0.6499312753430015,0.000351392702490882
S16_OR4_Avg,0.00010080645161292998,5.0,0.0010132346518040953,-0.0008116217485782355,0.48035981799452204,0.00044313845331075773
R32_DR3_Avg,0.00010080645161292995,5.0,0.002158251556948467,-0.0019566386537226066,0.5060822694149975,0.0009992381225823127
F4_HgtEffRank_Avg,0.00010080645161291512,5.0,0.0025308539396384864,-0.002329241036412656,0.3868262394797754,0.0011801996969073626
OR1Rank_Seed_Avg,0.00010080645161290038,5.0,0.00044499114424000194,-0.00024337824101420118,0.25861812910938003,0.00016715997194306046
R32_DR4_Avg,0.00010080645161290035,5.0,0.0006548354476283059,-0.0004532225444025053,0.36799999999999994,0.00026907492812271806
R32_SizeRank_Avg,0.00010080645161289293,5.0,0.00113855176523738,-0.0009369388620115944,0.49899278555793397,0.000504001140159516
S16_OR2_Avg,0.00010080645161288555,5.0,0.0015735224186892809,-0.0013719095154635095,0.5012189694253957,0.0007152530749044789
E8_DR3_Avg,6.720430107530393e-05,5.0,0.0016498379901774445,-0.0015154293880268368,0.49417748773064923,0.0007686367486222856
R32_Hgt4_Avg,6.720430107529653e-05,5.0,0.002940590582235461,-0.0028061819800848683,0.5256039030042179,0.0013955157810016077
HgtEffRank,6.720430107529653e-05,5.0,0.0024286036982312793,-0.0022941950960806866,0.3753556165120051,0.0011468594200457836
RankTempo,6.720430107529653e-05,5.0,0.0018457373224544833,-0.00171132872030389,0.5584119540825908,0.0008637790590985206
R32_Pts3_Avg,6.720430107529653e-05,5.0,0.0010907351031511545,-0.0009563265010005614,0.3265817667359641,0.0004970975869145509
RankDE,6.720430107529653e-05,5.0,0.0023380985608195547,-0.0022036899586689615,0.3886439294343904,0.0011029038445814277
NCG_RankOff_2_Avg,6.720430107529649e-05,5.0,0.0010815263797781993,-0.0009471177776276063,0.4951972189494127,0.0004926251917917313
HgtEff,6.72043010752891e-05,5.0,0.0011642164504282605,-0.0010298078482776822,0.3467977355943881,0.0005327852284985663
E8_DR4_Avg,6.72043010752891e-05,5.0,0.0014820357836277623,-0.0013476271814771843,0.3890260875372655,0.0006871403522406605
Pts5_Seed_Avg,6.720430107527433e-05,5.0,0.0028859620219065622,-0.0027515534197560137,0.6840579451616936,0.0013689843610765551
R32_OR4Rank_Avg,6.720430107527429e-05,5.0,0.0016589091757991923,-0.001524500573648644,0.4391845735767291,0.0007730423458684986
F4_RankDE_Avg,6.720430107526696e-05,5.0,0.0020888766291543956,-0.0019544680270038614,0.5105789594264929,0.0009818643794420703
E8_OR1_Avg,6.72043010752669e-05,5.0,0.0006860342569107192,-0.0005516256547601854,0.4124433917707513,0.0003005467711693181
OR3_Seed_Avg,6.72043010752669e-05,5.0,0.00041138899370236844,-0.00027698039155183465,0.4494305051016935,0.00016715997194306046
RankAdjTempo_Seed_Avg,6.72043010752669e-05,5.0,0.0010415655539088818,-0.000907156951758348,0.4413768824945512,0.0004732174416092767
DR3_Seed_Avg,6.720430107526689e-05,5.0,0.0008076814734470764,-0.0006732728712965427,0.4651160654614637,0.00035962710140701354
S16_Size_Avg,6.720430107526689e-05,5.0,0.000706246571723038,-0.0005718379695725043,0.5029160891072942,0.0003103632739055163
NCG_DR3Rank_Avg,3.3602150537663065e-05,5.0,0.0010068928219399511,-0.0009396885208646249,0.4984973478894079,0.0004726974929716502
F4_HgtEff_Avg,3.360215053765567e-05,5.0,0.0018652641608604564,-0.001798059859785145,0.46956441872244586,0.0008895821830939266
Pts4,3.360215053765565e-05,5.0,0.0016623567196793936,-0.0015951524186040825,0.45887128846157843,0.0007910362485958683
R32_Def_2_Avg,3.360215053765564e-05,5.0,0.00308977364954966,-0.003022569348474349,0.5567623421492,0.0014842889674396896
R32_Pts1Rank_Avg,3.360215053763345e-05,5.0,0.0006741253171515925,-0.0006069210160763256,0.4048232263887825,0.00031108249975565246
DR2,3.360215053763345e-05,5.0,0.0008167344303897954,-0.0007495301293145284,0.5457267214445413,0.0003803433817134389
E8_Hgt4Rank_Avg,3.360215053763341e-05,5.0,0.0009847151826771388,-0.000917510881601872,0.5132947504786213,0.00046192649229572375
E8_Hgt5_Avg,3.360215053761863e-05,5.0,0.0019220943116618216,-0.0018548900105865842,0.528339438219417,0.0009171828481350487
S16_Def_1_Avg,2.963485938127045e-17,5.0,0.0015120914720553977,-0.0015120914720553385,0.39568044209548203,0.000734376552643392
R32_Actual_6,2.963485938127045e-17,5.0,0.002185743415575615,-0.002185743415575556,0.3356742110004422,0.001061548685484958
R32_Bench_Avg,2.220807449974475e-17,5.0,0.0007883233910121078,-0.0007883233910120634,0.43185268389892206,0.0003828645455374975
F4_Hgt5Rank_Avg,2.2190004463536656e-17,5.0,0.002953036449842235,-0.0029530364498421904,0.6018643255763707,0.0014341994303543007
NCG_OE_Avg,2.2190004463536656e-17,5.0,0.0026701135395210767,-0.002670113539521032,0.46407042322473213,0.0012967924312505589
R32_Pts3Rank_Avg,1.4803877163479157e-17,5.0,0.0008234764369499043,-0.0008234764369498747,0.4999999999999691,0.00039993730414225864
F4_DR2Rank_Avg,1.4799359654427136e-17,5.0,0.0010129536406181525,-0.001012953640618123,0.4260832522197873,0.0004919605832929944
R32_DR3Rank_Avg,0.0,5.0,0.0009473860183411923,-0.0009473860183411923,0.4841723568012035,0.00046011639575365467
DR1Rank,0.0,5.0,0.0006683856167625659,-0.0006683856167625659,0.49369898773776383,0.0003246144391035539
First_Year,0.0,5.0,0.0,0.0,0.5,0.0
S16_BenchRank_Avg,0.0,5.0,0.0006535996705448278,-0.0006535996705448278,0.4494305051016935,0.00031743335752771945
NCG_OR1Rank_Avg,-7.399679827213568e-18,5.0,0.0005839054562183494,-0.0005839054562183642,0.45019785684723285,0.00028358501051820115
E8_DR4Rank_Avg,-7.401486830834377e-18,5.0,0.0011194739067346582,-0.001119473906734673,0.5000000000000054,0.0005436942166498314
E8_OE_Avg,-3.3602150537596475e-05,5.0,0.002053484476263118,-0.0021206887773383113,0.37657984796509103,0.0010136341024228135
R32_OR1_Avg,-3.360215053761864e-05,5.0,0.0017719497084719973,-0.0018391540095472345,0.5733173736867884,0.0008769012816638629
Region,-3.3602150537633446e-05,5.0,0.0006502573114385472,-0.000717461612513814,0.5043897979921024,0.0003321296121695493
S16_Actual_6,-3.3602150537633446e-05,5.0,0.0006702410799301842,-0.0007374453810054512,0.5447701112121403,0.0003418351169521163
E8_Size_Avg,-3.3602150537633446e-05,5.0,0.0006702410799301842,-0.0007374453810054512,0.5115570302699207,0.0003418351169521163
S16_DR3Rank_Avg,-3.3602150537633446e-05,5.0,0.000534829460467082,-0.0006020337615423488,0.6370320319406299,0.0002760698374521928
R32_DR1Rank_Avg,-3.360215053763345e-05,5.0,0.0009420824328979464,-0.0010092867339732132,0.5269698017060783,0.0004738601427840658
Year,-3.360215053763345e-05,5.0,0.00044530626255669396,-0.000512510563631961,0.5739167477802126,0.00023259115995282297
F4_Pts4_Avg,-3.360215053763345e-05,5.0,0.0007268587903258133,-0.0007940630914010802,0.5624945806205779,0.0003693326061895805
NCG_HgtEff_Avg,-3.360215053763347e-05,5.0,0.0007397805093489351,-0.000806984810424202,0.521125162720719,0.00037560828966891915
R32_Hgt3Rank_Avg,-3.360215053763348e-05,5.0,0.001072218370560735,-0.001139422671636002,0.5382269911583676,0.0005370631850880532
