,importance,n,p99_high,p99_low,p_value,stddev
S16_Def_3_Avg,-9.895833333326555e-05,5.0,0.0013873592387059477,-0.001585275905372479,0.6182456970038233,0.0007218589581778197
R32_Pts4_Avg,-0.0001063988095237667,5.0,0.0008165800460557624,-0.0010293776651032957,0.3866520236569497,0.000448262583745607
Def_1,-0.00010695684523804873,5.0,0.000319548494437298,-0.0005334621849133954,0.6964566562460225,0.00020714059091215555
OR4Rank,-0.00010732886904759227,5.0,0.0005310473551721401,-0.0007457050932673246,0.6188882309248877,0.00031003979553878845
R32_Hgt3_Avg,-0.0001080729166666424,5.0,0.0010120950277772158,-0.0012282408611105006,0.7279285296778034,0.0005440312895251837
E8_Pts4Rank_Avg,-0.00011011904761900986,5.0,0.000720930434552586,-0.0009411685297906058,0.7100971744090986,0.00040361530044453895
S16_DR4Rank_Avg,-0.00011067708333327707,5.0,0.00047147574430171033,-0.0006928299109682645,0.6587294500132498,0.00028273381245187684
E8_Actual_12,-0.00011160714285709519,5.0,0.00636131116713463,-0.00658452545284882,0.5327847081846149,0.0031436983290253967
WinStreak_Avg,-0.00011625744047615667,5.0,0.001702003222394939,-0.0019345181033472523,0.4878211544334908,0.0008830735587651472
Def_3_Seed_Avg,-0.00011625744047616404,5.0,6.903525184643781e-05,-0.0003015501327987659,0.6866026018968966,8.999099005096592e-05
E8_Pts5_Avg,-0.00011904761904760381,5.0,0.0005121228455812843,-0.000750218083676492,0.5953083933712505,0.0003065401786271818
Def_1_Seed_Avg,-0.00012555803571425716,5.0,0.0003039605390709515,-0.0005550766104994658,0.6229452761441725,0.00020860402698939
S16_Tempo_Avg,-0.00012555803571427939,5.0,0.0003769162311451934,-0.0006280323025737521,0.6885092750861265,0.00024403637392828538
RankAdjDE,-0.00012630208333328503,5.0,0.0012736250839755028,-0.001526229250642073,0.43575703544419614,0.0006799017824514333
E8_Hgt1_Avg,-0.0001289062499999642,5.0,0.0007962796279817725,-0.001054092127981701,0.638956657701065,0.00044933446698368714
R32_OR2_Avg,-0.0001320684523808957,5.0,0.0008286418868354429,-0.0010927787915972346,0.6591818822234111,0.00046658761063148464
S16_BenchRank_Avg,-0.00013337053571423527,5.0,0.0020085946298426904,-0.002275335701271161,0.714539685002427,0.0010402869292198008
E8_Hgt3_Avg,-0.00013485863095233548,5.0,0.0012783561219166446,-0.0015480733838213155,0.6090187939171363,0.0006863551561110201
Hgt2Rank_Seed_Avg,-0.00013504464285711839,5.0,0.0016994824560164362,-0.0019695717417306732,0.4867914741220911,0.0008909736689212095
R32_DR4_Avg,-0.00013541666666662492,5.0,0.0009526467278241311,-0.0012234800611573811,0.5634163462527764,0.0005284390921254596
E8_RankAdjTempo_Avg,-0.00013783482142853596,5.0,0.0013208517080032327,-0.0015965213508603044,0.3860819407120593,0.0007084394063907734
DR2Rank_Seed_Avg,-0.00013950892857139685,5.0,0.0010442487343465651,-0.001323266591489359,0.4602892683692564,0.0005749148697183178
R32_OR1Rank_Avg,-0.00014174107142851018,5.0,0.0009617206584637259,-0.0012452028013207462,0.4598451203030887,0.0005359175923865678
S16_OR4_Avg,-0.0001441592261904434,5.0,0.0004553032892473801,-0.0007436217416282669,0.5812690166278333,0.0002911405980801967
DR2_Seed_Avg,-0.00014415922619044342,5.0,0.0010375638511694668,-0.0013258823035503535,0.5323651539318406,0.0005739267337782683
DR5,-0.00014713541666666607,5.0,0.0006667881598773615,-0.0009610589932106937,0.5675042953413635,0.0003952977721943637
RankOff_1_Seed_Avg,-0.00014787946428568657,5.0,0.000546669866962338,-0.0008424287955337112,0.349766111818617,0.0003373213545271689
Def_3,-0.00014880952380950477,5.0,0.00031306267076605557,-0.0006106817183850652,0.7635270657603096,0.00022431718998665046
S16_Hgt4_Avg,-0.0001488095238095122,5.0,0.0005926049413074253,-0.0008902239889264496,0.5745313226901039,0.0003600823158088572
R32_DR2_Avg,-0.00015104166666661813,5.0,0.0007766185385085253,-0.0010787018718417616,0.5630369777608991,0.00045053617197838284
DR1_Seed_Avg,-0.0001519717261904215,5.0,0.0005156917525020751,-0.0008196352048829179,0.833458825241343,0.0003242637187428939
OR5_Seed_Avg,-0.00015271577380950125,5.0,0.0010644113704776593,-0.0013698429180966617,0.8138192504704075,0.0005911214055954757
R32_HgtEff_Avg,-0.00015345982142855877,5.0,0.0008434412188330024,-0.0011503608616901199,0.5114995186582179,0.0004841643265660117
R32_DR1_Avg,-0.000154575892857108,5.0,0.0005374101684733321,-0.0008465619541875481,0.4683902709947876,0.0003360764527733011
S16_Hgt3_Avg,-0.00016201636904758694,5.0,0.0011557196716458623,-0.0014797524097410362,0.5964047515022196,0.0006399840675928187
R32_HgtEffRank_Avg,-0.00016555059523806203,5.0,0.0009984184719739535,-0.0013295196624500776,0.5436946497188652,0.0005653041543847849
DR2Rank,-0.0001720610119047524,5.0,0.0008080317948509587,-0.0011521538186604634,0.6920935705004286,0.00047600108194346713
R32_Hgt1_Avg,-0.000174107142857105,5.0,0.000428439834945565,-0.000776654120659775,0.45077197771088223,0.0002926386270553719
R32_OR2Rank_Avg,-0.00017559523809516087,5.0,0.0007452103432344783,-0.0010964008194248001,0.5859139233712835,0.0004472070909522952
S16_OR1Rank_Avg,-0.00018601190476189207,5.0,0.0006163017415828377,-0.000988325551106622,0.5901462734502548,0.00038965918440139014
E8_OR2Rank_Avg,-0.00018805803571423732,5.0,0.0012263969201695192,-0.001602512991597994,0.5994058139822487,0.0006869574847607095
S16_Pts1Rank_Avg,-0.0001917782738094731,5.0,0.0008902040923959832,-0.0012737606400149294,0.799867611508854,0.0005254857227882096
R32_Tempo_Avg,-0.00019531249999997776,5.0,0.0008401965716399307,-0.0012308215716398862,0.7220617880244058,0.0005029150658645005
R32_RankTempo_Avg,-0.00019996279761903918,5.0,0.000826240069172944,-0.0012261656644110223,0.5831016386636226,0.000498395326972565
S16_AdjTempo_Avg,-0.00020089285714282033,5.0,0.0001151224668026585,-0.0005169081810882991,0.657189521081408,0.00015347897165646316
E8_Hgt4Rank_Avg,-0.00020107886904759584,5.0,0.0008545182458260179,-0.0012566759839212095,0.8183940924017877,0.000512671213698115
DR5Rank,-0.0002036830357142601,5.0,0.0008279894808577892,-0.0012353555522863094,0.8184746428309119,0.0005010517684801624
OR1,-0.00020498511904758484,5.0,0.0005057394068224286,-0.0009157096449175983,0.60633845556425,0.00034517715153704523
S16_HgtEffRank_Avg,-0.00020926339285711005,5.0,0.0006212754269070996,-0.00103980221262132,0.6908323976726999,0.0004033672873413428
AdjTempo_Seed_Avg,-0.00021130952380947013,5.0,0.0005802144001540087,-0.001002833447772949,0.44290897001475255,0.00038441894644438893
R32_RankDef_2_Avg,-0.0002124255952380638,5.0,0.0003151101141643556,-0.0007399613046404832,0.8616045564784286,0.0002562079496028327
R32_Def_2_Avg,-0.00021261160714282452,5.0,0.0001846057193694493,-0.0006098289336550982,0.7117122939085273,0.0001929162992353857
Hgt1_Seed_Avg,-0.00021391369047617142,5.0,0.000135688552431937,-0.0005635159333842798,0.6283821484359701,0.00016979111031839307
E8_Tempo_Avg,-0.0002155877976190323,5.0,0.0006948372086164655,-0.00112601280385453,0.6821776907119373,0.0004421655633112926
S16_DR1Rank_Avg,-0.00021837797619043511,5.0,0.0012700659352309245,-0.001706821887611795,0.6182044838867043,0.000722891656142241
S16_Def_1_Avg,-0.0002204241071428396,5.0,0.00026952419824340026,-0.0007103724125290794,0.9010078439311425,0.0002379528977793505
S16_OR4Rank_Avg,-0.00022265624999996775,5.0,0.00038922888440879634,-0.0008345413844087318,0.6633161334388445,0.00029717388393841343
R32_Pts2_Avg,-0.00022284226190475063,5.0,0.0006052277053661654,-0.0010509122291756667,0.7427814516987682,0.0004021682412409468
Hgt5,-0.00022321428571425717,5.0,0.00027698904811212605,-0.0007234176195406403,0.7868436696973656,0.0002429334512526768
Pts3_Seed_Avg,-0.00022395833333330729,5.0,0.00016775973451961418,-0.0006156764011862288,0.7293144558127541,0.00019024547760125533
OR3Rank_Seed_Avg,-0.00022433035714281382,5.0,0.0006877615257288613,-0.001136422240014489,0.77040465821371,0.00044297511428117797
Pts1_Seed_Avg,-0.0002273065476190069,5.0,0.0005753901154610409,-0.0010300032106990546,0.5842993049597126,0.0003898452039080706
S16_Hgt2_Avg,-0.00023121279761901812,5.0,0.00030841896584962264,-0.000770844561087659,0.6879284171440244,0.00026208263288086557
R32_Def_1_Avg,-0.0002323288690475674,5.0,0.0007439828121387097,-0.0012086405502338444,0.827753872451524,0.0004741647049701758
E8_Pts2Rank_Avg,-0.00023251488095233548,5.0,0.00010586032447378541,-0.0005708900863784565,0.7758050749773676,0.00016433848180034914
R32_AdjTempo_Avg,-0.00023251488095235028,5.0,0.000641371082592488,-0.0011064008444971885,0.7268604857639428,0.0004244196685000601
E8_DR3_Avg,-0.00023660714285712222,5.0,0.0006184081310913766,-0.0010916224168056208,0.3930637255386556,0.00041525475207279786
Exp_Seed_Avg,-0.0002369791666666066,5.0,0.00023883139247891306,-0.0007127897258121262,0.6021983507502716,0.00023108662709514746
R32_Size_Avg,-0.00023716517857141168,5.0,0.0008500971961660683,-0.0013244275533088915,0.7170729191619211,0.0005280500613453239
E8_OR4Rank_Avg,-0.00024293154761900748,5.0,0.0005500918413172655,-0.0010359549365552805,0.6200421617945036,0.00038514719069275663
E8_OR1Rank_Avg,-0.00024404761904758636,5.0,0.0009807072954828254,-0.0014688025335779984,0.8171103946619281,0.0005948259801659417
Hgt3_Seed_Avg,-0.00024832589285708935,5.0,0.0012855520180493666,-0.001782203803763545,0.7274938617018746,0.0007449575592514711
OE,-0.0002488839285713862,5.0,0.001270223344346865,-0.0017679912014896375,0.4037666732077742,0.0007377839124142351
E8_Pts3_Avg,-0.0002552083333333085,5.0,0.0005335976524438018,-0.0010440143191104187,0.6789626262642209,0.00038309892704576753
OR2Rank,-0.00025837053571424,5.0,0.0013865601472837687,-0.0019033012187122487,0.5786487889589425,0.0007988924920497034
RankOff_1,-0.00026041666666664444,5.0,0.000888211475561221,-0.00140904480889451,0.6440787341457864,0.0005578535366064126
E8_OR2_Avg,-0.00026506696428569106,5.0,0.0004600265512151684,-0.0009901604797865505,0.5003601603140315,0.0003521557300589688
Hgt3,-0.00026674107142852973,5.0,0.0008299552569185981,-0.0013634373997756576,0.6216824908830968,0.0005326318439012653
E8_Off_3_Avg,-0.0002686011904761735,5.0,0.0015232771360873729,-0.0020604795170397197,0.6506713436566026,0.0008702604654131415
S16_Size_Avg,-0.00026971726190474495,5.0,0.00046050844399033196,-0.0009999429677998218,0.775679154011894,0.00035464827787030716
OR4_Seed_Avg,-0.00026971726190474495,5.0,0.0007058641742677916,-0.0012452986980772817,0.7442106095769022,0.0004738100473150759
Off_1_Seed_Avg,-0.00027529761904759495,5.0,0.0008405309166044465,-0.0013911261546996365,0.652639455406095,0.0005419237714762174
Hgt5Rank_Seed_Avg,-0.00027715773809516473,5.0,0.000626676179933035,-0.0011809916561233643,0.8123285944297844,0.00043896447347956113
S16_SizeRank_Avg,-0.0002790178571428381,5.0,0.0004030923584319327,-0.0009611280727176091,0.679233503163272,0.000331280056725496
E8_Off_2_Avg,-0.0002814360119047121,5.0,0.000278821609542226,-0.0008416936333516502,0.7676341836557965,0.00027209998087689976
S16_Hgt3Rank_Avg,-0.0002825520833332836,5.0,0.0006315183876746618,-0.001196622554341229,0.6355383278261303,0.00044393605398718666
Hgt4,-0.00028292410714281235,5.0,0.000660445499123238,-0.0012262937134088628,0.6381238168491966,0.00045816574732513815
E8_RankOff_3_Avg,-0.000287202380952345,5.0,0.0006155935128634803,-0.0011899982747681703,0.7566140390613274,0.0004384603368868142
E8_RankOff_2_Avg,-0.000288318452380909,5.0,0.0012298439869008343,-0.0018064808916626526,0.4912005308542038,0.0007373250356322261
R32_Off_1_Avg,-0.00029910714285710983,5.0,0.0007692520177223165,-0.001367466303436536,0.6850863641013376,0.0005188693487338035
S16_OR3Rank_Avg,-0.00030133928571425274,5.0,0.0004906263311416025,-0.0010933049025701079,0.7948308840893299,0.0003846334631648553
S16_OR1_Avg,-0.00030226934523809313,5.0,0.0005728917093435455,-0.0011774303998197315,0.6883912195007843,0.0004250389411943496
BenchRank_Seed_Avg,-0.0003074776785713773,5.0,0.000606526489919891,-0.0012214818470626457,0.6303651379892775,0.00044390385288392754
S16_Hgt1_Avg,-0.0003115699404761714,5.0,0.0012772135903238618,-0.0019003534712762043,0.6867169837587923,0.0007716235385280985
OR5,-0.0003190104166666356,5.0,0.0008894205055070452,-0.0015274413388403163,0.7144736437658264,0.0005868979166500367
E8_SizeRank_Avg,-0.00032087053571424977,5.0,0.0009116686340303196,-0.0015534097054588191,0.7456103581638777,0.0005986065546977846
RankAdjTempo_Seed_Avg,-0.0003255208333333185,5.0,0.0004823074324002558,-0.001133349099066893,0.6759728791167193,0.0003923374662717424
Hgt3Rank_Seed_Avg,-0.00032812499999996066,5.0,0.0007788765507109703,-0.0014351265507108913,0.7795842595701105,0.0005376367750272019
R32_Off_3_Avg,-0.0003303571428570962,5.0,0.0008773366475325637,-0.001538050933246756,0.6473608724796338,0.0005865399143013709
R32_Pts4Rank_Avg,-0.0003312872023809291,5.0,0.000798486173942328,-0.0014610605787041865,0.6843360380992246,0.0005486963538289031
Pts1Rank_Seed_Avg,-0.00033630952380950453,5.0,0.0004592508921724686,-0.0011318699397914777,0.734434479572306,0.00038637934708687455
AdjDE,-0.00034151785714283306,5.0,0.0019809249352066216,-0.0026639606494922876,0.5995086865486632,0.0011279393893008037
SizeRank_Seed_Avg,-0.0003630952380951976,5.0,0.0008445923443829675,-0.0015707828205733627,0.598785484823163,0.000586536899308742
DR4Rank,-0.00036941964285709764,5.0,0.0004809780873701293,-0.0012198173730843247,0.707297956751401,0.00041301215240050534
RankDef_3,-0.0003733258928570941,5.0,0.000672747798141317,-0.001419399583855505,0.8063125277661816,0.0005080459781722996
R32_Actual_12,-0.0003766741071428159,5.0,0.0018439174559168475,-0.0025972656702024795,0.8408228783779728,0.0010784733642417131
S16_ExpRank_Avg,-0.0003766741071428381,5.0,0.000126553375938745,-0.0008799015902244212,0.8204283940848226,0.0002444021879962906
Hgt1Rank_Seed_Avg,-0.00037704613095235207,5.0,0.001096784705414875,-0.001850876967319579,0.7282093768675081,0.0007157945328001023
S16_Pts2Rank_Avg,-0.00037853422619041533,5.0,0.0007510843550927031,-0.0015081528074735338,0.802381214330724,0.000548621174615182
R32_Pts2Rank_Avg,-0.0003822544642856437,5.0,1.690535559067106e-05,-0.0007814142841619584,0.908359865327899,0.00019385970881515005
S16_AdjOE_Avg,-0.000386718749999937,5.0,0.0012209265118004113,-0.0019943640118002853,0.43898967156077373,0.0007807841040394363
S16_OR2_Avg,-0.0003872767857142486,5.0,0.0010483128069258723,-0.0018228663783543691,0.7524459684659849,0.000697221931038825
Pts3Rank,-0.00039527529761901694,5.0,0.0005940126901113167,-0.0013845632853493508,0.7605537909829412,0.0004804668999378618
Pts1,-0.00040624999999992664,5.0,0.0004913560037717298,-0.0013038560037715828,0.6325977431062454,0.0004359397661213073
OR3Rank,-0.0004081101190475704,5.0,0.0007324054500456671,-0.001548625688140808,0.6342817719228226,0.0005539135081082839
S16_Pts5_Avg,-0.0004095982142856928,5.0,0.00031585563897366134,-0.0011350520675450467,0.9724857392262871,0.00035233073508066293
E8_DE_Avg,-0.00041313244047616046,5.0,0.0008948047460725573,-0.001721069627024878,0.6698213362100707,0.0006352250640142311
Pts3,-0.0004138764880951588,5.0,0.0003346438724860781,-0.0011623968486763957,0.7237067139211385,0.0003635334317703957
E8_BenchRank_Avg,-0.0004138764880952254,5.0,0.001071881443585306,-0.0018996344197757566,0.7436746567176508,0.0007215871579825773
R32_Hgt1Rank_Avg,-0.0004159226190476003,5.0,0.0005827639522857273,-0.0014146091903809277,0.7712971385894473,0.0004850315043640182
S16_Pts3_Avg,-0.0004200148809523722,5.0,0.0012289155011667313,-0.0020689452630714756,0.6576218239686276,0.0008008350235079149
R32_Pts5_Avg,-0.00042075892857138534,5.0,0.0004923795804049638,-0.0013338974375477345,0.6969951446248442,0.0004434834285497666
RankTempo_Seed_Avg,-0.00042243303571426103,5.0,0.0007409794605227753,-0.0015858455319512973,0.6967976637027086,0.000565033844895273
R32_OE_Avg,-0.0004250372023809253,5.0,0.0013460382552176475,-0.0021961126599794986,0.5320197596266204,0.0008601571485980399
R32_Pts1_Avg,-0.00042782738095234284,5.0,0.0014737307642763407,-0.0023293855261810265,0.6518708216021376,0.0009235285967493832
R32_Pts3Rank_Avg,-0.00043322172619043956,5.0,0.00015775920274346505,-0.0010242026551243444,0.6958843180636212,0.00028702135108171447
S16_Off_1_Avg,-0.00044177827380949,5.0,0.0004300386698621139,-0.001313595217481094,0.8105798611020919,0.00042341480886693805
OR5Rank,-0.00044177827380949736,5.0,0.0008806479251904884,-0.0017642044728094833,0.7292912695463677,0.0006422619339469119
S16_DR5Rank_Avg,-0.00044382440476187224,5.0,0.0003872317144159142,-0.0012748805239396587,0.7827382777105165,0.00040361852383532983
Bench,-0.0004464285714285588,5.0,0.0016006204221349074,-0.002493477564992025,0.6503129830281741,0.0009941890492523172
S16_RankOff_2_Avg,-0.0004579613095237652,5.0,0.0004503395953481054,-0.0013662622143956358,0.8397015566916236,0.00044113395228397473
Pts5,-0.00046112351190472637,5.0,0.00014285581562489198,-0.0010651028394343448,0.6729627694097401,0.0002933342754827955
E8_OR5_Avg,-0.0004650297619047524,5.0,0.0008685841338867702,-0.001798643657696275,0.7685228299941541,0.0006476954558955679
ExpRank,-0.00046744791666662646,5.0,0.0008456274113634427,-0.0017805232446966954,0.647428347703403,0.0006377205020864661
S16_OR5_Avg,-0.0004678199404761552,5.0,0.0018912876608184702,-0.0028269275417707805,0.4733455166174158,0.0011457463649329612
Pts4Rank_Seed_Avg,-0.0004758184523809309,5.0,0.0007835763033855308,-0.0017352132081473928,0.6310631630366998,0.0006116494909529353
Bench_Seed_Avg,-0.0004789806547618847,5.0,0.0006638802511433317,-0.001621841560667101,0.7942837348347385,0.0005550525664222808
Off_2_Seed_Avg,-0.00048232886904757687,5.0,4.9004040671439876e-05,-0.0010136617787665936,0.8182839276155139,0.00025805213358887736
Def_2,-0.0004867931547618924,5.0,0.00018521787876633574,-0.0011588041882901203,0.9356851705394907,0.000326375193076092
S16_RankDef_2_Avg,-0.0004975818452380709,5.0,0.00038392556452527166,-0.0013790892550014134,0.6425892094058682,0.00042812117168524393
S16_DR1_Avg,-0.0005001860119047279,5.0,0.0006200954341397295,-0.001620467457949185,0.6921994592440534,0.0005440864137790453
R32_OR4_Avg,-0.0005135788690476076,5.0,0.0005009991494287523,-0.0015281568875239674,0.6692433960396844,0.0004927494939070393
AdjTempo,-0.000516183035714272,5.0,0.00010886364166885277,-0.0011412297130973966,0.8255079174847663,0.00030356604257140974
Off_3,-0.0005195312499999641,5.0,6.105667796024798e-05,-0.0011001191779601764,0.973349188232025,0.00028197378857128973
S16_Pts2_Avg,-0.0005208333333332889,5.0,0.0001955243296581312,-0.0012371909963247091,0.9673774669230606,0.0003479129938430421
E8_HgtEff_Avg,-0.0005347842261904656,5.0,0.0005482724887458924,-0.0016178409411268236,0.8068587130985997,0.000526007501087947
E8_DR2_Avg,-0.0005360863095237905,5.0,0.0012000447126722595,-0.0022722173317198404,0.7016056509535441,0.000843185705746046
ExpRank_Seed_Avg,-0.00053943452380949,5.0,0.00021526106793559542,-0.0012941301155545753,0.8234002260848685,0.00036653255256281634
E8_RankDE_Avg,-0.0005619419642856875,5.0,0.0003524278279026753,-0.0014763117564740504,0.6155446347362733,0.0004440814251242312
S16_OR5Rank_Avg,-0.0005719866071428307,5.0,0.0011510350965481342,-0.0022950083108337956,0.744875024317993,0.0008368189109395239
E8_Hgt3Rank_Avg,-0.0005794270833332949,5.0,0.0007068587467106095,-0.0018657129133771995,0.9227300614355375,0.0006247096627677412
S16_Pts3Rank_Avg,-0.0005984002976190172,5.0,0.0011054838848802099,-0.002302284480118244,0.8779970222834373,0.0008275244025723649
OR4Rank_Seed_Avg,-0.0006019345238094553,5.0,0.0013419000569222593,-0.0025457691045411702,0.6619937082167175,0.000944060967665122
RankOff_2,-0.0006108630952380789,5.0,0.0006243961765018783,-0.001846122366978036,0.7536586275267348,0.0005999276249922265
Pts2Rank,-0.0006184895833333112,5.0,0.0008976017723674128,-0.0021345809390340355,0.6558473284769293,0.0007363191737193896
RankDE,-0.0006504836309523328,5.0,0.00078062261385263,-0.0020815898757572953,0.4331298302390356,0.0006950445062015503
E8_Exp_Avg,-0.0006789434523809165,5.0,0.0005572625353585139,-0.0019151494401203467,0.6385712859985825,0.0006003874159803208
R32_Off_2_Avg,-0.0006819196428571317,5.0,0.0006448540919258633,-0.002008693377640127,0.7207694530678985,0.0006443733990267858
DE,-0.0006895461309523269,5.0,0.0006569437500217348,-0.0020360360119263884,0.6855301104957551,0.0006539489278481525
OR1_Seed_Avg,-0.0007101934523808954,5.0,0.0009680365072338987,-0.0023884234119956895,0.6901402607233674,0.0008150649316271274
Pts1Rank,-0.0007159598214285208,5.0,0.00010342513158466047,-0.001535344774441702,0.9926120679976821,0.0003979501956080432
S16_RankOff_1_Avg,-0.0007161458333332888,5.0,-6.620505881598756e-05,-0.0013660866078505903,0.8290468743467327,0.00031565634370227746
RankOff_3_Seed_Avg,-0.0007566964285714055,5.0,0.0010108447848766972,-0.002524237642019508,0.7909573201760586,0.0008584406743744966
R32_DE_Avg,-0.0007665550595237805,5.0,0.00042811880292785177,-0.001961228921975413,0.6769709463000354,0.0005802165337576019
RankOff_3,-0.0007901785714285644,5.0,0.0010670691042401076,-0.0026474262470972364,0.6654140063057955,0.0009020083577407869
R32_SizeRank_Avg,-0.0008000372023809396,5.0,0.00016516464994621065,-0.0017652390547080897,0.7105525462940924,0.0004687690010932579
Pts5Rank,-0.0008251488095237865,5.0,0.0005139526147015869,-0.00216425023374916,0.5903040880958097,0.0006503605805181584
S16_Pts5Rank_Avg,-0.0008463541666666297,5.0,0.00013105083659491245,-0.0018237591699281717,0.8249344215712799,0.00047469569804261917
E8_RankDef_2_Avg,-0.000852306547619001,5.0,0.0004434013305617064,-0.002148014425799708,0.8174444916976578,0.0006292856631998713
E8_Pts5Rank_Avg,-0.0009198288690475713,5.0,0.00024376697593512367,-0.002083424714030266,0.9719151165511527,0.0005651228917699209
E8_RankOff_1_Avg,-0.0009246651785713933,5.0,0.0005019177538023817,-0.002351248110945168,0.8967309502793303,0.0006928476717830418
S16_RankOff_3_Avg,-0.000953869047619005,5.0,0.0001314130199815079,-0.002039151115219518,0.9940248340297546,0.0005270882867732841
RankOff_2_Seed_Avg,-0.000983072916666631,5.0,0.000374733379549429,-0.0023408792128826908,0.9539270758304305,0.0006594449644089589
E8_Def_1_Avg,-0.0009920014880951955,5.0,0.0004734427118466193,-0.00245744568803701,0.7112172863478462,0.0007117214001489433
S16_OE_Avg,-0.0011030505952380532,5.0,0.00039735068032729584,-0.0026034518708034026,0.8388551133036944,0.0007286989819694467
S16_Off_3_Avg,-0.0011343005952380617,5.0,-0.0002978104872055605,-0.001970790703270563,0.9945583056713944,0.0004062576459228341
R32_RankDE_Avg,-0.0011568080357142296,5.0,0.0002664587045990768,-0.0025800747760275364,0.6785583826708422,0.0006912370987864491
S16_Exp_Avg,-0.0013203124999999537,5.0,-0.00035993537985618213,-0.0022806896201437252,0.9986261662759518,0.000466425776325618
Exp,-0.001333147321428507,5.0,0.0007949696552995682,-0.0034612642981565827,0.9167467084006712,0.0010335612877090646
