,importance,n,p99_high,p99_low,p_value,stddev
S16_AdjOE_Avg,0.0007936507936507982,5.0,0.0014710936807263459,0.00011620790657525053,0.4377574978941136,0.00032901327811014235
DR1,0.0007936507936507908,5.0,0.0015699857669240064,1.7315820377575432e-05,0.3348769494599191,0.0003770421379296078
NCG_RankTempo_Avg,0.0007936507936507908,5.0,0.0016480525634757935,-6.075097617421174e-05,0.19683433508475942,0.00041495679189540647
E8_OR5_Avg,0.0007275132275132472,5.0,0.002885316986747577,-0.001430290531721083,0.23057462788448171,0.0010479792494520691
F4_OE_Avg,0.0007275132275132249,5.0,0.0018864186264001242,-0.0004313921713736744,0.17012765488633283,0.000562844885645392
AdjEM,0.0007275132275132249,5.0,0.0030020770395235035,-0.0015470505844970537,0.22331608493106928,0.0011046860338157877
R32_AdjEM_Avg,0.0006613756613756591,5.0,0.0012703829194994527,5.236840325186532e-05,0.4377478675064059,0.0002957761874999711
NCG_Size_Avg,0.0006613756613756591,5.0,0.0018106498926625594,-0.0004878985699112413,0.1870149924535658,0.0005581673222897812
F4_Tempo_Avg,0.0006613756613756517,5.0,0.0017379585664035874,-0.0004152072436522842,0.4455866148807101,0.0005228633697368499
R32_OR4_Avg,0.0006613756613756443,5.0,0.002023157289331276,-0.0007004059665799877,0.45251806270000444,0.0006613756613756921
Winner_Actual_6,0.0005952380952381301,5.0,0.0018225791230768176,-0.0006321029326005574,0.2019862052539305,0.0005960819762555798
R32_Hgt4_Avg,0.0005952380952380931,5.0,0.0015378514797412372,-0.000347375289265051,0.1838603200411705,0.00045779847355794864
R32_RankOE_Avg,0.0005952380952380931,5.0,0.0013411166112654628,-0.00015064042078927675,0.3629679680593702,0.0003622503687203467
S16_Pts2_Avg,0.0005952380952380931,5.0,0.0013411166112654628,-0.00015064042078927675,0.3368852735214594,0.0003622503687203467
E8_RankAdjOE_Avg,0.0005952380952380931,5.0,0.0011649122217275525,2.5563968748633906e-05,0.3498834472022878,0.00027667328919777533
R32_DR5Rank_Avg,0.0005952380952380931,5.0,0.00089974172429999,0.0002907344661761963,0.6043498389499902,0.00014788809374998555
S16_OR5Rank_Avg,0.0005952380952380931,5.0,0.0028045256392142588,-0.001614049448738073,0.23096796805937014,0.0010729833481157244
S16_OR3Rank_Avg,0.0005952380952380931,5.0,0.002071374204351624,-0.0008808980138754379,0.3561575205576312,0.0007169141332235028
Winner_RankAdjEM_Avg,0.0005291005291005346,5.0,0.0038611445102205415,-0.002802943452019472,0.620646685627435,0.0016182717893282802
Winner_Pts5_Avg,0.0005291005291005272,5.0,0.0016195702990356383,-0.0005613692408345841,0.20701823719456824,0.0005296077950352043
R32_Pts5_Avg,0.0005291005291005272,5.0,0.0022765289486831506,-0.001218327890482096,0.14828823006236222,0.0008486725059164861
NCG_Pts5_Avg,0.0005291005291005272,5.0,0.0018189986012021027,-0.0007607975430010483,0.21616822375001424,0.0006264640181878007
DR2Rank_Seed_Avg,0.0005291005291005272,5.0,0.00138350229892553,-0.00032530124072447535,0.18409890334627158,0.00041495679189540647
NCG_Hgt2Rank_Avg,0.0005291005291005272,5.0,0.0034530434203477543,-0.0023948423621466997,0.3058938352527765,0.0014200695793102549
R32_OR2Rank_Avg,0.0005291005291005272,5.0,0.0021796132579250988,-0.0011214121997240442,0.2979187296561835,0.0008016035208773687
Pts3_Seed_Avg,0.0005291005291005272,5.0,0.0018564010761227304,-0.0007982000179216761,0.35672623110316576,0.0006446292556090561
F4_DE_Avg,0.0004629629629629613,5.0,0.0008359022209766462,9.002370494927638e-05,0.3341059732363174,0.00018112518436017334
Winner_OR1_Avg,0.0004629629629629613,5.0,0.0008359022209766462,9.002370494927638e-05,0.3341059732363174,0.00018112518436017334
Bench,0.0004629629629629613,5.0,0.0008359022209766462,9.002370494927638e-05,0.3341059732363174,0.00018112518436017334
Winner_Size_Avg,0.0004629629629629613,5.0,0.001140405850038543,-0.00021447992411262044,0.18110234780171874,0.00032901327811015883
Off_1_Seed_Avg,0.0004629629629629613,5.0,0.0008359022209766462,9.002370494927638e-05,0.3341059732363174,0.00018112518436017334
S16_Pts3_Avg,0.0004629629629629613,5.0,0.0013764738501486518,-0.0004505479242227291,0.2040216816500154,0.00044366428124995673
Wins,0.0004629629629629613,5.0,0.00160231121594188,-0.0006763852900159572,0.27566436972905,0.0005533465783955507
F4_Actual_6,0.0003968253968254028,5.0,0.0019382286143122106,-0.001144577820661405,0.4643389720895585,0.0007486123703566164
R32_SizeRank_Avg,0.0003968253968253954,5.0,0.0010742682839009771,-0.00028061749025018635,0.1989896497093856,0.00032901327811015883
R32_Size_Avg,0.0003968253968253954,5.0,0.0010742682839009771,-0.00028061749025018635,0.1989896497093856,0.00032901327811015883
NCG_Pts2Rank_Avg,0.0003968253968253954,5.0,0.0007013290258872923,9.23217677634986e-05,0.3339804228411601,0.00014788809374998555
RankDef_3,0.0003968253968253954,5.0,0.0011427039128527653,-0.00034905311920197446,0.34508066615170335,0.0003622503687203467
F4_AdjTempo_Avg,0.0003968253968253954,5.0,0.0009664995233148547,-0.0001728487296640638,0.3387796538894672,0.00027667328919777533
E8_OR5Rank_Avg,0.0003968253968253954,5.0,0.001624166424664083,-0.0008305156310132921,0.34508066615170335,0.0005960819762555798
F4_Actual_12,0.0003968253968253954,5.0,0.0015156431708664502,-0.0007219923772156594,0.08890390417811055,0.00054337555308052
Hgt4Rank_Seed_Avg,0.0003968253968253954,5.0,0.0007013290258872923,9.23217677634986e-05,0.3339804228411601,0.00014788809374998555
Hgt4,0.0003968253968253954,5.0,0.0010742682839009771,-0.00028061749025018635,0.1989896497093856,0.00032901327811015883
S16_Actual_6,0.0003968253968253954,5.0,0.0015156431708664502,-0.0007219923772156595,0.3629679680593702,0.00054337555308052
Winner_BenchRank_Avg,0.0003968253968253954,5.0,0.0009664995233148547,-0.0001728487296640638,0.3387796538894672,0.00027667328919777533
R32_RankDef_3_Avg,0.0003968253968253954,5.0,0.0009664995233148547,-0.0001728487296640638,0.3387796538894672,0.00027667328919777533
R32_OR5Rank_Avg,0.0003968253968253954,5.0,0.0007013290258872923,9.23217677634986e-05,0.39565016105000983,0.00014788809374998555
Winner_Hgt5_Avg,0.0003968253968253954,5.0,0.0017339510725657712,-0.0009403002789149803,0.2671966216145248,0.0006494010199438694
R32_DR1_Avg,0.0003968253968253954,5.0,0.0009664995233148547,-0.0001728487296640638,0.3387796538894672,0.00027667328919777533
Winner_Pts2Rank_Avg,0.0003968253968253954,5.0,0.0007013290258872923,9.23217677634986e-05,0.3339804228411601,0.00014788809374998555
NCG_RankDE_Avg,0.0003968253968253954,5.0,0.0012845984032582643,-0.0004909476096074736,0.3514501585541539,0.0004311641802382689
RankAdjOE,0.0003306878306878517,5.0,0.002276820764552018,-0.001615445103176315,0.41548500112641923,0.0009451772074438392
R32_RankAdjOE_Avg,0.00033068783068784433,5.0,0.003575778780112747,-0.002914403118737058,0.4318516733752719,0.0015760413629035193
RankOff_3_Seed_Avg,0.00033068783068782953,5.0,0.00033068783068782953,0.00033068783068782953,0.5,0.0
E8_RankOff_2_Avg,0.00033068783068782953,5.0,0.00033068783068782953,0.00033068783068782953,0.5,0.0
RankOff_2,0.00033068783068782953,5.0,0.00033068783068782953,0.00033068783068782953,0.5,0.0
F4_Actual_Full,0.00033068783068782953,5.0,0.00033068783068782953,0.00033068783068782953,0.5,0.0
E8_RankDE_Avg,0.00033068783068782953,5.0,0.0008121503424991472,-0.00015077468112348813,0.33901823719456825,0.00023383160753523316
R32_Def_2_Avg,0.00033068783068782953,5.0,0.0018532059759973137,-0.0011918303146216545,0.29130032210001966,0.0007394404687499278
OR4,0.00033068783068782953,5.0,0.0008121503424991472,-0.00015077468112348813,0.33901823719456825,0.00023383160753523316
F4_Pts5_Avg,0.00033068783068782953,5.0,0.0011646053630847623,-0.0005032297017091033,0.3569879079623426,0.00040500822466652935
DR5Rank,0.00033068783068782953,5.0,0.00033068783068782953,0.00033068783068782953,0.5,0.0
Winner_OR3_Avg,0.00033068783068782953,5.0,0.0010115786446656114,-0.0003502029832899523,0.34816822375001427,0.00033068783068782953
S16_RankAdjTempo_Avg,0.00033068783068782953,5.0,0.00033068783068782953,0.00033068783068782953,0.5,0.0
R32_DR1Rank_Avg,0.00033068783068782953,5.0,0.00033068783068782953,0.00033068783068782953,0.5,0.0
R32_Exp_Avg,0.00033068783068782953,5.0,0.0008121503424991472,-0.00015077468112348813,0.33901823719456825,0.00023383160753523316
Pts2_Seed_Avg,0.00033068783068782953,5.0,0.0010765663467151992,-0.00041519068533954034,0.4711380051769472,0.0003622503687203467
NCG_RankAdjOE_Avg,0.00033068783068782953,5.0,0.00033068783068782953,0.00033068783068782953,0.5,0.0
Pts4_Seed_Avg,0.00033068783068782953,5.0,0.00033068783068782953,0.00033068783068782953,0.5,0.0
F4_DR1Rank_Avg,0.00033068783068782953,5.0,0.0011646053630847623,-0.0005032297017091033,0.3569879079623426,0.00040500822466652935
R32_Off_2_Avg,0.00033068783068782953,5.0,0.00033068783068782953,0.00033068783068782953,0.5,0.0
R32_OR5_Avg,0.00033068783068782953,5.0,0.00033068783068782953,0.00033068783068782953,0.5,0.0
F4_DR4_Avg,0.00033068783068782953,5.0,0.00033068783068782953,0.00033068783068782953,0.5,0.0
RankAdjEM,0.00033068783068782953,5.0,0.001381069975777096,-0.0007196943144014372,0.19694839090053026,0.0005101384624703323
Winner_Actual_Full,0.0002645502645503006,5.0,0.0010505164054235151,-0.0005214158763229139,0.44336807614451845,0.0003817197012852187
E8_Hgt4_Avg,0.000264550264550271,5.0,0.0009419931516258442,-0.0004128926225253022,0.2407308272017031,0.0003290132781101547
S16_DR4Rank_Avg,0.000264550264550271,5.0,0.0005690538936121338,-3.9953364511591716e-05,0.33602168165001417,0.00014788809374996901
DR3Rank,0.000264550264550271,5.0,0.0008342243910397121,-0.0003051238619391701,0.3498834472022854,0.0002766732891977665
Conf,0.0002645502645502636,5.0,0.0011523232709831327,-0.0006232227418826054,0.37366358842800346,0.0004311641802382689
Pts4,0.0002645502645502636,5.0,0.0005690538936121604,-3.995336451163321e-05,0.33602168165001545,0.00014788809374998555
Winner_Pts4Rank_Avg,0.0002645502645502636,5.0,0.0005690538936121604,-3.995336451163321e-05,0.33602168165001545,0.00014788809374998555
Pts1Rank,0.0002645502645502636,5.0,0.0005690538936121604,-3.995336451163321e-05,0.33602168165001545,0.00014788809374998555
F4_Pts2Rank_Avg,0.0002645502645502636,5.0,0.0008342243910397229,-0.0003051238619391956,0.3498834472022878,0.00027667328919777533
R32_DR3Rank_Avg,0.0002645502645502636,5.0,0.0005690538936121604,-3.995336451163321e-05,0.33602168165001545,0.00014788809374998555
DE,0.0002645502645502636,5.0,0.0008342243910397229,-0.0003051238619391956,0.3498834472022878,0.00027667328919777533
S16_Pts2Rank_Avg,0.0002645502645502636,5.0,0.0009419931516258454,-0.0004128926225253181,0.24073082720171315,0.00032901327811015883
Winner_RankDE_Avg,0.0002645502645502636,5.0,0.0005690538936121604,-3.995336451163321e-05,0.33602168165001545,0.00014788809374998555
E8_Def_1_Avg,0.0002645502645502636,5.0,0.0005690538936121604,-3.995336451163321e-05,0.33602168165001545,0.00014788809374998555
Region,0.0002645502645502636,5.0,0.0009419931516258454,-0.0004128926225253181,0.24073082720171315,0.00032901327811015883
NCG_Pts2_Avg,0.0002645502645502636,5.0,0.0005690538936121604,-3.995336451163321e-05,0.33602168165001545,0.00014788809374998555
RankTempo,0.0002645502645502636,5.0,0.0005690538936121604,-3.995336451163321e-05,0.33602168165001545,0.00014788809374998555
NCG_OR4Rank_Avg,0.0002645502645502636,5.0,0.0005690538936121604,-3.995336451163321e-05,0.33602168165001545,0.00014788809374998555
NCG_OR3_Avg,0.0002645502645502636,5.0,0.0008342243910397229,-0.0003051238619391956,0.3498834472022878,0.00027667328919777533
Winner_OR3Rank_Avg,0.0002645502645502636,5.0,0.0005690538936121604,-3.995336451163321e-05,0.33602168165001545,0.00014788809374998555
OR2Rank_Seed_Avg,0.0002645502645502636,5.0,0.0005690538936121604,-3.995336451163321e-05,0.33602168165001545,0.00014788809374998555
NCG_SizeRank_Avg,0.0002645502645502636,5.0,0.0005690538936121604,-3.995336451163321e-05,0.33602168165001545,0.00014788809374998555
RankTempo_Seed_Avg,0.0002645502645502636,5.0,0.0012464967806877422,-0.000717396251587215,0.25861812910938003,0.00047690137186014446
Size_Seed_Avg,0.0002645502645502636,5.0,0.001178061151735954,-0.0006489606226354268,0.26365016105000977,0.00044366428124995673
Seed,0.0001984126984127199,5.0,0.0016103379416197432,-0.0012135125447943033,0.4254815723222309,0.0006857288807317531
OR4_Seed_Avg,0.00019841269841271253,5.0,0.0008074199565364805,-0.0004105945597110555,0.3679999999999928,0.00029577618749995874
R32_Hgt5_Avg,0.0001984126984127051,5.0,0.000875855585488273,-0.00047903018866286276,0.2586181291093747,0.0003290132781101521
E8_DR1Rank_Avg,0.0001984126984127051,5.0,0.001072590453964043,-0.0006757650571386328,0.4542332861522756,0.000424561382947752
NCG_Bench_Avg,0.0001984126984127051,5.0,0.0009747476716858937,-0.0005779222748604836,0.3840931307800841,0.0003770421379295948
NCG_DR5_Avg,0.0001984126984127051,5.0,0.0012310347450911637,-0.0008342093482657536,0.40438620132339076,0.0005015129261938741
F4_RankTempo_Avg,0.0001984126984126977,5.0,0.0008074199565364914,-0.0004105945597110959,0.36799999999999994,0.00029577618749997115
S16_Hgt4_Avg,0.0001984126984126977,5.0,0.0005713519564263826,-0.00017452655960098723,0.34508066615170335,0.00018112518436017334
NCG_Off_1_Avg,0.0001984126984126977,5.0,0.0005713519564263826,-0.00017452655960098723,0.34508066615170335,0.00018112518436017334
F4_Def_2_Avg,0.0001984126984126977,5.0,0.0005713519564263826,-0.00017452655960098723,0.34508066615170335,0.00018112518436017334
Pts4Rank_Seed_Avg,0.0001984126984126977,5.0,0.0005713519564263826,-0.00017452655960098723,0.34508066615170335,0.00018112518436017334
F4_Hgt1Rank_Avg,0.0001984126984126977,5.0,0.0005713519564263826,-0.00017452655960098723,0.34508066615170335,0.00018112518436017334
R32_Tempo_Avg,0.0001984126984126977,5.0,0.0005713519564263826,-0.00017452655960098723,0.34508066615170335,0.00018112518436017334
S16_Hgt5_Avg,0.0001984126984126977,5.0,0.0010528144682377004,-0.0006559890714123049,0.34508066615170335,0.00041495679189540647
NCG_DR2_Avg,0.0001984126984126977,5.0,0.0005713519564263826,-0.00017452655960098723,0.34508066615170335,0.00018112518436017334
F4_Hgt5_Avg,0.0001984126984126977,5.0,0.0012522427704041645,-0.000855417373578769,0.34508066615170335,0.0005118130150480028
R32_OR3_Avg,0.0001984126984126977,5.0,0.0008074199565364914,-0.0004105945597110959,0.36799999999999994,0.0002957761874999711
Hgt5Rank_Seed_Avg,0.0001984126984126977,5.0,0.0005713519564263826,-0.00017452655960098723,0.34508066615170335,0.00018112518436017334
Off_2,0.0001984126984126977,5.0,0.0008074199565364914,-0.0004105945597110959,0.36799999999999994,0.00029577618749997115
F4_OR3Rank_Avg,0.0001984126984126977,5.0,0.0005713519564263826,-0.00017452655960098723,0.34508066615170335,0.00018112518436017334
F4_OR4Rank_Avg,0.0001984126984126977,5.0,0.0009747476716859131,-0.0005779222748605177,0.38409313078008916,0.0003770421379296078
OR1Rank,0.0001984126984126977,5.0,0.0008758555854882794,-0.000479030188662884,0.25861812910938003,0.00032901327811015883
S16_BenchRank_Avg,0.0001984126984126977,5.0,0.0005713519564263826,-0.00017452655960098723,0.34508066615170335,0.00018112518436017334
Hgt3,0.0001984126984126977,5.0,0.0005713519564263826,-0.00017452655960098723,0.34508066615170335,0.00018112518436017334
F4_RankAdjOE_Avg,0.0001984126984126977,5.0,0.0009747476716859131,-0.0005779222748605177,0.5872298887878599,0.0003770421379296078
AdjDE,0.0001984126984126977,5.0,0.0005713519564263826,-0.00017452655960098723,0.34508066615170335,0.00018112518436017334
S16_DR5_Avg,0.0001984126984126977,5.0,0.0010725904539640538,-0.0006757650571386584,0.454233286152278,0.00042456138294776085
E8_Pts5Rank_Avg,0.0001984126984126977,5.0,0.0011410260829158418,-0.0007442006860904465,0.29985268389895303,0.00045779847355794864
F4_AdjDE_Avg,0.0001984126984126977,5.0,0.0005713519564263826,-0.00017452655960098723,0.34508066615170335,0.00018112518436017334
E8_RankOff_3_Avg,0.0001984126984126977,5.0,0.0019946733595293344,-0.0015978479627039388,0.34631682771667643,0.0008723888311906789
E8_Pts5_Avg,0.0001984126984126977,5.0,0.0008074199565364914,-0.0004105945597110959,0.36799999999999994,0.00029577618749997115
E8_DR5_Avg,0.0001984126984126977,5.0,0.0005713519564263826,-0.00017452655960098723,0.34508066615170335,0.00018112518436017334
E8_Hgt4Rank_Avg,0.0001984126984126977,5.0,0.0005713519564263826,-0.00017452655960098723,0.34508066615170335,0.00018112518436017334
Winner_Hgt4Rank_Avg,0.0001984126984126977,5.0,0.0005713519564263826,-0.00017452655960098723,0.34508066615170335,0.00018112518436017334
Winner_Hgt4_Avg,0.0001984126984126977,5.0,0.0005713519564263826,-0.00017452655960098723,0.34508066615170335,0.00018112518436017334
Winner_Hgt5Rank_Avg,0.0001984126984126977,5.0,0.0010528144682377004,-0.0006559890714123049,0.34508066615170335,0.00041495679189540647
AdjEM_Seed_Avg,0.0001984126984126977,5.0,0.0008074199565364914,-0.0004105945597110959,0.36799999999999994,0.00029577618749997115
E8_DR3Rank_Avg,0.0001984126984126977,5.0,0.001525713245434901,-0.0011288878486095057,0.42152221673030965,0.0006446292556090561
S16_Pts5_Avg,0.0001984126984126977,5.0,0.0008074199565364914,-0.0004105945597110959,0.36799999999999994,0.00029577618749997115
E8_Off_1_Avg,0.0001984126984126977,5.0,0.0005713519564263826,-0.00017452655960098723,0.34508066615170335,0.00018112518436017334
Winner_RankAdjOE_Avg,0.0001984126984126977,5.0,0.0014562101834972307,-0.0010593847866718353,0.42624812598242806,0.000610873745464841
E8_AdjTempo_Avg,0.0001984126984126977,5.0,0.0005713519564263826,-0.00017452655960098723,0.34508066615170335,0.00018112518436017334
Size,0.0001984126984126977,5.0,0.0005713519564263826,-0.00017452655960098723,0.34508066615170335,0.00018112518436017334
E8_RankAdjDE_Avg,0.0001984126984126977,5.0,0.0005713519564263826,-0.00017452655960098723,0.34508066615170335,0.00018112518436017334
Winner_Actual_12,0.0001984126984126977,5.0,0.0011119235855983883,-0.0007150981887729927,0.18695048315002946,0.0004436642812499567
E8_Actual_Full,0.00013227513227515402,5.0,0.0019719408068158387,-0.0017073905422655307,0.4595380583229092,0.0008934693178641898
E8_Pts1_Avg,0.0001322751322751466,5.0,0.0007412823903989232,-0.00047673212584862997,0.3956501610499998,0.00029577618749996286
R32_Hgt3_Avg,0.00013227513227513922,5.0,0.000741282390398903,-0.0004767321258486246,0.39565016105000234,0.0002957761874999566
S16_Bench_Avg,0.00013227513227513922,5.0,0.000741282390398903,-0.0004767321258486246,0.39565016105000234,0.0002957761874999566
F4_Pts2_Avg,0.00013227513227513922,5.0,0.000741282390398903,-0.0004767321258486246,0.39565016105000234,0.0002957761874999566
NCG_AdjEM_Avg,0.00013227513227513917,5.0,0.0007412823903989031,-0.00047673212584862476,0.3374826939100363,0.0002957761874999567
R32_DR2_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
E8_Pts3_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
HgtEff_Seed_Avg,0.0001322751322751318,5.0,0.0009866769021001345,-0.0007221266375498709,0.3629679680593702,0.00041495679189540647
Hgt1_Seed_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
Hgt3Rank_Seed_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
E8_Pts1Rank_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
DR2Rank,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
Winner_RankAdjDE_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
Winner_DE_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
HgtEffRank,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
Off_1,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
Winner_Pts3_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
Last10,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
R32_RankOff_1_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
R32_HgtEff_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
R32_OR1_Avg,0.0001322751322751318,5.0,0.0008097180193507135,-0.00054516775480045,0.4494305051016935,0.00032901327811015883
Def_2,0.0001322751322751318,5.0,0.0007412823903989255,-0.00047673212584866184,0.39565016105000983,0.0002957761874999711
E8_DR2Rank_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
OR3,0.0001322751322751318,5.0,0.0007412823903989255,-0.00047673212584866184,0.39565016105000983,0.00029577618749997115
NCG_OR5Rank_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
NCG_Hgt5_Avg,0.0001322751322751318,5.0,0.0021950602507477225,-0.001930509986197459,0.3514109377894495,0.0010018316035397378
E8_Hgt2_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
R32_Hgt1Rank_Avg,0.0001322751322751318,5.0,0.0007412823903989255,-0.00047673212584866184,0.39565016105000983,0.0002957761874999711
Winner_DR2_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
Winner_DR5_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
R32_RankTempo_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
Winner_DR5Rank_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
Winner_DR4Rank_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
NCG_DR5Rank_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
NCG_DR1_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
NCG_AdjTempo_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
NCG_AdjDE_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
SizeRank,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
RankOE_Seed_Avg,0.0001322751322751318,5.0,0.001459575679297335,-0.0011950254147470715,0.4450299955531302,0.0006446292556090562
S16_AdjTempo_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
S16_Off_3_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
Pts2Rank_Seed_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
F4_HgtEff_Avg,0.0001322751322751318,5.0,0.0010457860194608224,-0.0007812357549105588,0.4403715206000056,0.00044366428124995673
F4_AdjOE_Avg,0.0001322751322751318,5.0,0.001074888516778276,-0.0008103382522280123,0.700147316101047,0.00045779847355794864
Winner_Tempo_Avg,0.0001322751322751318,5.0,0.0010457860194608222,-0.0007812357549105586,0.42357828987926416,0.00044366428124995673
S16_Pts4_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
S16_DR3Rank_Avg,0.0001322751322751318,5.0,0.0007412823903989255,-0.00047673212584866184,0.39565016105000983,0.00029577618749997115
Pts5,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
S16_DR2Rank_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
BenchRank_Seed_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
F4_RankOE_Avg,0.0001322751322751318,5.0,0.001213113734610244,-0.0009485634700599804,0.6915797277378499,0.0005249302316795933
S16_Hgt1Rank_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
F4_Off_3_Avg,0.0001322751322751318,5.0,0.0005052143902888167,-0.00024066412573855314,0.3629679680593702,0.00018112518436017334
F4_OR2_Avg,0.0001322751322751318,5.0,0.001213113734610244,-0.0009485634700599804,0.48844296973007933,0.0005249302316795933
