,importance,n,p99_high,p99_low,p_value,stddev
R32_Hgt4_Avg,0.0004589843749999748,5.0,0.0021586977108274353,-0.0012407289608274857,0.34980885147225593,0.0008254987499865114
Size,0.0004150390625,5.0,0.0012416894233384702,-0.00041161129833847007,0.1955629742135461,0.00040147878184167325
RankAdjTempo_Seed_Avg,0.0004041341145833099,5.0,0.0015977359648273893,-0.0007894677356607692,0.13416498486322756,0.0005796958902357492
Hgt3Rank,0.00040283203125000003,5.0,0.00191927070856596,-0.0011136066460659601,0.3102463553761878,0.000736487857198643
R32_ExpRank_Avg,0.0003906250000000001,5.0,0.0011478876900165023,-0.0003666376900165022,0.3148910037301205,0.00036777931363097925
AdjDE,0.00038883463541664233,5.0,0.0031336486497324143,-0.002355979378899129,0.3380467277743328,0.0013330721657602712
Tempo,0.000376627604166672,5.0,0.001471690370257966,-0.0007184351619246221,0.22580464486445906,0.0005318384727063752
R32_Pts3_Avg,0.0003743489583333333,5.0,0.0014705752852488835,-0.0007218773685822168,0.26433343397307646,0.0005324035785896499
R32_BenchRank_Avg,0.00035400390625000004,5.0,0.0009644820464415439,-0.00025647423394154373,0.3556099551077892,0.0002964905499060966
AdjTempo,0.0003504231770833366,5.0,0.0018699929511587644,-0.0011691465969920912,0.12943357370460204,0.0007380085350721086
R32_Hgt5_Avg,0.00032958984374999997,5.0,0.0009781068302067116,-0.00031892714270671156,0.22445617577336538,0.0003149648534141869
DR1Rank_Seed_Avg,0.00032373046874998305,5.0,0.0026579481441860644,-0.0020104872066860984,0.474369167629848,0.0011336580896630125
RankAdjTempo,0.00032145182291666666,5.0,0.0016034994948656896,-0.0009605958490323565,0.2604371796691887,0.000622651319083648
Def_3_Seed_Avg,0.0003173828125,5.0,0.0019499636986764863,-0.0013151980736764862,0.3537780972553854,0.0007928945736808444
Hgt3,0.00030517578125,5.0,0.0011109462325482218,-0.0005005946700482218,0.24279120020307285,0.00039133804877687357
Off_3,0.00029703776041666664,5.0,0.0012226046417224182,-0.0006285291208890849,0.37420350946808445,0.0004495195086381152
R32_OR4Rank_Avg,0.00028889973958332596,5.0,0.0018377355521585332,-0.0012599360729918813,0.3559621375656537,0.0007522221543274191
R32_Exp_Avg,0.0002882486979166673,5.0,0.0024390899429592634,-0.0018625925471259291,0.28586638970217865,0.001044597769386643
RankDef_2,0.00028076171875,5.0,0.0011275784248904665,-0.0005660549873904666,0.3348277222788056,0.00041127295859353714
Def_2,0.00027880859375000177,5.0,0.0012580569317893733,-0.0007004397442893698,0.21191494143230816,0.00047559094933166316
R32_Tempo_Avg,0.0002685546875,5.0,0.0009657052546290951,-0.00042859587962909524,0.2532124757119503,0.0003385846951876094
R32_Bench_Avg,0.00026855468749999997,5.0,0.001113947139717657,-0.0005768377647176571,0.3828079367621428,0.00041058124205042363
R32_Size_Avg,0.0002675781249999935,5.0,0.0014807189505716325,-0.0009455627005716456,0.5114360892196619,0.0005891853725907639
Hgt1_Seed_Avg,0.0002644856770833333,5.0,0.0017365137531895475,-0.0012075423990228807,0.32351831157388905,0.0007149189873121528
R32_RankDef_2_Avg,0.00026367187499999704,5.0,0.001721611467230146,-0.0011942677172301517,0.2759248528928917,0.0007080766418508605
ExpRank,0.00025634765625,5.0,0.002008459095394357,-0.001495763782894357,0.4301959346051441,0.0008509469052006992
R32_Actual_Full,0.00025227864583333336,5.0,0.0012253115209017434,-0.0007207542292350764,0.3379935544641972,0.000472572289181763
RankOff_2,0.00025227864583333336,5.0,0.001064338211594145,-0.0005597809199274781,0.41410329745594193,0.000394392479202262
R32_OR2Rank_Avg,0.0002508138020833088,5.0,0.0016272732739850122,-0.001125645669818395,0.3883573451459866,0.0006685042409864892
Bench,0.00023600260416666667,5.0,0.0009047509575532585,-0.0004327457492199251,0.22685419820259867,0.0003247906091808228
Hgt2,0.00022379557291666666,5.0,0.0018004767201776934,-0.0013528855743443601,0.5343073476837034,0.0007657457812188382
Pts3Rank_Seed_Avg,0.00022379557291666666,5.0,0.0014917454938669576,-0.001044154348033624,0.3220931933391152,0.0006158044728644829
Hgt2Rank,0.00021565755208332593,5.0,0.001220158770618994,-0.0007888436664523421,0.6036540345928011,0.0004878555005614757
R32_Hgt5Rank_Avg,0.000209635416666661,5.0,0.0012581185519234984,-0.0008388477185901763,0.6570274690293963,0.0005092161715111221
R32_Actual_6,0.00020751953125,5.0,0.0007532258581965627,-0.0003381867956965627,0.3591443019850081,0.000265032862459018
R32_HgtEff_Avg,0.0001993815104166667,5.0,0.0008138379210389629,-0.0004150749002056296,0.23646046526783512,0.00029842267410520206
Last10,0.00016975911458333068,5.0,0.0018151675650990354,-0.0014756493359323738,0.5791274352152389,0.0007991245291116768
R32_Def_3_Avg,0.00016959635416665306,5.0,0.0014616492154253225,-0.0011224565070920166,0.3068585860925317,0.0006275105333372506
HgtEffRank,0.00016129557291664953,5.0,0.001291328588913873,-0.0009687374430805739,0.41799869783537175,0.0005488224528726583
Off_2,0.00015364583333331942,5.0,0.0013938309146906069,-0.001086539248023968,0.6046547716944971,0.0006023199399762106
AdjDE_Seed_Avg,0.00015055338541666667,5.0,0.000514511092783144,-0.00021340432194981063,0.24779826544203298,0.00017676312007796247
Hgt1Rank_Seed_Avg,0.00015055338541666665,5.0,0.0013589589335470918,-0.0010578521627137587,0.38676837088701305,0.0005868855932537627
R32_RankDef_3_Avg,0.0001383463541666667,5.0,0.0009622435948070203,-0.000685550886473687,0.4903725714809856,0.0004001416756166394
R32_Pts2_Avg,0.0001368815104166569,5.0,0.0014358654978615848,-0.001162102477028271,0.4044369369107656,0.0006308767692090011
RankOff_1,0.00013492838541666604,5.0,0.001788924089118701,-0.0015190673182853686,0.38586966548239193,0.000803295095184033
WinStreak,0.00013362630208333393,5.0,0.0008821965624816256,-0.0006149439583149577,0.19029738547773156,0.00036355766658442874
R32_RankAdjTempo_Avg,0.00013020833333333333,5.0,0.0013747569073883443,-0.0011143402407216777,0.4328642603273394,0.0006044391548412233
R32_OR5Rank_Avg,0.0001269531249999808,5.0,0.0010571178741577436,-0.0008032116241577822,0.4575516872769823,0.00045175255234285893
R32_Pts2Rank_Avg,0.00011751302083332271,5.0,0.0011396702304527597,-0.0009046441887861143,0.5387272938381186,0.0004964304750952426
WinStreak_Avg,0.00010986328124999999,5.0,0.0021943963625236634,-0.0019746698000236633,0.5145168508785674,0.0010123939235078272
Pts2Rank,0.00010579427083332592,5.0,0.0006472596345571519,-0.00043567109289050003,0.37360665048109215,0.00026297315641017204
DE_Seed_Avg,0.00010498046874998964,5.0,0.0011015238695964893,-0.0008915629320965099,0.6553676713847992,0.0004839906320471441
SizeRank,8.951822916666666e-05,5.0,0.000623489657765914,-0.00044445319943258057,0.4212610450789804,0.00025933358146101854
Hgt2Rank_Seed_Avg,8.544921875000001e-05,5.0,0.0009498293675489752,-0.0007789309300489751,0.4602595786826766,0.0004198029851894632
R32_OR3_Avg,4.882812500000001e-05,5.0,0.001092795292510501,-0.000995139042510501,0.42487950602385344,0.0005070229041812725
RankDef_1_Seed_Avg,4.882812500000001e-05,5.0,0.000713748828527975,-0.000616092578527975,0.5024393397911806,0.00032293163678408275
R32_RankTempo_Avg,4.5410156249992e-05,5.0,0.0008787881656486677,-0.0007879678531486836,0.5103219215992721,0.0004047461948575831
OR1,4.475911458333334e-05,5.0,0.001092828577747149,-0.0010033103485804823,0.3725665049997014,0.0005090152636353669
WinStreak_SD,4.4270833333330084e-05,5.0,0.0010264101265160975,-0.0009378684598494374,0.6212611348337792,0.0004769949977713835
R32_Pts3Rank_Avg,4.0690104166666664e-05,5.0,0.0004195471247448378,-0.00033816691641150445,0.515756307938482,0.00018399926053333117
R32_DR5Rank_Avg,3.9550781249997345e-05,5.0,0.001650361300672436,-0.0015712597381724411,0.3567012448313764,0.0007823213727984349
DR5,3.499348958332742e-05,5.0,0.0009892131155538387,-0.000919226136387184,0.5269973811736675,0.00046343526984671154
R32_Hgt2Rank_Avg,3.417968749999114e-05,5.0,0.0015251280959608833,-0.001456768720960901,0.4526468438786117,0.0007241080137078965
R32_Actual_12,3.0517578124999997e-05,5.0,0.0011395995486919999,-0.0010785643924419996,0.2873726888951207,0.0005386471712831069
RankOE_Seed_Avg,4.069010416666652e-06,5.0,0.0007375547840393768,-0.0007294167632060436,0.5078242212307368,0.00035623159299604423
First_Year,0.0,5.0,0.0,0.0,0.5,0.0
Conf Tourney,-4.557291666662523e-06,5.0,0.0008015344900606618,-0.0008106490733939868,0.49745077758392126,0.00039149410913244385
R32_DR2Rank_Avg,-8.138020833333333e-06,5.0,0.0009572004838864431,-0.0009734765255531097,0.5062100218922447,0.0004688353689783111
RankTempo_Seed_Avg,-1.6276041666666666e-05,5.0,0.001576543131546485,-0.0016090952148798184,0.5377750935407154,0.000773583526543254
R32_Def_1_Avg,-2.0345052083333332e-05,5.0,0.001029613204635626,-0.0010703033088022926,0.4685843173637046,0.0005099325928613535
DR3,-2.4414062499999998e-05,5.0,0.0006799572318411202,-0.0007287853568411202,0.5754521639234297,0.00034209158141476165
OR2,-4.231770833332445e-05,5.0,0.0007998105788654978,-0.0008844459955321468,0.4341001042480018,0.0004089959369957415
R32_RankOE_Avg,-4.248046875000949e-05,5.0,0.002829022939592812,-0.002913983877092831,0.4436657456573501,0.0013946013272967755
DR3Rank_Seed_Avg,-6.103515625e-05,5.0,0.0014818549982305851,-0.0016039253107305851,0.5006730127186734,0.0007493345301489758
Def_2_Seed_Avg,-6.510416666666667e-05,5.0,0.0002960935009836893,-0.00042630183431702266,0.4530765063533573,0.00017542265325479545
Hgt4Rank_Seed_Avg,-6.608072916666577e-05,5.0,0.0020903904582816784,-0.00222255191661501,0.415531662390265,0.0010473320601170138
Pts5_Seed_Avg,-6.901041666667052e-05,5.0,0.0008197368865429949,-0.000957757719876336,0.5675498489473777,0.00043163736636584013
Off_2_Seed_Avg,-6.917317708333333e-05,5.0,0.000325420859548643,-0.0004637672137153097,0.6550068956008112,0.00019164224762245087
Def_1_Seed_Avg,-7.324218750000001e-05,5.0,0.0003547949449877214,-0.0005012793199877214,0.5108621954887833,0.00020788453580286147
R32_Pts4Rank_Avg,-7.731119791666668e-05,5.0,0.0006357437166054682,-0.0007903661124388016,0.602855261498307,0.00034630894998726597
RankOE,-9.016927083335495e-05,5.0,0.001102532533552579,-0.001282871075219289,0.646940023626381,0.0005792587655070268
DR3Rank,-9.50520833333431e-05,5.0,0.0017231381220951774,-0.001913242288761864,0.5535092818328028,0.0008830393397415347
OR3_Seed_Avg,-0.00010042317708334931,5.0,0.0009284795397286955,-0.001129325893895394,0.3715248905259101,0.000499706561502373
DR1Rank,-0.00010172526041666663,5.0,0.00047922527023425637,-0.0006826757910675896,0.49745437067130815,0.0002821498936012463
DR2Rank,-0.00010709635416665064,5.0,0.0014267226783583893,-0.0016409153866916906,0.4451962170534703,0.0007449289638235034
Year,-0.00011393229166666665,5.0,7.480863667599603e-05,-0.0003026732200093293,0.6583570691497765,9.166569275772142e-05
OR1Rank,-0.00011865234375000681,5.0,0.0012068941693442212,-0.0014441988568442345,0.5767760601640859,0.0006437773750098652
Pts5,-0.0001220703125,5.0,0.0005946448804560583,-0.0008387855054560583,0.3677327956338306,0.0003480866352051886
DR2,-0.0001236979166666652,5.0,0.0010556219507212063,-0.0013030177840545366,0.6094825506343283,0.0005727595682415531
DR5Rank,-0.0001380208333333632,5.0,0.0016679765784003526,-0.0019440182450670789,0.5980477274471427,0.0008771176729864728
Pts2Rank_Seed_Avg,-0.00013964843750000622,5.0,0.0008103780609051946,-0.001089674935905207,0.6990802909697146,0.00046139879611273765
AdjTempo_Seed_Avg,-0.000146484375,5.0,0.0008994620602355203,-0.0011924308102355204,0.49922863723520966,0.0005079841739427389
R32_RankOff_1_Avg,-0.000146484375,5.0,0.0003840315465456116,-0.0006770002965456115,0.49419622961766424,0.00025765534743577505
Pts3Rank,-0.00016276041666666666,5.0,0.0003031591547131242,-0.0006286799880464575,0.7590172008009434,0.00022628287703645527
R32_Def_2_Avg,-0.0001668294270833333,5.0,0.00046963256946894546,-0.0008032914236356121,0.7324822167966488,0.00030911011374282655
Pts2,-0.0001717122395833437,5.0,0.0009922963136263262,-0.0013357207927930138,0.5128313320348509,0.0005653233315254349
Hgt5Rank,-0.00017903645833333335,5.0,0.0006830470714820893,-0.0010411199881487558,0.5911441179923672,0.00041868758763379557
R32_Hgt2_Avg,-0.00018261718750001895,5.0,0.0015605842622378498,-0.0019258186372378876,0.7018921968550549,0.0008466195960230793
Exp,-0.00018652343750001543,5.0,0.0010435163970541248,-0.0014165632720541555,0.6625172339643081,0.000597392704084268
R32_Hgt1_Avg,-0.00018717447916666665,5.0,0.0007512261739369211,-0.0011255751322702546,0.5473467900570111,0.000455752478841628
R32_DR5_Avg,-0.00018733723958333688,5.0,0.0007274751299511371,-0.0011021496091178108,0.7620645648051357,0.00044429637139680914
HgtEff_Seed_Avg,-0.00019124348958333333,5.0,0.0005473559352690157,-0.0009298429144356824,0.7352561689251598,0.00035871513690251055
OR4,-0.00019531249999999998,5.0,0.0007982846124232754,-0.0011889096124232752,0.5234403264145325,0.0004825597099268047
R32_Hgt4Rank_Avg,-0.00019938151041666664,5.0,0.0006547577884338495,-0.0010535208092671826,0.5858539537685611,0.0004148293177756363
Pts4Rank,-0.0001993815104166667,5.0,0.00033367716342935615,-0.0007324401842626896,0.5328285635832477,0.00025889028441089323
R32_OR2_Avg,-0.00020345052083333334,5.0,0.0008973175451118576,-0.0013042185867785242,0.47619915631057985,0.0005346093622431082
Pts5Rank,-0.00020540364583333898,5.0,0.0011628668964608546,-0.0015736741881275326,0.7679070372721623,0.0006645271284862591
OR5Rank_Seed_Avg,-0.00020833333333334367,5.0,0.0012650204325898651,-0.0016816870992565523,0.5741954974308606,0.0007155628342854814
RankTempo,-0.0002156575520833333,5.0,0.0007738208570198719,-0.0012051359611865385,0.5885162007505379,0.0004805593817710997
OR2Rank,-0.00021695963541668029,5.0,0.0013158525721005555,-0.001749771842933916,0.5122415301683221,0.0007444399797296107
R32_DR3_Avg,-0.0002197265625,5.0,0.0013667096245725547,-0.001806162749572555,0.4828169820678562,0.0007704835055166621
Pts5Rank_Seed_Avg,-0.00022265624999999735,5.0,0.0008381989386923734,-0.001283511438692368,0.612833351007945,0.0005152248992362753
DR4_Seed_Avg,-0.00023193359375001482,5.0,0.0006946868809851197,-0.0011585540684851492,0.5109026718953458,0.00045003120672309035
Off_3_Seed_Avg,-0.00024007161458333335,5.0,0.0002721850723356672,-0.0007523283015023339,0.7296197813615128,0.0002487873959746306
RankDef_3_Seed_Avg,-0.000244140625,5.0,0.001204101543649773,-0.001692382793649773,0.6806474711157781,0.0007033668999932473
Pts3_Seed_Avg,-0.0002545572916666794,5.0,0.0008918115030122753,-0.001400926086345634,0.5998508068989158,0.0005567562406459129
Hgt1Rank,-0.0002573242187500065,5.0,0.0010216428762604797,-0.0015362913137604926,0.5175365662469529,0.0006211551771411235
OR4_Seed_Avg,-0.00026041666666666666,5.0,0.0002887400054420245,-0.0008095733387753578,0.5021506090837375,0.00026670858951152856
R32_DR3Rank_Avg,-0.00026692708333333484,5.0,0.0008374232908054388,-0.0013712774574721083,0.4752846575135223,0.0005363491797014618
OR3Rank_Seed_Avg,-0.0002726236979166666,5.0,0.0002632098191628611,-0.0008084572149961944,0.5002850182612435,0.0002602379408494136
Off_1,-0.0002766927083333333,5.0,0.0007759676799803716,-0.0013293530966470384,0.6631811730116031,0.0005112449354821612
Pts1,-0.0002766927083333334,5.0,0.00032069105039917275,-0.0008740764670658393,0.7972035250771555,0.00029013100956571335
R32_OR3Rank_Avg,-0.0002866210937500021,5.0,0.0014089861189193283,-0.001982228306419332,0.6271484019545409,0.0008235045316304631
Hgt3Rank_Seed_Avg,-0.00028889973958333334,5.0,0.0007850233970351225,-0.0013628228762017894,0.6557414418127074,0.0005215716016186628
Pts1Rank_Seed_Avg,-0.00029703776041666664,5.0,0.0005121648054903286,-0.001106240326323662,0.652521880064972,0.0003930049218075389
AdjOE_Seed_Avg,-0.00030110677083333335,5.0,0.0006084958367468421,-0.0012107093784135088,0.7597301034891352,0.0004417661494527029
RankOff_3,-0.000305338541666685,5.0,0.0007730358457813169,-0.001383712929114687,0.5546005878854456,0.0005237334379225934
OR1_Seed_Avg,-0.00030989583333334013,5.0,0.0011432633559142927,-0.001763055022580973,0.6387411235528294,0.0007057549464194496
R32_DR2_Avg,-0.0003255208333333333,5.0,0.0009337769111449928,-0.0015848185778116596,0.7340735168431429,0.0006116023755391755
OR4Rank_Seed_Avg,-0.00032958984374999997,5.0,6.323987719832802e-05,-0.0007224195646983279,0.5188926144793454,0.00019078537348918753
R32_Pts4_Avg,-0.0003336588541666666,5.0,0.0006984428441966567,-0.00136576055252999,0.6553892818650083,0.0005012602089417072
Pts2_Seed_Avg,-0.00033365885416666673,5.0,0.0006052517119542071,-0.0012725694202875405,0.7881581284835231,0.00045600012798898646
RankAdjOE_Seed_Avg,-0.0003494466145833449,5.0,0.0013503626495788088,-0.0020492558787454985,0.7155780281277765,0.0008255453394429264
Hgt5_Seed_Avg,-0.00035400390625,5.0,0.00025746194979306885,-0.0009654697622930689,0.717544839125512,0.0002969702532675925
Size_Seed_Avg,-0.0003564453125000089,5.0,0.0007009692654861175,-0.0014138598904861353,0.6168063205642967,0.000513553899911079
Hgt1,-0.00035774739583334104,5.0,0.000284334003814007,-0.0009998287954806893,0.5656428341916344,0.00031183928585254097
DR5Rank_Seed_Avg,-0.0003582356770833221,5.0,0.0006817723387790904,-0.0013982436929457348,0.696053417236843,0.0005051000653898048
R32_Pts1Rank_Avg,-0.0003657226562499894,5.0,0.0007208396774598518,-0.0014522849899598303,0.5128863783426149,0.000527710072841925
R32_RankDE_Avg,-0.000372395833333335,5.0,0.0023902698270693704,-0.00313506149373604,0.5591605699767341,0.001341742163941342
RankOff_3_Seed_Avg,-0.0003743489583333333,5.0,0.0006794389804759923,-0.0014281368971426588,0.775080804609673,0.0005117925522508609
RankDef_2_Seed_Avg,-0.0003776041666666785,5.0,0.0010869276343851708,-0.0018421359677185279,0.8435978427224894,0.0007112782759307123
DR1,-0.0003839518229166838,5.0,0.0005975457222254269,-0.0013654493680587945,0.7117836126356488,0.0004766833203877908
R32_DR4_Avg,-0.00039160156250000653,5.0,0.000928816104884055,-0.0017120192298840681,0.8377426564969946,0.0006412864516092113
HgtEffRank_Seed_Avg,-0.00039290364583333126,5.0,0.0008640223700129107,-0.0016498296616795731,0.5896905431098871,0.0006104504995258362
Hgt3_Seed_Avg,-0.00039469401041666673,5.0,0.0004716243091895736,-0.001261012330022907,0.6489361822449783,0.00042074429543568717
R32_Hgt1Rank_Avg,-0.00042317708333333335,5.0,0.000492468625086249,-0.0013388227917529158,0.6563074895515713,0.0004447010985901963
OR1Rank_Seed_Avg,-0.00042594401041667527,5.0,0.0009001260620148469,-0.0017520140828481974,0.880313838413764,0.0006440316517572261
Pts3,-0.0004314778645833443,5.0,0.0007000335433533406,-0.001562989272520029,0.7675103455474183,0.0005495404625936454
RankOff_2_Seed_Avg,-0.0004412434895833428,5.0,0.001119376301083002,-0.002001863280249687,0.5524143265613729,0.0007579452718549795
DR2_Seed_Avg,-0.00044352213541666666,5.0,0.0007328739629842833,-0.0016199182338176167,0.7317411540542534,0.0005713395831222519
DE,-0.0004679361979166667,5.0,0.0012310094586358913,-0.002166881854469225,0.6837247839864281,0.0008251259116563856
R32_OR5_Avg,-0.0004679361979166667,5.0,0.0004018286005362949,-0.0013377009963696283,0.5079933734334888,0.0004224181447371274
DR1_Seed_Avg,-0.00047558593750001154,5.0,0.0005947543778856538,-0.001545926252885677,0.6546998642632968,0.000519831534992867
OR5,-0.0004923502604166668,5.0,4.966264409677802e-05,-0.0010343631649301114,0.7494807321713844,0.00026323908021500995
Hgt2_Seed_Avg,-0.0004964192708333333,5.0,0.0010730859521394574,-0.0020659244938061243,0.7048627509975964,0.0007622606544006429
Pts4,-0.0005073242187500012,5.0,0.0008912951081083764,-0.0019059435456083788,0.7026789236681434,0.0006792666043692013
DR3_Seed_Avg,-0.0005213216145833439,5.0,0.001542567397171848,-0.0025852106263385363,0.6297207923350111,0.001002367730724068
Pts4_Seed_Avg,-0.00052490234375,5.0,-0.00012462344848720912,-0.0009251812390127908,0.8319504508167284,0.00019440320948270647
R32_Pts5Rank_Avg,-0.0005262044270833395,5.0,0.0012271020051366954,-0.0022795108593033748,0.8794022276777492,0.0008515272767665519
OE,-0.0005289713541666666,5.0,0.0004072585993739077,-0.001465201307707241,0.713949376339644,0.0004546982364949375
DR4Rank_Seed_Avg,-0.0005330403645833333,5.0,-0.00021621781666808973,-0.0008498629124985769,0.6664172807061329,0.00015387101563467642
Pts1Rank,-0.0005371093749999999,5.0,7.975151045115402e-05,-0.0011539702604511542,0.826802778852335,0.0002995904539441652
OR3Rank,-0.0005411783854166593,5.0,0.000965507497037707,-0.0020478642678710256,0.7999439237341045,0.0007317512232042988
R32_DR1_Avg,-0.00054931640625,5.0,0.0003130832683697991,-0.001411716080869799,0.7579535422908107,0.0004188411294901347
RankDef_1,-0.0005496419270833256,5.0,0.0001276923858630922,-0.0012269762400297435,0.983260615651956,0.0003289605469783754
HgtEff,-0.0005690104166666821,5.0,0.0004106854567942992,-0.0015487062901276634,0.7854611830878636,0.0004758083035897762
Pts4Rank_Seed_Avg,-0.0005696614583333334,5.0,9.917986556563004e-05,-0.0012385027822322968,0.8185562564192272,0.000324835762113456
OE_Seed_Avg,-0.00057373046875,5.0,0.0003839812290258359,-0.001531442166525836,0.6834949129350004,0.0004651312622528401
Hgt4,-0.0005821940104166812,5.0,0.0004665639238353384,-0.0016309519446687005,0.8620188503936009,0.0005093496329732633
R32_Pts5_Avg,-0.0005869140624999991,5.0,0.001029384614365267,-0.002203212739365265,0.7058020023759536,0.0007849868029114355
R32_DR4Rank_Avg,-0.0005981445312499999,5.0,0.0005063925935395052,-0.001702681656039505,0.7998283407915334,0.0005364398787772933
OR2_Seed_Avg,-0.00059814453125,5.0,0.0003115266328178814,-0.0015078156953178816,0.8094403383543228,0.0004417994452407113
Hgt5Rank_Seed_Avg,-0.0006022135416666667,5.0,8.317335426057156e-06,-0.0012127444187593904,0.8141636001939857,0.00029651616260506454
DR4,-0.0006043294270833573,5.0,0.0013585325487220719,-0.0025671914028887865,0.4423545636055786,0.0009533019911470048
SizeRank_Seed_Avg,-0.0006124674479166832,5.0,0.0007269340550320256,-0.0019518689508653923,0.8632139102046832,0.0006505063195706149
R32_Off_1_Avg,-0.000634765625,5.0,-0.0001653328311022417,-0.0011041984188977583,0.8188730127448016,0.00022798914169642795
Exp_Seed_Avg,-0.0006752929687500113,5.0,0.0018582373256646925,-0.0032088232631647153,0.49582521809848695,0.001230458129031588
OR5_Seed_Avg,-0.0006780598958333383,5.0,0.0002034583648303495,-0.001559578156497026,0.6848230828542919,0.0004281264416354657
