Feature,Importance,Importance_Normalized,Baseline_Loss
Conf Tourney,0.004321762077663327,1.0,0.13949575330377728
Conf_WCC,0.0024093090017971164,0.5574830262520541,0.13949575330377728
Conf_Horizon,0.0021925505622754082,0.507327919231701,0.13949575330377728
Conf_Pac-12,0.0017266737531717036,0.3995300347735187,0.13949575330377728
Hgt4Rank,0.0016250838732032868,0.376023446918191,0.13949575330377728
NCG_Hgt4Rank_Avg,0.0009252600509252751,0.2140932412053421,0.13949575330377728
WinStreak,0.0009215747483352077,0.21324050972132205,0.13949575330377728
F4_Hgt4Rank_Avg,0.0007524149762797305,0.17409912039548073,0.13949575330377728
Conf_ACC,0.0006627743816052523,0.15335744302786758,0.13949575330377728
R32_Hgt2Rank_Avg,0.0006513090003172073,0.15070450168542235,0.13949575330377728
R32_DR5Rank_Avg,0.00046811273159574895,0.10831524808252431,0.13949575330377728
Conf_CUSA,0.00042634277483041827,0.09865021886187024,0.13949575330377728
E8_Hgt4Rank_Avg,0.0004245301492594722,0.09823080068512366,0.13949575330377728
RankDef_3,0.000413257647202403,0.09562248910885013,0.13949575330377728
R32_Pts5Rank_Avg,0.000386473493554057,0.08942498143327084,0.13949575330377728
F4_DR1Rank_Avg,0.0003863669235147915,0.08940032250079136,0.13949575330377728
R32_Pts5_Avg,0.0003735088712772672,0.08642513506417143,0.13949575330377728
DR2_Seed_Avg,0.0003702550452911457,0.08567224170085128,0.13949575330377728
OR1Rank,0.0003583758663187331,0.0829235529116629,0.13949575330377728
Hgt2Rank,0.000340664622177439,0.07882539946799388,0.13949575330377728
Region_Midwest,0.0003312749314942631,0.07665274615796887,0.13949575330377728
DR2Rank_Seed_Avg,0.0003189048483072665,0.0737904684655132,0.13949575330377728
F4_Hgt2Rank_Avg,0.0002914796471215897,0.0674446306584248,0.13949575330377728
R32_Hgt4Rank_Avg,0.0002781426839429668,0.06435862940732542,0.13949575330377728
DR2Rank,0.0002778206064949773,0.0642841048402156,0.13949575330377728
DR1Rank,0.00027458972658075953,0.06353652090196127,0.13949575330377728
F4_OR1Rank_Avg,0.00027026191278961553,0.0625351206135206,0.13949575330377728
DR4_Seed_Avg,0.00026459642216031254,0.06122419915891656,0.13949575330377728
NCG_Hgt4_Avg,0.0002597317115179132,0.06009856786432442,0.13949575330377728
Region_South,0.00025924697381340955,0.05998640581195024,0.13949575330377728
R32_Hgt2_Avg,0.0002530763136205927,0.058558594636339854,0.13949575330377728
NCG_Hgt2Rank_Avg,0.00024281587074409527,0.056184460500282786,0.13949575330377728
Last10,0.00023557569961821234,0.054509178289977145,0.13949575330377728
Hgt1Rank,0.00022275162071472288,0.05154185184464373,0.13949575330377728
DR4Rank_Seed_Avg,0.00020703304854785554,0.0479047769931364,0.13949575330377728
ExpRank,0.00019880050530363125,0.04599987267487846,0.13949575330377728
Hgt4Rank_Seed_Avg,0.00019876512248923062,0.04599168554801567,0.13949575330377728
R32_DR5_Avg,0.00019079643374317334,0.04414783375727439,0.13949575330377728
E8_Hgt2Rank_Avg,0.00019062284161272536,0.04410766677738784,0.13949575330377728
Hgt4,0.00016804954049379206,0.03888449606292358,0.13949575330377728
NCG_OR1Rank_Avg,0.00016540389034327974,0.03827232674333374,0.13949575330377728
Pts1Rank,0.00016253806774707558,0.037609212359731754,0.13949575330377728
R32_Pts1Rank_Avg,0.00016054815318736204,0.03714877179776786,0.13949575330377728
Pts5Rank,0.00014578338643658761,0.03373239521676982,0.13949575330377728
NCG_Pts5Rank_Avg,0.00014554446932507625,0.03367711287886738,0.13949575330377728
S16_Hgt2Rank_Avg,0.0001423094060507557,0.03292856096504484,0.13949575330377728
S16_Pts5_Avg,0.0001330523501663905,0.03078659763665859,0.13949575330377728
S16_DR5Rank_Avg,0.00013085515747199294,0.030278195587930927,0.13949575330377728
F4_DR1_Avg,0.00012876066097020078,0.02979355611353288,0.13949575330377728
F4_Pts5_Avg,0.00012867993241921782,0.029774876568122412,0.13949575330377728
S16_Pts5Rank_Avg,0.00012378310142546756,0.028641813038535916,0.13949575330377728
Year,0.00012153380755916543,0.02812135545066281,0.13949575330377728
F4_SizeRank_Avg,0.00012061618690073495,0.027909029866343135,0.13949575330377728
F4_Pts5Rank_Avg,0.00011838421397564192,0.027392580120849552,0.13949575330377728
Def_2_Seed_Avg,0.00011656366764514758,0.02697132918251038,0.13949575330377728
NCG_DR2Rank_Avg,0.00011463603768335773,0.026525300473120603,0.13949575330377728
RankDef_2_Seed_Avg,0.00011276744229260505,0.02609293160200427,0.13949575330377728
DR1Rank_Seed_Avg,0.00011068115915721655,0.02561019259465093,0.13949575330377728
F4_Hgt2_Avg,0.00011045558502786879,0.025557997650715068,0.13949575330377728
