model,fit_order,fit_time,fit_time_marginal,pred_time_test,pred_time_test_marginal,pred_time_val,pred_time_val_marginal,score_test,score_val,stack_level,auc_score
LightGBM_r130,25.0,1.3305924733479817,1.3305924733479817,0.0034917990366617837,0.0034917990366617837,0.002558469772338867,0.002558469772338867,0.9345238095238094,0.9345238095238094,1.0,0.9345238095238094
ExtraTrees_r49,44.0,0.2306192715962728,0.2306192715962728,0.01858099301656087,0.01858099301656087,0.019259850184122723,0.019259850184122723,0.933862433862434,0.933862433862434,1.0,0.933862433862434
ExtraTreesGini,6.0,0.22251264254252115,0.22251264254252115,0.024119138717651367,0.024119138717651367,0.020087639490763348,0.020087639490763348,0.933862433862434,0.933862433862434,1.0,0.933862433862434
ExtraTreesEntr,7.0,0.22245637575785318,0.22245637575785318,0.01851622263590495,0.01851622263590495,0.019876400629679363,0.019876400629679363,0.9333664021164022,0.9333664021164022,1.0,0.9333664021164022
LightGBM_r30,53.0,3.9683433373769126,3.9683433373769126,0.007427374521891276,0.007427374521891276,0.004057168960571289,0.004057168960571289,0.9318783068783069,0.9318783068783069,1.0,0.9318783068783069
ExtraTrees_r4,52.0,0.2781788508097331,0.2781788508097331,0.01840074857076009,0.01840074857076009,0.018712838490804035,0.018712838490804035,0.9302248677248678,0.9302248677248678,1.0,0.9302248677248676
NeuralNetTorch_r87,56.0,1.1049859523773193,1.1049859523773193,0.01355886459350586,0.01355886459350586,0.012000719706217447,0.012000719706217447,0.9298941798941799,0.9298941798941799,1.0,0.9298941798941799
NeuralNetTorch_r76,70.0,0.6777637004852295,0.6777637004852295,0.013318379720052084,0.013318379720052084,0.011907100677490234,0.011907100677490234,0.9298941798941799,0.9298941798941799,1.0,0.9298941798941799
CatBoost_r69,30.0,5.1978786786397295,5.1978786786397295,0.028545618057250977,0.028545618057250977,0.00954294204711914,0.00954294204711914,0.9298941798941799,0.9298941798941799,1.0,0.9298941798941799
CatBoost_r86,41.0,30.862302939097088,30.862302939097088,0.009044647216796875,0.009044647216796875,0.008089939753214518,0.008089939753214518,0.9295634920634921,0.9295634920634921,1.0,0.9295634920634921
CatBoost_r180,69.0,56.047442038853966,56.047442038853966,0.032630205154418945,0.032630205154418945,0.009792089462280273,0.009792089462280273,0.929563492063492,0.929563492063492,1.0,0.929563492063492
CatBoost_r6,67.0,5.951098998387654,5.951098998387654,0.008852958679199219,0.008852958679199219,0.00827932357788086,0.00827932357788086,0.9289021164021163,0.9289021164021163,1.0,0.9289021164021163
RandomForest_r34,47.0,0.9470328489939371,0.9470328489939371,0.01777331034342448,0.01777331034342448,0.02039813995361328,0.02039813995361328,0.9249338624338624,0.9249338624338624,1.0,0.9249338624338623
RandomForest_r127,46.0,1.434462070465088,1.434462070465088,0.017833391825358074,0.017833391825358074,0.02242596944173177,0.02242596944173177,0.9242724867724869,0.9242724867724869,1.0,0.9242724867724869
LightGBM_r135,65.0,1.827737808227539,1.827737808227539,0.0035240650177001953,0.0035240650177001953,0.0026410420735677085,0.0026410420735677085,0.923941798941799,0.923941798941799,1.0,0.923941798941799
NeuralNetTorch_r30,24.0,1.8932606379191081,1.8932606379191081,0.01556102434794108,0.01556102434794108,0.013327360153198242,0.013327360153198242,0.9229497354497354,0.9229497354497354,1.0,0.9229497354497354
RandomForest_r166,60.0,0.24841435750325522,0.24841435750325522,0.018286625544230144,0.018286625544230144,0.019397815068562824,0.019397815068562824,0.9222883597883597,0.9222883597883597,1.0,0.9222883597883597
LightGBMXT,1.0,1.6172333558400471,1.6172333558400471,0.003814061482747396,0.003814061482747396,0.0027479330698649087,0.0027479330698649087,0.921957671957672,0.921957671957672,1.0,0.921957671957672
CatBoost_r50,27.0,7.246874411900838,7.246874411900838,0.009132941563924154,0.009132941563924154,0.008375883102416992,0.008375883102416992,0.9216269841269842,0.9216269841269842,1.0,0.9216269841269842
NeuralNetTorch_r31,51.0,1.2570470174153645,1.2570470174153645,0.021725972493489582,0.021725972493489582,0.012103080749511719,0.012103080749511719,0.9209656084656084,0.9209656084656084,1.0,0.9209656084656084
CatBoost_r60,63.0,4.912024974822998,4.912024974822998,0.02827898661295573,0.02827898661295573,0.007838090260823568,0.007838090260823568,0.9209656084656084,0.9209656084656084,1.0,0.9209656084656084
XGBoost_r98,38.0,3.6424176692962646,3.6424176692962646,0.01835330327351888,0.01835330327351888,0.011983871459960938,0.011983871459960938,0.9206349206349206,0.9206349206349206,1.0,0.9206349206349206
ExtraTrees_r178,59.0,0.29047083854675293,0.29047083854675293,0.01739986737569173,0.01739986737569173,0.018259366353352863,0.018259366353352863,0.9199735449735451,0.9199735449735451,1.0,0.9199735449735451
RandomForestEntr,4.0,0.2757103443145752,0.2757103443145752,0.018848657608032227,0.018848657608032227,0.019485314687093098,0.019485314687093098,0.9191468253968255,0.9191468253968255,1.0,0.9191468253968255
ExtraTrees_r197,71.0,0.31298478444417316,0.31298478444417316,0.017760038375854492,0.017760038375854492,0.01865832010904948,0.01865832010904948,0.9189814814814814,0.9189814814814814,1.0,0.9189814814814814
CatBoost_r9,14.0,77.86259277661641,77.86259277661641,0.014220714569091797,0.014220714569091797,0.009493112564086914,0.009493112564086914,0.9186507936507936,0.9186507936507936,1.0,0.9186507936507935
LightGBM_r121,68.0,10.099638938903809,10.099638938903809,0.009390989939371744,0.009390989939371744,0.005319277445475261,0.005319277445475261,0.9183201058201057,0.9183201058201057,1.0,0.9183201058201057
ExtraTrees_r42,18.0,0.27877124150594074,0.27877124150594074,0.026735544204711914,0.026735544204711914,0.020043690999348957,0.020043690999348957,0.9173280423280422,0.9173280423280422,1.0,0.9173280423280422
CatBoost_r128,50.0,58.03334832191467,58.03334832191467,0.011527220408121744,0.011527220408121744,0.0092466672261556,0.0092466672261556,0.9173280423280422,0.9173280423280422,1.0,0.9173280423280422
LightGBM_r94,48.0,1.1770393053690593,1.1770393053690593,0.0036197503407796225,0.0036197503407796225,0.0026221275329589844,0.0026221275329589844,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666
XGBoost_r22,66.0,0.6159352461496989,0.6159352461496989,0.007302204767862956,0.007302204767862956,0.005094369252522786,0.005094369252522786,0.916335978835979,0.916335978835979,1.0,0.916335978835979
LightGBM_r96,15.0,1.684272050857544,1.684272050857544,0.006254434585571289,0.006254434585571289,0.003477970759073893,0.003477970759073893,0.9160052910052908,0.9160052910052908,1.0,0.916005291005291
LightGBM_r196,34.0,14.679043769836426,14.679043769836426,0.02065722147623698,0.02065722147623698,0.007412115732828776,0.007412115732828776,0.9153439153439153,0.9153439153439153,1.0,0.9153439153439153
NeuralNetTorch_r121,72.0,1.2459393342336018,1.2459393342336018,0.013961871465047201,0.013961871465047201,0.01261289914449056,0.01261289914449056,0.9143518518518517,0.9143518518518517,1.0,0.9143518518518517
XGBoost_r89,23.0,0.6959776878356934,0.6959776878356934,0.0076630910237630205,0.0076630910237630205,0.005332469940185547,0.005332469940185547,0.9135251322751322,0.9135251322751322,1.0,0.9135251322751322
RandomForestGini,3.0,0.2607627709706624,0.2607627709706624,0.019797563552856445,0.019797563552856445,0.019183953603108723,0.019183953603108723,0.9115410052910052,0.9115410052910052,1.0,0.9115410052910052
XGBoost_r33,17.0,1.6044142246246338,1.6044142246246338,0.009641011555989584,0.009641011555989584,0.005259195963541667,0.005259195963541667,0.9107142857142857,0.9107142857142857,1.0,0.9107142857142857
XGBoost_r49,54.0,0.997704029083252,0.997704029083252,0.007879416147867838,0.007879416147867838,0.00516661008199056,0.00516661008199056,0.9082341269841271,0.9082341269841271,1.0,0.9082341269841271
CatBoost_r49,43.0,3.130210002263387,3.130210002263387,0.008363723754882812,0.008363723754882812,0.007940530776977539,0.007940530776977539,0.9077380952380952,0.9077380952380952,1.0,0.9077380952380952
NeuralNetTorch_r185,62.0,1.4359419345855713,1.4359419345855713,0.014722585678100586,0.014722585678100586,0.012434959411621094,0.012434959411621094,0.9060846560846562,0.9060846560846562,1.0,0.9060846560846562
XGBoost_r194,28.0,0.9943878650665283,0.9943878650665283,0.014319022496541342,0.014319022496541342,0.011531352996826172,0.011531352996826172,0.9041005291005292,0.9041005291005292,1.0,0.9041005291005292
NeuralNetTorch_r86,26.0,0.7805008093516032,0.7805008093516032,0.013962984085083008,0.013962984085083008,0.012369632720947266,0.012369632720947266,0.9037698412698413,0.9037698412698413,1.0,0.9037698412698413
XGBoost,8.0,0.6093107064565023,0.6093107064565023,0.008407354354858398,0.008407354354858398,0.0051203568776448565,0.0051203568776448565,0.9021164021164022,0.9021164021164022,1.0,0.9021164021164022
ExtraTrees_r172,29.0,0.3087913990020752,0.3087913990020752,0.018702586491902668,0.018702586491902668,0.01619895299275716,0.01619895299275716,0.9011243386243386,0.9011243386243386,1.0,0.9011243386243386
XGBoost_r31,61.0,2.2989299297332764,2.2989299297332764,0.010503530502319336,0.010503530502319336,0.005377769470214844,0.005377769470214844,0.8994708994708994,0.8994708994708994,1.0,0.8994708994708994
RandomForest_r39,35.0,1.1461810270945232,1.1461810270945232,0.018004814783732098,0.018004814783732098,0.018971363703409832,0.018971363703409832,0.8984788359788359,0.8984788359788359,1.0,0.8984788359788359
CatBoost_r137,19.0,3.596696615219116,3.596696615219116,0.009628852208455404,0.009628852208455404,0.007677555084228516,0.007677555084228516,0.8974867724867724,0.8974867724867724,1.0,0.8974867724867724
LightGBM_r143,45.0,6.032006502151489,6.032006502151489,0.006289005279541016,0.006289005279541016,0.003967682520548503,0.003967682520548503,0.8971560846560847,0.8971560846560847,1.0,0.8971560846560847
NeuralNetTorch_r135,75.0,2.3531697591145835,2.3531697591145835,0.015583674112955729,0.015583674112955729,0.012917598088582357,0.012917598088582357,0.896164021164021,0.896164021164021,1.0,0.896164021164021
RandomForest_r15,64.0,1.1171828905741374,1.1171828905741374,0.01676599184672038,0.01676599184672038,0.01822964350382487,0.01822964350382487,0.8958333333333334,0.8958333333333334,1.0,0.8958333333333334
RandomForest_r195,21.0,1.2238003412882488,1.2238003412882488,0.018068710962931316,0.018068710962931316,0.021245320638020832,0.021245320638020832,0.8941798941798941,0.8941798941798941,1.0,0.8941798941798941
NeuralNetTorch_r41,37.0,1.0889879862467449,1.0889879862467449,0.013748407363891602,0.013748407363891602,0.012145360310872396,0.012145360310872396,0.8941798941798941,0.8941798941798941,1.0,0.8941798941798941
NeuralNetTorch_r79,12.0,1.1714739799499512,1.1714739799499512,0.014860788981119791,0.014860788981119791,0.012471278508504232,0.012471278508504232,0.8931878306878307,0.8931878306878307,1.0,0.8931878306878307
LightGBM_r188,22.0,4.495298067728679,4.495298067728679,0.005648692448933919,0.005648692448933919,0.0031131108601888022,0.0031131108601888022,0.8908730158730158,0.8908730158730158,1.0,0.8908730158730158
LightGBM_r131,13.0,7.767020066579183,7.767020066579183,0.008532285690307617,0.008532285690307617,0.004953543345133464,0.004953543345133464,0.8908730158730158,0.8908730158730158,1.0,0.8908730158730158
NeuralNetTorch,9.0,0.936886707941691,0.936886707941691,0.014162302017211914,0.014162302017211914,0.011788288752237955,0.011788288752237955,0.8878968253968255,0.8878968253968255,1.0,0.8878968253968255
LightGBM,2.0,1.9791068236033122,1.9791068236033122,0.003524303436279297,0.003524303436279297,0.002688328425089518,0.002688328425089518,0.8852513227513228,0.8852513227513228,1.0,0.8852513227513228
RandomForest_r16,73.0,1.4899335702260335,1.4899335702260335,0.026430606842041016,0.026430606842041016,0.01847187678019206,0.01847187678019206,0.8832671957671957,0.8832671957671957,1.0,0.8832671957671958
LightGBM_r161,32.0,11.772368431091309,11.772368431091309,0.010140736897786459,0.010140736897786459,0.006147861480712891,0.006147861480712891,0.8799603174603176,0.8799603174603176,1.0,0.8799603174603173
NeuralNetTorch_r143,49.0,3.3363305727640786,3.3363305727640786,0.015944957733154297,0.015944957733154297,0.013376712799072266,0.013376712799072266,0.8766534391534391,0.8766534391534391,1.0,0.8766534391534391
NeuralNetTorch_r14,31.0,0.7031962871551514,0.7031962871551514,0.013727188110351562,0.013727188110351562,0.014120260874430338,0.014120260874430338,0.8746693121693121,0.8746693121693121,1.0,0.8746693121693122
NeuralNetTorch_r197,42.0,0.4967903296152751,0.4967903296152751,0.013032197952270508,0.013032197952270508,0.011973063151041666,0.011973063151041666,0.8472222222222222,0.8472222222222222,1.0,0.8472222222222222
NeuralNetTorch_r22,16.0,1.2740779717763264,1.2740779717763264,0.015064636866251627,0.015064636866251627,0.012708266576131185,0.012708266576131185,0.8300264550264549,0.8300264550264549,1.0,0.8300264550264549
LightGBM_r15,39.0,3.3993046283721924,3.3993046283721924,0.004610617955525716,0.004610617955525716,0.0028352737426757812,0.0028352737426757812,0.771164021164021,0.771164021164021,1.0,0.7711640211640213
LightGBMLarge,10.0,8.074285666147867,8.074285666147867,0.00673977533976237,0.00673977533976237,0.0036734739939371743,0.0036734739939371743,0.6198743386243386,0.6198743386243386,1.0,0.6198743386243386
CatBoost_r163,78.0,4.829566478729248,4.829566478729248,0.008558511734008789,0.008558511734008789,0.0078029632568359375,0.0078029632568359375,0.9464285714285714,0.9464285714285714,1.0,
CatBoost_r198,79.0,8.917797446250916,8.917797446250916,0.008074522018432617,0.008074522018432617,0.007895588874816895,0.007895588874816895,0.9216269841269841,0.9216269841269841,1.0,
ExtraTrees_r126,76.0,0.22586536407470703,0.22586536407470703,0.02350461483001709,0.02350461483001709,0.015443563461303711,0.015443563461303711,0.9370039682539683,0.9370039682539683,1.0,
LightGBM_r42,83.0,1.0645784139633179,1.0645784139633179,0.003053426742553711,0.003053426742553711,0.0025207996368408203,0.0025207996368408203,0.8824404761904762,0.8824404761904762,1.0,
NeuralNetTorch_r1,84.0,1.3814542293548584,1.3814542293548584,0.014014005661010742,0.014014005661010742,0.012328505516052246,0.012328505516052246,0.941468253968254,0.941468253968254,1.0,
NeuralNetTorch_r19,80.0,0.5492856502532959,0.5492856502532959,0.012796878814697266,0.012796878814697266,0.011717557907104492,0.011717557907104492,0.9126984126984127,0.9126984126984127,1.0,
NeuralNetTorch_r36,77.0,0.8025665283203125,0.8025665283203125,0.014162063598632812,0.014162063598632812,0.011747479438781738,0.011747479438781738,0.9454365079365079,0.9454365079365079,1.0,
NeuralNetTorch_r89,85.0,0.9809545278549194,0.9809545278549194,0.01359713077545166,0.01359713077545166,0.01238703727722168,0.01238703727722168,0.9166666666666666,0.9166666666666666,1.0,
XGBoost_r34,82.0,0.9397180080413818,0.9397180080413818,0.00764310359954834,0.00764310359954834,0.005591034889221191,0.005591034889221191,0.9007936507936507,0.9007936507936507,1.0,
XGBoost_r95,81.0,0.7450275421142578,0.7450275421142578,0.007793545722961426,0.007793545722961426,0.005139946937561035,0.005139946937561035,0.8983134920634921,0.8983134920634921,1.0,
