model,fit_order,fit_time,fit_time_marginal,pred_time_test,pred_time_test_marginal,pred_time_val,pred_time_val_marginal,score_test,score_val,stack_level,auc_score
ExtraTreesGini,6.0,0.21784265836079916,0.21784265836079916,0.02801171938578288,0.02801171938578288,0.02397926648457845,0.02397926648457845,0.8182291666666667,0.8182291666666667,1.0,0.8182291666666667
ExtraTrees_r49,44.0,0.22203874588012695,0.22203874588012695,0.03194737434387207,0.03194737434387207,0.028934558232625324,0.028934558232625324,0.8182291666666667,0.8182291666666667,1.0,0.8182291666666667
NeuralNetTorch_r135,75.0,1.6442200342814128,1.6442200342814128,0.012189785639444986,0.012189785639444986,0.010289907455444336,0.010289907455444336,0.8174479166666666,0.8174479166666666,1.0,0.8174479166666666
CatBoost,5.0,7.215023756027222,7.215023756027222,0.007506370544433594,0.007506370544433594,0.00993204116821289,0.00993204116821289,0.8169270833333333,0.8169270833333333,1.0,0.8169270833333333
ExtraTrees_r4,52.0,0.3055116335550944,0.3055116335550944,0.03037707010904948,0.03037707010904948,0.01988871892293294,0.01988871892293294,0.8147569444444445,0.8147569444444445,1.0,0.8147569444444445
NeuralNetTorch_r76,70.0,0.712749163309733,0.712749163309733,0.01009384791056315,0.01009384791056315,0.009053468704223633,0.009053468704223633,0.8137152777777779,0.8137152777777779,1.0,0.8137152777777779
CatBoost_r70,33.0,13.34722892443339,13.34722892443339,0.0074236392974853516,0.0074236392974853516,0.00646670659383138,0.00646670659383138,0.8131944444444444,0.8131944444444444,1.0,0.8131944444444444
ExtraTrees_r126,76.0,0.22785115242004395,0.22785115242004395,0.030249277750651043,0.030249277750651043,0.028651634852091473,0.028651634852091473,0.8131944444444444,0.8131944444444444,1.0,0.8131944444444444
NeuralNetTorch_r14,31.0,0.5466866493225098,0.5466866493225098,0.010185718536376953,0.010185718536376953,0.009038686752319336,0.009038686752319336,0.8125,0.8125,1.0,0.8125
NeuralNetTorch,9.0,0.6625300248463949,0.6625300248463949,0.011353572209676107,0.011353572209676107,0.009025812149047852,0.009025812149047852,0.811111111111111,0.811111111111111,1.0,0.811111111111111
CatBoost_r13,20.0,34.386888106664024,34.386888106664024,0.0077741146087646484,0.0077741146087646484,0.006528377532958984,0.006528377532958984,0.8108506944444445,0.8108506944444445,1.0,0.8108506944444445
CatBoost_r167,36.0,10.120135307312012,10.120135307312012,0.007376670837402344,0.007376670837402344,0.00627891222635905,0.00627891222635905,0.8105034722222223,0.8105034722222223,1.0,0.8105034722222223
LightGBM_r42,83.0,1.429090976715088,1.429090976715088,0.0026140213012695312,0.0026140213012695312,0.0022625128428141275,0.0022625128428141275,0.81015625,0.81015625,1.0,0.81015625
NeuralNetTorch_r86,26.0,0.9152593612670898,0.9152593612670898,0.010706106821695963,0.010706106821695963,0.00976872444152832,0.00976872444152832,0.8095486111111111,0.8095486111111111,1.0,0.8095486111111111
NeuralNetTorch_r41,37.0,1.121052344640096,1.121052344640096,0.01137868563334147,0.01137868563334147,0.00952601432800293,0.00952601432800293,0.8081597222222222,0.8081597222222222,1.0,0.8081597222222222
NeuralNetTorch_r31,51.0,0.5553329785664877,0.5553329785664877,0.010516484578450521,0.010516484578450521,0.00918730099995931,0.00918730099995931,0.8075520833333334,0.8075520833333334,1.0,0.8075520833333334
RandomForest_r34,47.0,1.2527809143066406,1.2527809143066406,0.026025056838989258,0.026025056838989258,0.015137275060017904,0.015137275060017904,0.8051215277777778,0.8051215277777778,1.0,0.8051215277777778
ExtraTrees_r178,59.0,0.33945663770039874,0.33945663770039874,0.021742582321166992,0.021742582321166992,0.024028539657592773,0.024028539657592773,0.8047743055555555,0.8047743055555555,1.0,0.8047743055555555
ExtraTrees_r42,18.0,0.37511905034383136,0.37511905034383136,0.022847731908162434,0.022847731908162434,0.027115901311238606,0.027115901311238606,0.8040364583333334,0.8040364583333334,1.0,0.8040364583333334
CatBoost_r12,74.0,13.186286290486654,13.186286290486654,0.007227420806884766,0.007227420806884766,0.006500244140625,0.006500244140625,0.8034722222222223,0.8034722222222223,1.0,0.8034722222222221
ExtraTrees_r172,29.0,0.38049864768981934,0.38049864768981934,0.022618452707926433,0.022618452707926433,0.023892323176066082,0.023892323176066082,0.8026909722222223,0.8026909722222223,1.0,0.8026909722222223
CatBoost_r198,79.0,7.057859341303508,7.057859341303508,0.006586472193400065,0.006586472193400065,0.006254275639851888,0.006254275639851888,0.8026041666666667,0.8026041666666667,1.0,0.8026041666666667
CatBoost_r128,50.0,42.86904501914978,42.86904501914978,0.008320331573486328,0.008320331573486328,0.0067857106526692705,0.0067857106526692705,0.8006076388888889,0.8006076388888889,1.0,0.8006076388888889
LightGBM_r196,34.0,10.61667768160502,10.61667768160502,0.014960050582885742,0.014960050582885742,0.00512393315633138,0.00512393315633138,0.799392361111111,0.799392361111111,1.0,0.7993923611111112
CatBoost_r6,67.0,3.9369633992513022,3.9369633992513022,0.00682679812113444,0.00682679812113444,0.006227652231852214,0.006227652231852214,0.7977430555555555,0.7977430555555555,1.0,0.7977430555555557
CatBoost_r143,58.0,9.487416664759317,9.487416664759317,0.006369749704996745,0.006369749704996745,0.006283998489379883,0.006283998489379883,0.7976562500000001,0.7976562500000001,1.0,0.7976562500000001
NeuralNetTorch_r22,16.0,1.0662888685862224,1.0662888685862224,0.011460701624552408,0.011460701624552408,0.010145743687947592,0.010145743687947592,0.7972222222222222,0.7972222222222222,1.0,0.7972222222222222
CatBoost_r9,14.0,53.03547263145447,53.03547263145447,0.009511947631835938,0.009511947631835938,0.008210341135660807,0.008210341135660807,0.7969618055555555,0.7969618055555555,1.0,0.7969618055555555
ExtraTrees_r197,71.0,0.42205603917439777,0.42205603917439777,0.02687493960062663,0.02687493960062663,0.02425702412923177,0.02425702412923177,0.795138888888889,0.795138888888889,1.0,0.795138888888889
NeuralNetTorch_r143,49.0,1.9288896719614665,1.9288896719614665,0.013550758361816406,0.013550758361816406,0.010508457819620768,0.010508457819620768,0.7932291666666668,0.7932291666666668,1.0,0.7932291666666668
NeuralNetTorch_r36,77.0,0.8685573736826578,0.8685573736826578,0.012148221333821615,0.012148221333821615,0.00911871592203776,0.00911871592203776,0.7915798611111112,0.7915798611111112,1.0,0.7915798611111112
CatBoost_r60,63.0,4.366210540135701,4.366210540135701,0.006788889567057292,0.006788889567057292,0.0063800811767578125,0.0063800811767578125,0.7900173611111111,0.7900173611111111,1.0,0.7900173611111111
RandomForest_r195,21.0,2.0621416568756104,2.0621416568756104,0.018413861592610676,0.018413861592610676,0.029241482416788738,0.029241482416788738,0.7898437499999998,0.7898437499999998,1.0,0.7898437499999998
LightGBM_r94,48.0,1.1454379558563232,1.1454379558563232,0.003512223561604818,0.003512223561604818,0.002373218536376953,0.002373218536376953,0.7894097222222222,0.7894097222222222,1.0,0.7894097222222222
RandomForest_r166,60.0,0.2519518534342448,0.2519518534342448,0.02635057767232259,0.02635057767232259,0.02385234832763672,0.02385234832763672,0.7876302083333334,0.7876302083333334,1.0,0.7876302083333333
RandomForestGini,3.0,0.2879369258880615,0.2879369258880615,0.0179746150970459,0.0179746150970459,0.023717641830444336,0.023717641830444336,0.7864583333333334,0.7864583333333334,1.0,0.7864583333333334
XGBoost_r98,38.0,4.275553385416667,4.275553385416667,0.014444192250569662,0.014444192250569662,0.009372949600219727,0.009372949600219727,0.7856770833333333,0.7856770833333333,1.0,0.7856770833333333
CatBoost_r177,11.0,6.77796467145284,6.77796467145284,0.00696563720703125,0.00696563720703125,0.006542523701985677,0.006542523701985677,0.7853298611111111,0.7853298611111111,1.0,0.7853298611111111
RandomForest_r16,73.0,2.6507580280303955,2.6507580280303955,0.022199630737304688,0.022199630737304688,0.02385576566060384,0.02385576566060384,0.7850260416666668,0.7850260416666668,1.0,0.7850260416666668
RandomForest_r39,35.0,2.0091967582702637,2.0091967582702637,0.02649553616841634,0.02649553616841634,0.024006446202596027,0.024006446202596027,0.7842447916666666,0.7842447916666666,1.0,0.7842447916666666
CatBoost_r69,30.0,3.9346959590911865,3.9346959590911865,0.007196187973022461,0.007196187973022461,0.0063359737396240234,0.0063359737396240234,0.7842013888888889,0.7842013888888889,1.0,0.7842013888888889
LightGBM_r30,53.0,3.244400898615519,3.244400898615519,0.0070828596750895185,0.0070828596750895185,0.003552595774332682,0.003552595774332682,0.7839409722222221,0.7839409722222221,1.0,0.7839409722222221
LightGBM_r188,22.0,4.20236341158549,4.20236341158549,0.004363218943277995,0.004363218943277995,0.0025380452473958335,0.0025380452473958335,0.7831597222222223,0.7831597222222223,1.0,0.7831597222222223
RandomForestEntr,4.0,0.30176568031311035,0.30176568031311035,0.018375635147094727,0.018375635147094727,0.023255348205566406,0.023255348205566406,0.7817274305555556,0.7817274305555556,1.0,0.7817274305555556
CatBoost_r163,78.0,3.586607058842977,3.586607058842977,0.006954193115234375,0.006954193115234375,0.00604399045308431,0.00604399045308431,0.7813368055555555,0.7813368055555555,1.0,0.7813368055555555
RandomForest_r15,64.0,1.9923659960428874,1.9923659960428874,0.021646658579508465,0.021646658579508465,0.023905038833618164,0.023905038833618164,0.7811631944444445,0.7811631944444445,1.0,0.7811631944444445
CatBoost_r180,69.0,29.556495269139607,29.556495269139607,0.007507483164469401,0.007507483164469401,0.0068111419677734375,0.0068111419677734375,0.7806423611111111,0.7806423611111111,1.0,0.7806423611111111
CatBoost_r49,43.0,2.6514533360799155,2.6514533360799155,0.006469408671061198,0.006469408671061198,0.0061910152435302734,0.0061910152435302734,0.7783854166666666,0.7783854166666666,1.0,0.7783854166666666
LightGBMXT,1.0,1.6292695999145508,1.6292695999145508,0.0034056504567464194,0.0034056504567464194,0.0022791226704915366,0.0022791226704915366,0.7769965277777778,0.7769965277777778,1.0,0.7769965277777778
CatBoost_r50,27.0,4.6505467891693115,4.6505467891693115,0.006867011388142903,0.006867011388142903,0.006324211756388347,0.006324211756388347,0.7747395833333334,0.7747395833333334,1.0,0.7747395833333334
CatBoost_r5,55.0,2.813582976659139,2.813582976659139,0.006912628809611003,0.006912628809611003,0.006101290384928386,0.006101290384928386,0.7736979166666668,0.7736979166666668,1.0,0.7736979166666668
XGBoost_r22,66.0,0.8494126001993815,0.8494126001993815,0.006630420684814453,0.006630420684814453,0.004388014475504558,0.004388014475504558,0.7714409722222223,0.7714409722222223,1.0,0.7714409722222223
RandomForest_r127,46.0,2.4499123096466064,2.4499123096466064,0.030798991521199543,0.030798991521199543,0.024452050526936848,0.024452050526936848,0.7710503472222223,0.7710503472222223,1.0,0.7710503472222223
LightGBM_r96,15.0,1.3559149901072185,1.3559149901072185,0.005788644154866536,0.005788644154866536,0.003157933553059896,0.003157933553059896,0.7703993055555555,0.7703993055555555,1.0,0.7703993055555557
CatBoost_r137,19.0,2.9054620265960693,2.9054620265960693,0.00716551144917806,0.00716551144917806,0.006098190943400065,0.006098190943400065,0.7668402777777777,0.7668402777777777,1.0,0.7668402777777777
XGBoost_r34,82.0,1.4820242722829182,1.4820242722829182,0.0064309438069661455,0.0064309438069661455,0.004582325617472331,0.004582325617472331,0.7667534722222222,0.7667534722222222,1.0,0.7667534722222221
LightGBM_r131,13.0,5.847271362940471,5.847271362940471,0.006148179372151692,0.006148179372151692,0.003798882166544596,0.003798882166544596,0.7664062500000001,0.7664062500000001,1.0,0.7664062500000001
XGBoost_r194,28.0,1.0766286849975586,1.0766286849975586,0.011194626490275065,0.011194626490275065,0.00977635383605957,0.00977635383605957,0.7638020833333333,0.7638020833333333,1.0,0.7638020833333333
XGBoost_r89,23.0,0.8657954533894857,0.8657954533894857,0.006467501322428386,0.006467501322428386,0.00442194938659668,0.00442194938659668,0.76171875,0.76171875,1.0,0.76171875
XGBoost_r33,17.0,2.4449807008107505,2.4449807008107505,0.007844289143880209,0.007844289143880209,0.004579067230224609,0.004579067230224609,0.7599826388888888,0.7599826388888888,1.0,0.759982638888889
LightGBM,2.0,2.050227642059326,2.050227642059326,0.0029627482096354165,0.0029627482096354165,0.002304553985595703,0.002304553985595703,0.7590277777777779,0.7590277777777779,1.0,0.7590277777777779
LightGBM_r121,68.0,7.31390905380249,7.31390905380249,0.007102568944295247,0.007102568944295247,0.0037719408671061196,0.0037719408671061196,0.7588541666666666,0.7588541666666666,1.0,0.7588541666666666
LightGBM_r135,65.0,1.5031650861104329,1.5031650861104329,0.003325939178466797,0.003325939178466797,0.002452850341796875,0.002452850341796875,0.7541666666666668,0.7541666666666668,1.0,0.7541666666666668
LightGBM_r161,32.0,6.967071692148845,6.967071692148845,0.006977081298828125,0.006977081298828125,0.0042069753011067705,0.0042069753011067705,0.7519965277777779,0.7519965277777779,1.0,0.7519965277777777
XGBoost_r95,81.0,0.9447158177693685,0.9447158177693685,0.006290992101033528,0.006290992101033528,0.004396120707194011,0.004396120707194011,0.7516059027777778,0.7516059027777778,1.0,0.7516059027777778
XGBoost_r31,61.0,2.610637982686361,2.610637982686361,0.009225924809773764,0.009225924809773764,0.004687865575154622,0.004687865575154622,0.7501736111111111,0.7501736111111111,1.0,0.7501736111111111
LightGBM_r15,39.0,2.8573649724324546,2.8573649724324546,0.0036803086598714194,0.0036803086598714194,0.002436955769856771,0.002436955769856771,0.7486111111111112,0.7486111111111112,1.0,0.7486111111111112
LightGBM_r130,25.0,1.086382309595744,1.086382309595744,0.0029466946919759116,0.0029466946919759116,0.0022382736206054688,0.0022382736206054688,0.7481770833333333,0.7481770833333333,1.0,0.7481770833333333
LightGBM_r143,45.0,4.276561260223389,4.276561260223389,0.005918343861897786,0.005918343861897786,0.0030389626820882163,0.0030389626820882163,0.7477430555555555,0.7477430555555555,1.0,0.7477430555555555
XGBoost_r49,54.0,1.5048811435699463,1.5048811435699463,0.0073519547780354815,0.0073519547780354815,0.004491964975992839,0.004491964975992839,0.7466145833333333,0.7466145833333333,1.0,0.7466145833333334
LightGBMLarge,10.0,9.159048716227213,9.159048716227213,0.005408287048339844,0.005408287048339844,0.003665367762247721,0.003665367762247721,0.741970486111111,0.741970486111111,1.0,0.741970486111111
XGBoost,8.0,0.8395394484202067,0.8395394484202067,0.00763694445292155,0.00763694445292155,0.004416624704996745,0.004416624704996745,0.7411892361111111,0.7411892361111111,1.0,0.7411892361111111
