model,fit_order,fit_time,fit_time_marginal,pred_time_test,pred_time_test_marginal,pred_time_val,pred_time_val_marginal,score_test,score_val,stack_level,auc_score
ExtraTrees_r172,29.0,0.3629608949025472,0.3629608949025472,0.023382266362508137,0.023382266362508137,0.02717137336730957,0.02717137336730957,0.8095238095238096,0.8095238095238096,1.0,0.8095238095238096
CatBoost_r5,55.0,2.1687427361806235,2.1687427361806235,0.0059893131256103516,0.0059893131256103516,0.005202054977416992,0.005202054977416992,0.8092912946428571,0.8092912946428571,1.0,0.8092912946428571
CatBoost_r128,50.0,27.18018635114034,27.18018635114034,0.006605625152587891,0.006605625152587891,0.005796353022257487,0.005796353022257487,0.8092912946428571,0.8092912946428571,1.0,0.8092912946428571
NeuralNetTorch_r1,84.0,1.4431485335032146,1.4431485335032146,0.010465224583943685,0.010465224583943685,0.008256276448567709,0.008256276448567709,0.808686755952381,0.808686755952381,1.0,0.808686755952381
LightGBM_r94,48.0,0.7921148935953776,0.7921148935953776,0.003080447514851888,0.003080447514851888,0.0022208690643310547,0.0022208690643310547,0.8079892113095237,0.8079892113095237,1.0,0.8079892113095237
CatBoost_r12,74.0,10.434515237808228,10.434515237808228,0.007984081904093424,0.007984081904093424,0.005372206370035808,0.005372206370035808,0.8078497023809524,0.8078497023809524,1.0,0.8078497023809524
RandomForest_r166,60.0,0.25931286811828613,0.25931286811828613,0.027774651845296223,0.027774651845296223,0.027675628662109375,0.027675628662109375,0.8069661458333334,0.8069661458333334,1.0,0.8069661458333334
LightGBM_r130,25.0,0.7418246269226074,0.7418246269226074,0.0028946399688720703,0.0028946399688720703,0.002089341481526693,0.002089341481526693,0.8062686011904762,0.8062686011904762,1.0,0.8062686011904762
CatBoost_r137,19.0,2.492997328440348,2.492997328440348,0.006535689036051433,0.006535689036051433,0.005367199579874675,0.005367199579874675,0.8061755952380952,0.8061755952380952,1.0,0.8061755952380952
NeuralNetTorch,9.0,0.6391001542409261,0.6391001542409261,0.00984032948811849,0.00984032948811849,0.007639328638712565,0.007639328638712565,0.8057105654761904,0.8057105654761904,1.0,0.8057105654761904
RandomForestGini,3.0,0.3095180193583171,0.3095180193583171,0.019312938054402668,0.019312938054402668,0.027526299158732098,0.027526299158732098,0.8055245535714285,0.8055245535714285,1.0,0.8055245535714285
LightGBM_r135,65.0,0.9769683678944906,0.9769683678944906,0.0034653345743815103,0.0034653345743815103,0.002210378646850586,0.002210378646850586,0.8052455357142857,0.8052455357142857,1.0,0.8052455357142857
LightGBM_r121,68.0,4.817310094833374,4.817310094833374,0.005836327870686849,0.005836327870686849,0.003427584966023763,0.003427584966023763,0.8051990327380952,0.8051990327380952,1.0,0.8051990327380952
LightGBM_r161,32.0,4.388231118520101,4.388231118520101,0.006099621454874675,0.006099621454874675,0.003414710362752279,0.003414710362752279,0.8045479910714285,0.8045479910714285,1.0,0.8045479910714285
NeuralNetTorch_r143,49.0,1.787595272064209,1.787595272064209,0.01204220453898112,0.01204220453898112,0.010323365529378256,0.010323365529378256,0.8043619791666666,0.8043619791666666,1.0,0.8043619791666666
ExtraTrees_r42,18.0,0.37534435590108234,0.37534435590108234,0.023870229721069336,0.023870229721069336,0.027114311854044598,0.027114311854044598,0.8039434523809524,0.8039434523809524,1.0,0.8039434523809524
CatBoost_r49,43.0,2.170397679011027,2.170397679011027,0.005825042724609375,0.005825042724609375,0.005216360092163086,0.005216360092163086,0.8033854166666666,0.8033854166666666,1.0,0.8033854166666666
NeuralNetTorch_r22,16.0,1.2804598808288574,1.2804598808288574,0.01017157236735026,0.01017157236735026,0.00847466786702474,0.00847466786702474,0.8032459077380952,0.8032459077380952,1.0,0.8032459077380952
XGBoost_r98,38.0,3.999812444051107,3.999812444051107,0.013597965240478516,0.013597965240478516,0.008195320765177408,0.008195320765177408,0.802734375,0.802734375,1.0,0.802734375
NeuralNetTorch_r41,37.0,1.1220162709554036,1.1220162709554036,0.010274887084960938,0.010274887084960938,0.008078575134277344,0.008078575134277344,0.8015718005952381,0.8015718005952381,1.0,0.8015718005952381
CatBoost_r163,78.0,2.8925437927246094,2.8925437927246094,0.006091197331746419,0.006091197331746419,0.005276679992675781,0.005276679992675781,0.8010137648809524,0.8010137648809524,1.0,0.8010137648809524
LightGBM_r96,15.0,1.0953300793965657,1.0953300793965657,0.005543073018391927,0.005543073018391927,0.003015279769897461,0.003015279769897461,0.7993396577380953,0.7993396577380953,1.0,0.7993396577380952
NeuralNetTorch_r76,70.0,0.5135401884714762,0.5135401884714762,0.009042501449584961,0.009042501449584961,0.007648785909016927,0.007648785909016927,0.7987816220238096,0.7987816220238096,1.0,0.7987816220238096
NeuralNetTorch_r158,40.0,2.170581499735514,2.170581499735514,0.010496934254964193,0.010496934254964193,0.008444945017496744,0.008444945017496744,0.7984095982142859,0.7984095982142859,1.0,0.7984095982142859
ExtraTrees_r197,71.0,0.4444919427235921,0.4444919427235921,0.027189890543619793,0.027189890543619793,0.02925427754720052,0.02925427754720052,0.7977120535714285,0.7977120535714285,1.0,0.7977120535714285
LightGBM_r131,13.0,3.5845696926116943,3.5845696926116943,0.005282084147135417,0.005282084147135417,0.003220637639363607,0.003220637639363607,0.796968005952381,0.796968005952381,1.0,0.796968005952381
NeuralNetTorch_r19,80.0,1.0976017316182454,1.0976017316182454,0.009075482686360678,0.009075482686360678,0.007646799087524414,0.007646799087524414,0.7969680059523809,0.7969680059523809,1.0,0.7969680059523808
NeuralNetTorch_r14,31.0,0.49849462509155273,0.49849462509155273,0.009282350540161133,0.009282350540161133,0.00770258903503418,0.00770258903503418,0.796875,0.796875,1.0,0.796875
LightGBM,2.0,1.7328849633534749,1.7328849633534749,0.0025560855865478516,0.0025560855865478516,0.0020569960276285806,0.0020569960276285806,0.7960379464285715,0.7960379464285715,1.0,0.7960379464285715
RandomForest_r127,46.0,2.6581710974375405,2.6581710974375405,0.026550690333048504,0.026550690333048504,0.027609586715698242,0.027609586715698242,0.7959449404761906,0.7959449404761906,1.0,0.7959449404761906
CatBoost_r6,67.0,3.4049038887023926,3.4049038887023926,0.006367921829223633,0.006367921829223633,0.005370299021402995,0.005370299021402995,0.7953404017857143,0.7953404017857143,1.0,0.7953404017857143
RandomForest_r195,21.0,2.589691638946533,2.589691638946533,0.019112269083658855,0.019112269083658855,0.0233614444732666,0.0233614444732666,0.7945963541666666,0.7945963541666666,1.0,0.7945963541666666
RandomForest_r39,35.0,2.426635265350342,2.426635265350342,0.026910702387491863,0.026910702387491863,0.026894648869832356,0.026894648869832356,0.7942708333333334,0.7942708333333334,1.0,0.7942708333333334
NeuralNetTorch_r185,62.0,1.1453242301940918,1.1453242301940918,0.01088698705037435,0.01088698705037435,0.00814072291056315,0.00814072291056315,0.7942243303571429,0.7942243303571429,1.0,0.7942243303571429
NeuralNetTorch_r31,51.0,0.6153262456258138,0.6153262456258138,0.00920716921488444,0.00920716921488444,0.007815917332967123,0.007815917332967123,0.7939453125,0.7939453125,1.0,0.7939453125
LightGBM_r143,45.0,2.743109941482544,2.743109941482544,0.004839976628621419,0.004839976628621419,0.0026793479919433594,0.0026793479919433594,0.7938988095238094,0.7938988095238094,1.0,0.7938988095238094
RandomForest_r15,64.0,2.252845207850138,2.252845207850138,0.025693178176879883,0.025693178176879883,0.02714689572652181,0.02714689572652181,0.7936895461309524,0.7936895461309524,1.0,0.7936895461309526
NeuralNetTorch_r79,12.0,1.131351391474406,1.131351391474406,0.010388612747192383,0.010388612747192383,0.008224566777547201,0.008224566777547201,0.7907831101190476,0.7907831101190476,1.0,0.7907831101190476
XGBoost_r31,61.0,2.5332609017690024,2.5332609017690024,0.00935037930806478,0.00935037930806478,0.004210313161214192,0.004210313161214192,0.7905040922619048,0.7905040922619048,1.0,0.7905040922619048
NeuralNetTorch_r197,42.0,0.44432640075683594,0.44432640075683594,0.008815924326578775,0.008815924326578775,0.007681051890055339,0.007681051890055339,0.7893415178571428,0.7893415178571428,1.0,0.7893415178571428
XGBoost_r34,82.0,1.6548879941304524,1.6548879941304524,0.006741046905517578,0.006741046905517578,0.004446665445963542,0.004446665445963542,0.7892020089285715,0.7892020089285715,1.0,0.7892020089285715
XGBoost_r22,66.0,0.8852019309997559,0.8852019309997559,0.006475687026977539,0.006475687026977539,0.0039107004801432295,0.0039107004801432295,0.7888997395833334,0.7888997395833334,1.0,0.7888997395833334
RandomForest_r16,73.0,3.284151236216227,3.284151236216227,0.023009856541951496,0.023009856541951496,0.029640754063924152,0.029640754063924152,0.7884347098214285,0.7884347098214285,1.0,0.7884347098214285
XGBoost_r95,81.0,0.9922856489817301,0.9922856489817301,0.006348530451456706,0.006348530451456706,0.003945986429850261,0.003945986429850261,0.78515625,0.78515625,1.0,0.78515625
NeuralNetTorch_r135,75.0,1.998366355895996,1.998366355895996,0.011359930038452148,0.011359930038452148,0.00867009162902832,0.00867009162902832,0.7840401785714285,0.7840401785714285,1.0,0.7840401785714285
XGBoost_r194,28.0,1.0555602709452312,1.0555602709452312,0.010280291239420572,0.010280291239420572,0.007901430130004883,0.007901430130004883,0.7821568080357143,0.7821568080357143,1.0,0.7821568080357143
XGBoost_r89,23.0,0.907263437906901,0.907263437906901,0.006257454554239909,0.006257454554239909,0.003913084665934245,0.003913084665934245,0.7821335565476192,0.7821335565476192,1.0,0.7821335565476192
XGBoost,8.0,0.8938948313395182,0.8938948313395182,0.007484992345174153,0.007484992345174153,0.0039259592692057295,0.0039259592692057295,0.7820405505952381,0.7820405505952381,1.0,0.7820405505952381
XGBoost_r33,17.0,2.579651355743408,2.579651355743408,0.007532676060994466,0.007532676060994466,0.004205544789632161,0.004205544789632161,0.7801804315476191,0.7801804315476191,1.0,0.7801804315476191
XGBoost_r49,54.0,1.6042149861653645,1.6042149861653645,0.006718158721923828,0.006718158721923828,0.004024664560953776,0.004024664560953776,0.7775762648809524,0.7775762648809524,1.0,0.7775762648809522
LightGBM_r15,39.0,1.9275566736857097,1.9275566736857097,0.003275791803995768,0.003275791803995768,0.0021533966064453125,0.0021533966064453125,0.7647181919642857,0.7647181919642857,1.0,0.7647181919642856
LightGBMLarge,10.0,6.887361367543538,6.887361367543538,0.004317045211791992,0.004317045211791992,0.0024766921997070312,0.0024766921997070312,0.7626023065476191,0.7626023065476191,1.0,0.7626023065476191
