"Season","TeamName","Off_1","RankOff_1","Off_2","RankOff_2","Off_3","RankOff_3","Def_1","RankDef_1","Def_2","RankDef_2","Def_3","RankDef_3"
2019,"California",20.5563413484206,79,50.1650165016502,145,29.2786421499293,250,18.5588604943444,175,47.255969836615,262,34.1851696690406,98
2019,"Campbell",18.1900045024764,211,43.8541197658712,318,37.9558757316524,43,19.6087352138308,113,45.859872611465,292,34.5313921747043,85
2019,"Canisius",17.6888888888889,230,48.1777777777778,211,34.1333333333333,118,19.6548821548822,111,50.1683501683502,144,30.1767676767677,239
2019,"Central Arkansas",20.1972757162987,101,43.3067167684359,327,36.4960075152654,64,19.0455717970765,146,47.8073946689596,242,33.1470335339639,131
2019,"Central Connecticut",22.0804710500491,23,50.2453385672228,143,27.6741903827282,285,20.0444444444444,98,42.4888888888889,340,37.4666666666667,30
2019,"Central Michigan",20.7231726283048,71,46.9673405909798,250,32.3094867807154,174,16.3834951456311,295,57.5242718446602,3,26.0922330097087,332
2019,"Charleston",19.0194420963652,167,53.3389687235841,65,27.6415891800507,286,15.6648451730419,317,49.6357012750455,172,34.6994535519126,81
2019,"Charleston Southern",15.7870582836163,309,46.9022487379532,252,37.3106929784305,52,18.0620884289746,207,45.2492944496707,308,36.6886171213547,40
2019,"Charlotte",21.9031531531532,31,45.8333333333333,290,32.2635135135135,175,19.0763052208835,145,45.3815261044177,304,35.5421686746988,61
2019,"Chattanooga",13.7862137862138,345,46.6533466533467,262,39.5604395604396,19,17.5271739130435,244,52.445652173913,64,30.0271739130435,243
2019,"Chicago St.",20.4899777282851,83,57.1269487750557,9,22.3830734966592,349,16.9074580242093,271,46.7786021085513,269,36.3139398672394,48
2019,"Cincinnati",21.2749003984064,52,50.996015936255,123,27.7290836653386,283,17.228805834093,259,43.9380127620784,329,38.8331814038286,15
2019,"Clemson",19.4955109020949,135,52.6720820863617,76,27.8324070115434,279,18.721251149954,166,45.8141674333027,294,35.4645814167433,66
2019,"Cleveland St.",17.2851103804603,256,43.6824800375763,320,39.0324095819634,24,19.300518134715,133,50,155,30.699481865285,220
2019,"Coastal Carolina",21.4865962632006,46,45.978878960195,283,32.5345247766044,154,22.8890728476821,21,44.205298013245,326,32.9056291390729,138
2019,"Colgate",15.8860265417642,306,47.2287275565964,240,36.8852459016393,58,16.5271966527197,289,49.2050209205021,189,34.2677824267782,94
2019,"Colorado",21.5256797583082,45,52.416918429003,81,26.0574018126888,316,17.5380815150268,242,51.9555372581309,78,30.5063812268423,225
2019,"Colorado St.",16.8338421282163,277,51.3737461840384,113,31.7924116877453,181,16.5811965811966,286,49.5726495726496,178,33.8461538461538,115
2019,"Columbia",13.0876068376068,352,54.0598290598291,53,32.8525641025641,142,20.7073295745771,70,45.9251665812404,287,33.3675038441825,122
2019,"Connecticut",17.8981937602627,216,51.0673234811166,120,31.0344827586207,203,22.4299065420561,30,51.0620220900595,100,26.5080713678845,331
2019,"Coppin St.",21.6241737488196,39,44.38149197356,307,33.9943342776204,119,18.9070602313522,153,45.5524531312325,301,35.5404866374152,63
2019,"Cornell",19.2249622546553,150,47.7101157523905,222,33.0649219929542,136,15.8594491927825,312,55.0807217473884,14,29.0598290598291,282
2019,"Creighton",14.9407718761941,324,44.9369507069163,302,40.1222774168896,16,15.2738904438225,332,51.7393042782887,86,32.9868052778888,134
2019,"Dartmouth",14.6454265159301,330,50.0513874614594,154,35.3031860226105,94,15.7686604053386,314,57.5383094414236,2,26.6930301532378,327
2019,"Davidson",16.7169323567428,282,44.377423524343,308,38.9056441189143,28,18.0229885057471,209,45.1494252873563,311,36.8275862068966,37
2019,"Dayton",16.5004156275977,290,57.9384871155445,6,25.5610972568579,323,14.8877691250573,336,50.4809894640403,129,34.6312414109024,83
