Year,Team,Conf,Round,Wins,Conf Tourney,Region,Seed,Tempo,RankTempo,AdjTempo,RankAdjTempo,OE,RankOE,AdjOE,RankAdjOE,DE,RankDE,AdjDE,RankAdjDE,AdjEM,RankAdjEM,Off_1,RankOff_1,Off_2,RankOff_2,Off_3,RankOff_3,Def_1,RankDef_1,Def_2,RankDef_2,Def_3,RankDef_3,R32_Actual,S16_Actual,E8_Actual,F4_Actual,NCG_Actual,Winner_Actual,First_Year
2011,Georgetown,Big East,1,21,0,South,6,65.1498,251,63.7784,263,107.862,51,114.287,24,101.031,158,95.2916,48,18.9952,22,18.4677,297,51.9043,166,29.628,108,22.2798,106,52.8497,135,24.8705,259,0.6,0.2,0.05,0.0,0.0,0.0,0
2011,VCU,CAA,5,24,0,South,11,65.9302,217,65.9737,161,107.434,54,109.563,60,101.36,169,100.813,126,8.74997,82,20.5656,216,43.9246,329,35.5098,21,19.0423,266,56.0419,44,24.9158,256,0.4,0.1,0.05,0.05,0.0,0.0,0
2011,Purdue,Big Ten,2,25,0,South,3,66.3216,196,66.3974,132,109.276,45,115.013,19,93.1151,19,89.4016,7,25.6115,6,19.5053,257,51.9059,165,28.5888,130,18.7351,276,57.1564,19,24.1084,280,0.9,0.7,0.35,0.1,0.05,0.05,0
2011,Saint Peter's,MAAC,1,20,1,South,14,65.7111,228,64.6119,231,92.8353,308,95.0018,292,90.9427,9,91.7599,18,3.24183,129,21.5563,146,49.8792,229,28.5645,133,24.5348,39,49.7551,242,25.7101,229,0.1,0.0,0.0,0.0,0.0,0.0,0
2011,Texas A&M,Big 12,1,24,0,South,7,63.2801,309,61.4192,326,106.504,67,109.943,56,96.2696,53,94.5593,40,15.3838,41,25.0804,16,50.8039,197,24.1158,248,21.3958,160,52.1651,151,26.4391,200,0.55,0.2,0.0,0.0,0.0,0.0,0
2011,Florida State,ACC,3,21,0,South,10,69.6532,45,67.5152,73,99.0533,224,103.157,162,89.6939,3,88.1874,2,14.9701,45,20.5456,219,52.3444,151,27.11,167,22.9493,80,43.9071,338,33.1437,25,0.45,0.1,0.05,0.0,0.0,0.0,0
2011,Notre Dame,Big East,2,26,0,South,2,64.603,267,63.3777,279,115.826,8,121.279,3,100.42,142,96.6246,61,24.6542,10,23.4167,52,44.5661,325,32.0172,67,16.3,329,52.1778,150,31.5222,50,1.0,0.7,0.5,0.25,0.1,0.0,0
2011,Akron,MAC,1,23,1,South,15,66.658,184,66.2222,147,103.175,132,103.29,161,97.6911,81,99.533,106,3.75741,125,18.152,303,47.9671,273,33.8809,42,21.6437,142,53.7005,98,24.6558,265,0.0,0.0,0.0,0.0,0.0,0.0,0
2012,Syracuse,Big East,4,31,0,South,1,66.6904,181,64.1527,177,111.423,13,116.026,13,90.8197,19,90.5173,12,25.5085,7,18.0657,291,56.4234,68,25.5109,216,19.1405,236,49.6234,252,31.2362,44,1.0,0.9166666666666666,0.75,0.375,0.25,0.16666666666666666,0
2012,UNC Asheville,Big South,1,24,1,South,16,70.6746,33,67.7396,34,110.746,19,109.605,60,101.613,208,104.64,219,4.96548,118,26.1049,2,48.988,254,24.9071,228,19.0901,239,52.2748,177,28.6351,129,0.0,0.0,0.0,0.0,0.0,0.0,0
2012,Kansas State,Big 12,2,21,0,South,8,68.0309,113,65.8239,97,103.96,97,109.953,58,92.851,36,91.6575,16,18.2953,21,22.8767,43,53.6918,133,23.4315,270,23.8411,32,50.8988,224,25.2602,253,0.5416666666666666,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0
2012,Southern Mississippi,CUSA,1,25,0,South,9,65.0437,263,63.0961,237,106.074,60,111.225,41,99.0832,152,99.9599,122,11.2651,64,24.1028,19,49.4462,242,26.451,191,22.6095,76,52.6613,156,24.7292,273,0.4583333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0
2012,Vanderbilt,SEC,2,24,1,South,5,66.4462,197,63.9958,187,108.703,31,114.775,18,96.6557,92,94.4476,30,20.3275,16,20.5736,158,44.2065,330,35.2199,29,17.5716,297,56.0068,49,26.4215,216,0.625,0.375,0.125,0.08333333333333333,0.041666666666666664,0.0,0
2012,Harvard,Ivy,1,26,0,South,12,61.5334,335,59.748,325,105.296,70,108.398,73,88.9122,7,93.6424,21,14.756,40,23.0966,36,49.7701,236,27.1334,172,17.8507,287,57.0746,29,25.0746,260,0.375,0.20833333333333334,0.0,0.0,0.0,0.0,0
2012,Wisconsin,Big Ten,3,24,0,South,4,59.496,345,57.0497,344,106.658,50,111.961,31,88.1971,2,88.662,4,23.2991,8,18.4462,281,44.4444,328,37.1094,12,19.3211,234,60.47,3,20.2089,336,0.75,0.375,0.08333333333333333,0.08333333333333333,0.0,0.0,0
2012,Montana,Big Sky,1,25,1,South,13,66.8655,172,63.555,209,106.065,61,103.543,153,92.6097,33,95.6693,47,7.87347,93,21.2967,118,51.8694,174,26.8339,179,23.1753,55,51.8913,189,24.9334,266,0.25,0.041666666666666664,0.0,0.0,0.0,0.0,0
2012,Cincinnati,Big East,3,24,0,South,6,64.5657,276,61.9205,278,104.228,95,109.258,61,93.6208,44,94.1152,27,15.1423,37,16.4155,330,52.6566,156,30.9278,97,16.3005,329,56.4148,41,27.2847,186,0.5416666666666666,0.16666666666666666,0.041666666666666664,0.0,0.0,0.0,0
2012,Texas,Big 12,1,20,0,South,11,67.6226,128,64.1535,176,107.097,45,113.26,26,98.0521,124,96.748,63,16.5122,30,24.332,15,51.7409,177,23.9271,259,23.0396,58,50.6608,231,26.2996,217,0.4583333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0
2012,Florida State,ACC,2,24,1,South,3,68.4428,92,66.0495,88,101.246,144,107.767,80,91.0453,20,89.7815,10,17.9858,23,19.3614,233,54.1138,123,26.5248,189,21.8991,99,47.9782,300,30.1227,81,0.9166666666666666,0.6666666666666666,0.3333333333333333,0.125,0.08333333333333333,0.08333333333333333,0
2012,Saint Bonaventure,A-10,1,20,1,South,14,65.5378,233,62.409,261,106.567,53,110.138,53,97.9533,122,98.5497,91,11.5887,58,23.9574,21,52.8838,150,23.1588,278,22.0086,94,51.3215,209,26.6699,208,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0
2012,Gonzaga,WCC,2,25,0,South,7,67.572,135,64.3904,163,109.509,24,111.604,35,93.4641,42,94.5893,34,17.0149,27,23.6043,28,49.9179,233,26.4778,190,16.5868,321,54.9377,70,28.4756,136,0.5833333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0
2012,West Virginia,Big East,1,19,0,South,10,65.9309,215,63.2691,224,105.415,68,111.599,36,98.4846,138,97.0738,72,14.5249,41,21.1424,127,56.607,63,22.2506,298,17.5479,299,57.9763,18,24.4758,279,0.4166666666666667,0.125,0.041666666666666664,0.0,0.0,0.0,0
2012,Ohio State,Big Ten,5,27,0,South,2,67.2467,147,65.7505,100,110.99,18,117.705,7,88.3204,3,87.8032,3,29.9016,2,20.5973,156,58.9083,20,20.4943,322,17.9597,284,51.9503,187,30.09,86,1.0,0.7083333333333334,0.5,0.20833333333333334,0.08333333333333333,0.0,0
2012,Loyola MD,MAAC,1,24,1,South,15,65.8117,219,62.6291,257,102.811,116,103.745,149,96.8025,95,100.068,126,3.6774,131,24.6625,9,53.1953,142,22.1422,302,22.3585,84,53.8679,104,23.7736,296,0.0,0.0,0.0,0.0,0.0,0.0,0
2012,Michigan State,Big Ten,3,27,1,East,1,66.0777,211,63.9032,190,108.631,33,115.088,17,89.3821,11,86.2697,1,28.8179,3,20.0302,197,57.3369,45,22.633,293,21.8223,100,48.9294,265,29.2483,108,1.0,0.9166666666666666,0.75,0.375,0.25,0.16666666666666666,0
2012,Long Island,NEC,1,25,1,East,16,75.8136,2,72.7955,2,107.715,39,108.1,76,101.559,204,107.557,271,0.542871,164,25.4243,4,50.1986,220,24.377,243,13.4368,345,62.8312,1,23.732,298,0.0,0.0,0.0,0.0,0.0,0.0,0
2012,Memphis,CUSA,1,26,1,East,8,68.2042,102,66.8618,57,109.124,27,114.7,19,91.1259,21,92.1444,17,22.5554,10,21.5379,105,57.2303,49,21.2318,315,23.4601,43,50.9964,222,25.5435,244,0.5416666666666666,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0
2012,Saint Louis,A-10,2,25,0,East,9,63.9496,291,61.301,300,107.991,37,111.629,34,89.0257,9,91.0501,14,20.5785,14,19.788,214,49.2049,251,31.0071,94,22.9189,62,56.3751,42,20.706,332,0.4583333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0
2012,New Mexico,MWC,2,27,1,East,5,67.1573,154,65.0743,132,107.652,41,110.405,49,88.6402,5,90.4523,11,19.9522,18,20.7501,149,47.6967,282,31.5532,80,19.4008,230,50.0982,242,30.501,67,0.625,0.375,0.125,0.08333333333333333,0.041666666666666664,0.0,0
2012,Long Beach State,Big West,1,25,1,East,12,67.964,116,65.5618,109,108.674,32,111.581,38,94.6276,56,95.9447,52,15.6363,34,21.4013,113,51.9745,172,26.6242,185,16.9394,317,54.4755,79,28.5852,133,0.375,0.20833333333333334,0.0,0.0,0.0,0.0,0
2012,Louisville,Big East,5,26,1,East,4,68.2541,100,65.9921,90,99.3696,179,105.207,127,88.5398,4,86.3916,2,18.8157,20,20.8287,143,53.5387,137,25.6326,213,20.8197,152,52.377,172,26.8033,203,0.75,0.375,0.08333333333333333,0.08333333333333333,0.0,0.0,0
2012,Davidson,Southern,1,25,1,East,13,69.0277,71,66.7002,65,111.513,12,111.768,33,97.34,106,101.075,141,10.6934,68,21.626,102,48.6179,262,29.7561,117,22.8151,67,54.5538,78,22.6311,311,0.25,0.041666666666666664,0.0,0.0,0.0,0.0,0
2012,Murray State,OVC,2,30,1,East,6,66.7636,178,64.2846,170,110.289,20,110.21,51,92.4694,31,95.1414,42,15.069,38,23.3897,32,46.8707,297,29.7396,118,20.2812,175,58.9508,8,20.768,330,0.5416666666666666,0.16666666666666666,0.041666666666666664,0.0,0.0,0.0,0
2012,Colorado State,MWC,1,20,0,East,11,65.2154,254,63.0838,238,107.675,40,113.273,25,103.77,258,103.767,200,9.50647,77,23.4507,31,51.2706,188,25.2786,221,21.6552,115,46.6207,327,31.7241,36,0.4583333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0
2012,Marquette,Big East,3,25,0,East,3,71.3551,23,69.187,16,106.246,59,112.422,29,92.9743,38,93.0852,19,19.3365,19,22.7066,50,54.4352,113,22.8582,287,18.7608,257,53.5529,116,27.6863,171,0.9166666666666666,0.6666666666666666,0.3333333333333333,0.125,0.08333333333333333,0.08333333333333333,0
2012,BYU,WCC,1,26,0,East,14,73.2569,9,71.6581,5,106.886,47,106.894,97,92.2898,30,93.9601,26,12.9336,49,19.8058,213,53.9806,125,26.2136,197,19.4235,227,51.7073,193,28.8692,116,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0
2012,Florida,SEC,4,23,0,East,7,66.0152,212,63.4917,212,114.131,6,120.271,3,99.5265,160,99.98,123,20.2909,17,17.7707,301,44.0883,331,38.141,7,17.8037,288,53.9933,99,28.203,150,0.5833333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0
2012,Virginia,ACC,1,22,0,East,10,61.5961,334,58.3843,341,101.817,137,106.186,106,86.8409,1,88.8224,5,17.3633,25,20.15,191,56.6,64,23.25,273,18.098,281,56.1383,47,25.7637,239,0.4166666666666667,0.125,0.041666666666666664,0.0,0.0,0.0,0
2012,Missouri,Big 12,1,30,1,East,2,67.0094,161,64.7708,141,119.558,1,124.486,1,97.6986,118,97.8055,80,26.6802,5,19.865,209,48.8984,257,31.2367,88,15.5536,338,55.7518,53,28.6945,128,1.0,0.7083333333333334,0.5,0.20833333333333334,0.08333333333333333,0.0,0
2012,Norfolk State,MEAC,2,25,1,East,15,69.1819,64,66.0683,87,99.7367,175,99.5279,231,95.81,72,101.974,158,-2.44646,191,22.0576,77,54.4454,112,23.497,269,21.3108,132,52.2569,178,26.4323,215,0.0,0.0,0.0,0.0,0.0,0.0,0
2012,North Carolina,ACC,4,29,0,Midwest,1,73.5882,8,70.0151,11,111.181,15,117.11,8,91.2598,22,90.8369,13,26.2727,6,20.3494,172,60.8217,13,18.8289,335,14.1232,342,53.5112,118,32.3656,30,1.0,0.9166666666666666,0.75,0.375,0.25,0.16666666666666666,0
2012,Vermont,AEC,1,24,1,Midwest,16,63.736,304,61.3192,298,104.305,91,104.447,137,93.9008,48,100.224,129,4.2234,123,21.8634,90,54.4099,115,23.7267,262,19.8814,202,53.99,100,26.1286,225,0.0,0.0,0.0,0.0,0.0,0.0,0
2012,Creighton,MVC,2,28,1,Midwest,8,68.1641,107,65.4893,114,116.334,3,119.641,4,101.565,205,102.559,167,17.0818,26,19.3001,236,49.6392,238,31.0606,93,16.6052,320,55.3506,59,28.0443,159,0.5416666666666666,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0
2012,Alabama,SEC,1,21,0,Midwest,9,63.8917,295,61.5091,292,100.89,155,106.031,111,90.5515,16,89.3714,8,16.6596,28,20.7494,150,60.1405,16,19.1101,333,22.0021,95,52.3462,174,25.6517,241,0.4583333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0
2012,Temple,A-10,1,24,0,Midwest,5,68.5678,88,65.2739,124,108.984,28,114.086,21,99.8554,170,98.5508,92,15.5352,35,18.7838,256,52.728,153,28.4881,144,19.4157,228,56.1798,46,24.4045,281,0.625,0.375,0.125,0.08333333333333333,0.041666666666666664,0.0,0
2012,South Florida,Big East,2,21,0,Midwest,12,60.3688,342,57.9277,342,96.7684,238,102.792,165,94.1597,51,91.3144,15,11.4773,60,20.0388,196,56.3804,69,23.5808,267,20.5617,160,52.658,157,26.7803,204,0.375,0.20833333333333334,0.0,0.0,0.0,0.0,0
2012,Michigan,Big Ten,1,24,0,Midwest,4,61.8189,329,59.5682,329,106.783,48,113.975,22,99.6232,163,95.8679,51,18.1066,22,16.2568,333,47.2678,291,36.4754,18,18.1332,279,52.6981,152,29.1687,110,0.75,0.375,0.08333333333333333,0.08333333333333333,0.0,0.0,0
2012,Ohio,MAC,3,27,1,Midwest,13,67.6514,125,65.5881,108,103.565,103,105.736,115,92.5098,32,94.9527,39,10.7829,67,20.3667,170,47.8278,280,31.8055,77,24.3686,19,49.9778,244,25.6535,240,0.25,0.041666666666666664,0.0,0.0,0.0,0.0,0
2012,San Diego State,MWC,1,26,0,Midwest,6,67.4402,141,65.1097,128,102.874,115,107.254,90,93.9885,50,94.7608,36,12.4935,51,20.0983,194,55.6498,85,24.2519,245,17.6726,293,50.8933,225,31.4341,42,0.5416666666666666,0.16666666666666666,0.041666666666666664,0.0,0.0,0.0,0
2012,North Carolina State,ACC,3,22,0,Midwest,11,68.5876,87,66.3856,77,106.777,49,111.847,32,98.7679,145,98.7065,94,13.1406,45,20.2076,185,57.7679,37,22.0245,305,19.4722,223,52.2191,181,28.3087,144,0.4583333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0
2012,Georgetown,Big East,2,23,0,Midwest,3,64.3565,279,61.6397,290,104.701,86,109.993,55,90.4593,14,89.6577,9,20.3352,15,20.8676,139,54.8858,103,24.2466,246,22.2339,88,53.1085,137,24.6575,274,0.9166666666666666,0.6666666666666666,0.3333333333333333,0.125,0.08333333333333333,0.08333333333333333,0
2012,Belmont,A-Sun,1,27,1,Midwest,14,69.5377,55,66.7473,62,116.677,2,117.088,9,96.034,76,99.4192,112,17.6692,24,20.4007,167,46.7031,300,32.8962,51,19.4613,224,54.4744,80,26.0643,228,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0
2012,Saint Mary's,WCC,1,27,1,Midwest,7,64.9577,267,62.3728,266,112.819,9,114.424,20,96.5194,87,98.8981,97,15.5262,36,21.0688,130,50.0219,228,28.9093,132,16.905,318,57.8141,19,25.2809,252,0.5833333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0
2012,Purdue,Big Ten,2,21,0,Midwest,10,65.5121,235,63.7048,201,110.206,21,116.142,11,100.941,192,100.148,127,15.9933,33,17.9793,295,48.1305,274,33.8902,39,19.1342,237,52.8139,145,28.0519,156,0.4166666666666667,0.125,0.041666666666666664,0.0,0.0,0.0,0
2012,Kansas,Big 12,6,27,0,Midwest,2,68.0938,109,65.9779,91,109.926,22,116.066,12,90.4833,15,89.1479,7,26.918,4,20.8377,142,55.9162,80,23.2461,274,21.5621,120,49.0237,263,29.4142,102,1.0,0.7083333333333334,0.5,0.20833333333333334,0.08333333333333333,0.0,0
2012,Detroit Mercy,Horizon,1,22,1,Midwest,15,67.5756,134,66.4169,73,104.586,87,108.41,72,99.9443,173,102.907,179,5.50243,115,24.9058,6,56.2578,74,18.8363,334,21.153,140,49.3281,258,29.5189,100,0.0,0.0,0.0,0.0,0.0,0.0,0
2012,Kentucky,SEC,7,32,0,West,1,66.7066,180,64.0843,183,115.593,4,120.566,2,89.0214,8,88.8382,6,31.7277,1,21.9063,87,56.2843,73,21.8094,307,17.5815,296,55.3033,62,27.1151,191,1.0,0.9166666666666666,0.75,0.375,0.25,0.16666666666666666,0
2012,Western Kentucky,Sun Belt,1,16,1,West,16,68.8829,73,66.9018,55,94.0697,281,98.1875,252,98.2616,132,101.022,139,-2.83435,201,23.7236,25,50.5282,213,25.7482,208,22.7444,71,56.7352,37,20.5204,335,0.0,0.0,0.0,0.0,0.0,0.0,0
2012,Iowa State,Big 12,2,22,0,West,8,68.0371,111,65.1229,126,107.615,42,112.844,28,98.1541,128,96.3879,60,16.4561,31,20.2008,186,44.498,326,35.3012,28,15.9668,333,58.7052,11,25.3281,250,0.5416666666666666,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0
2012,Connecticut,Big East,1,20,0,West,9,64.9024,269,62.2672,270,104.789,83,111.126,43,97.9087,120,96.1075,55,15.0185,39,18.6216,268,57.6199,40,23.7586,261,17.2367,305,49.2476,260,33.5157,16,0.4583333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0
2012,Wichita State,MVC,1,27,0,West,5,67.6434,126,65.0878,130,112.528,10,116.963,10,91.7103,25,93.7271,22,23.2362,9,19.4433,230,53.2951,140,27.2616,167,20.0797,188,52.7155,150,27.2048,188,0.625,0.375,0.125,0.08333333333333333,0.041666666666666664,0.0,0
2012,VCU,CAA,2,28,1,West,12,65.7543,221,64.298,169,103.222,109,107.166,91,90.0179,12,94.5327,31,12.6331,50,20.7108,152,46.5686,302,32.7206,53,21.1699,138,54.5961,75,24.234,286,0.375,0.20833333333333334,0.0,0.0,0.0,0.0,0
2012,Indiana,Big Ten,3,25,0,West,4,67.772,121,66.0427,89,113.78,7,119.547,5,97.2707,103,97.0081,68,22.5388,11,23.5442,29,51.7613,176,24.6945,233,20.0251,193,52.5084,166,27.4666,178,0.75,0.375,0.08333333333333333,0.08333333333333333,0.0,0.0,0
2012,New Mexico State,WAC,1,26,1,West,13,71.3124,25,69.1013,17,108.125,36,109.141,62,95.185,65,97.4887,76,11.6518,56,25.3053,5,56.9466,54,17.7481,341,18.4007,269,55.804,52,25.7954,236,0.25,0.041666666666666664,0.0,0.0,0.0,0.0,0
2012,UNLV,MWC,1,26,0,West,6,69.7249,46,67.7911,33,106.341,57,109.975,56,93.654,45,93.9097,24,16.0655,32,18.5646,270,48.3561,270,33.0794,49,19.8996,200,51.4833,198,28.6171,130,0.5416666666666666,0.16666666666666666,0.041666666666666664,0.0,0.0,0.0,0
2012,Colorado,Pac-12,2,23,1,West,11,65.7059,224,64.2147,172,100.481,166,104.614,135,96.0939,78,96.2689,57,8.34556,88,23.0018,40,51.6874,180,25.3108,219,18.3655,270,51.3315,206,30.303,74,0.4583333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0
2012,Baylor,Big 12,4,27,0,West,3,67.697,124,64.8088,138,109.239,26,115.656,15,96.1272,79,94.2364,29,21.4193,12,20.481,163,52.1866,169,27.3324,164,19.4319,226,52.2849,176,28.2832,145,0.9166666666666666,0.6666666666666666,0.3333333333333333,0.125,0.08333333333333333,0.08333333333333333,0
2012,South Dakota State,Summit,1,27,1,West,14,66.7707,176,64.332,166,113.407,8,113.756,23,98.6655,141,102.043,159,11.7129,54,21.1262,128,46.4058,306,32.4681,59,17.0455,312,57.1818,28,25.7727,238,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0
2012,Notre Dame,Big East,1,22,0,West,7,62.497,325,59.5561,330,104.73,84,110.251,50,97.0725,100,96.0393,54,14.2112,43,21.0013,132,49.6234,240,29.3753,124,16.4678,325,59.4749,5,24.0573,292,0.5833333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0
2012,Xavier,A-10,3,21,0,West,10,68.2817,99,65.9384,93,102.486,123,107.588,85,97.7757,119,95.9824,53,11.6059,57,22.3751,68,56.862,56,20.7629,320,22.3782,82,49.8761,246,27.7457,169,0.4166666666666667,0.125,0.041666666666666664,0.0,0.0,0.0,0
2012,Duke,ACC,1,27,0,West,2,68.7049,81,65.6315,107,111.949,11,117.909,6,99.0275,150,97.043,71,20.8659,13,23.0594,38,45.6621,316,31.2785,87,19.4087,229,60.9254,2,19.6658,341,1.0,0.7083333333333334,0.5,0.20833333333333334,0.08333333333333333,0.0,0
2012,Lehigh,Patriot,2,26,1,West,15,69.1359,67,67.0402,49,108.789,30,108.606,66,93.7116,46,99.6982,115,8.90823,84,22.4442,62,48.6486,261,28.9072,133,20.1075,186,52.4854,169,27.4071,179,0.0,0.0,0.0,0.0,0.0,0.0,0
2013,Indiana,Big Ten,3,27,0,Midwest,1,67.5189,101,65.7072,85,117.425,2,122.482,1,92.2932,30,92.5582,27,29.9242,3,23.7372,24,49.0286,259,27.2342,187,17.7996,292,54.2934,96,27.907,158,1.0,0.9285714285714286,0.75,0.35714285714285715,0.25,0.17857142857142858,0
2013,James Madison,CAA,1,21,1,Midwest,16,64.3338,243,62.5026,233,100.486,176,99.5556,225,98.9792,139,101.23,143,-1.67462,191,21.2702,120,51.7477,178,26.9821,194,21.8831,97,49.6131,259,28.5039,130,0.0,0.0,0.0,0.0,0.0,0.0,0
2013,North Carolina State,ACC,1,24,0,Midwest,8,68.693,66,66.1873,65,112.277,14,116.772,9,101.674,191,99.3673,113,17.4046,29,20.4579,174,59.1581,21,20.384,321,18.3483,278,56.1432,45,25.5085,243,0.5714285714285714,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0
2013,Temple,A-10,2,23,0,Midwest,9,67.8625,90,65.1334,119,107.056,55,111.464,37,100.225,158,99.5026,116,11.9609,60,20.8062,155,49.5114,248,29.6824,110,20.1386,197,54.3958,89,25.4656,245,0.42857142857142855,0.03571428571428571,0.0,0.0,0.0,0.0,0
2013,UNLV,MWC,1,25,0,Midwest,5,68.9445,51,67.0633,45,102.694,128,106.858,101,92.0554,27,89.633,10,17.2254,31,20.8974,145,51.6826,182,27.42,178,18.8252,260,53.5615,125,27.6133,170,0.6071428571428571,0.32142857142857145,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.0,0
2013,California,Pac-12,2,20,0,Midwest,12,66.3518,158,63.887,172,101.459,161,107.434,87,96.5891,79,94.7044,44,12.7298,59,18.8458,257,63.0298,5,18.1244,338,20.1602,194,53.1324,136,26.7075,202,0.39285714285714285,0.17857142857142858,0.0,0.0,0.0,0.0,0
2013,Syracuse,Big East,5,26,0,Midwest,4,65.6213,190,62.6287,225,107.714,42,114.546,15,92.0136,25,91.9806,23,22.5652,12,20.206,193,54.9716,83,24.8224,245,21.8577,98,46.6979,322,31.4444,42,0.75,0.42857142857142855,0.10714285714285714,0.10714285714285714,0.0,0.0,0
2013,Montana,Big Sky,1,25,1,Midwest,13,63.7736,269,61.796,267,108.559,34,105.569,121,100.819,170,102.857,177,2.71159,138,22.7141,59,48.4119,278,28.8739,136,20.6549,168,54.7103,78,24.6348,277,0.25,0.07142857142857142,0.0,0.0,0.0,0.0,0
2013,Butler,A-10,2,26,0,Midwest,6,64.5681,235,62.5561,229,105.585,79,110.071,51,97.8349,107,95.2626,49,14.8086,48,20.8507,150,50.3753,222,28.774,138,21.4286,119,53.0997,139,25.4717,244,0.5357142857142857,0.17857142857142858,0.03571428571428571,0.0,0.0,0.0,0
2013,Bucknell,Patriot,1,28,1,Midwest,11,62.5074,303,60.9891,287,107.665,43,107.882,76,92.2643,29,94.4384,41,13.4434,55,21.1504,129,58.0616,39,20.788,318,19.6447,221,53.7095,119,26.6458,204,0.4642857142857143,0.17857142857142858,0.07142857142857142,0.07142857142857142,0.0,0.0,0
2013,Marquette,Big East,4,23,0,Midwest,3,63.7332,271,62.8067,221,106.292,69,113.994,19,96.9634,85,95.3386,51,18.6549,25,23.1318,44,58.3543,34,18.5139,334,18.9868,252,50.4792,233,30.534,63,0.9285714285714286,0.6428571428571429,0.32142857142857145,0.10714285714285714,0.07142857142857142,0.07142857142857142,0
2013,Davidson,Southern,1,26,1,Midwest,14,64.5703,234,63.2755,198,112.788,9,112.441,32,95.8001,67,101.27,147,11.1711,66,22.5699,65,46.6416,312,30.7885,82,22.5159,68,55.8982,49,21.5859,333,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0
2013,Illinois,Big Ten,2,22,0,Midwest,7,65.6028,192,64.2338,155,104.028,103,110.496,48,99.3959,147,95.3564,52,15.1395,44,19.0676,246,47.0391,302,33.8933,36,20.8719,149,49.6697,258,29.4584,101,0.5714285714285714,0.17857142857142858,0.03571428571428571,0.0,0.0,0.0,0
2013,Colorado,Pac-12,1,21,0,Midwest,10,65.7147,187,63.0028,211,101.747,154,107.269,91,95.4937,61,92.4737,26,14.7956,49,22.5112,66,53.5426,123,23.9462,267,16.0153,332,51.9542,185,32.0305,28,0.42857142857142855,0.14285714285714285,0.03571428571428571,0.0,0.0,0.0,0
2013,Miami FL,ACC,3,27,1,Midwest,2,64.3378,242,61.2753,279,108.209,37,113.044,26,93.9237,41,90.7587,16,22.2852,13,18.5333,272,51.0961,201,30.3707,95,16.7354,319,52.1779,178,31.0867,52,0.9285714285714286,0.6785714285714286,0.5,0.25,0.10714285714285714,0.0,0
2013,Pacific,Big West,1,22,1,Midwest,15,63.2063,287,61.5719,273,105.769,78,106.871,99,102.672,213,101.331,149,5.53976,111,20.5667,168,49.8172,239,29.6161,114,21.9184,93,46.2465,329,31.835,34,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0
2013,Gonzaga,WCC,2,31,1,East,1,65.0641,215,62.4727,236,117.92,1,120.831,3,91.5809,21,91.8845,20,28.9467,4,20.8719,149,54.2438,104,24.8843,244,18.4495,272,46.8106,321,34.7399,10,1.0,0.9285714285714286,0.75,0.35714285714285715,0.25,0.17857142857142858,0
2013,Southern,SWAC,1,23,1,East,16,65.414,197,62.7873,222,101.742,155,99.0012,233,89.0148,7,99.294,111,-0.292737,172,21.9708,86,47.5616,290,30.4676,91,21.8999,95,52.6735,157,25.4266,246,0.0,0.0,0.0,0.0,0.0,0.0,0
2013,Pittsburgh,Big East,1,24,0,East,8,60.2025,342,58.1464,338,114.701,6,116.301,11,91.251,17,91.1994,17,25.1014,8,19.5004,224,59.071,23,21.4286,312,22.7937,55,49.2691,271,27.9372,153,0.5714285714285714,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0
2013,Wichita State,MVC,5,26,0,East,9,64.7695,227,62.4159,238,107.139,53,109.966,53,93.6903,39,92.5764,28,17.3895,30,20.3309,183,51.1029,199,28.5662,145,23.1866,44,46.8763,320,29.9371,88,0.42857142857142855,0.03571428571428571,0.0,0.0,0.0,0.0,0
