Feature,Importance,Importance_Normalized,Baseline_Loss
WinStreak,1.0,1.0,0.12331744775517331
Pts1Rank_Seed_Avg,0.49908247334201317,0.49908247334201317,0.12331744775517331
F4_AdjEM_Avg,0.4533936014287002,0.4533936014287002,0.12331744775517331
WinStreak_SD,0.34329291670724515,0.34329291670724515,0.12331744775517331
Hgt5_Seed_Avg,0.33689993121363976,0.33689993121363976,0.12331744775517331
Wins,0.31523048777974977,0.31523048777974977,0.12331744775517331
RankAdjEM,0.31236851894245465,0.31236851894245465,0.12331744775517331
S16_AdjEM_Avg,0.2915482905493533,0.2915482905493533,0.12331744775517331
NCG_Actual_12,0.2217285689686141,0.2217285689686141,0.12331744775517331
NCG_AdjEM_Avg,0.21860026140905364,0.21860026140905364,0.12331744775517331
E8_AdjEM_Avg,0.21802484654487078,0.21802484654487078,0.12331744775517331
F4_Pts1Rank_Avg,0.2164195135913381,0.2164195135913381,0.12331744775517331
NCG_DR5_Avg,0.19335548841577327,0.19335548841577327,0.12331744775517331
Last10,0.1912058076686315,0.1912058076686315,0.12331744775517331
S16_RankAdjOE_Avg,0.18118622363766398,0.18118622363766398,0.12331744775517331
Bench_Seed_Avg,0.151192120156654,0.151192120156654,0.12331744775517331
F4_OR1_Avg,0.13668341654564722,0.13668341654564722,0.12331744775517331
DR5,0.13128726436139257,0.13128726436139257,0.12331744775517331
Region_East,0.11871016093859105,0.11871016093859105,0.12331744775517331
Conf Tourney,0.11829403086361558,0.11829403086361558,0.12331744775517331
Hgt1,0.11187592454963921,0.11187592454963921,0.12331744775517331
NCG_OR4_Avg,0.11075325225065086,0.11075325225065086,0.12331744775517331
S16_Pts4Rank_Avg,0.10915999794129627,0.10915999794129627,0.12331744775517331
S16_Actual_12,0.10261654850407012,0.10261654850407012,0.12331744775517331
NCG_Actual_Full,0.10189277326948572,0.10189277326948572,0.12331744775517331
F4_OR5_Avg,0.10045624741215764,0.10045624741215764,0.12331744775517331
Bench,0.09648516180316091,0.09648516180316091,0.12331744775517331
E8_Pts4_Avg,0.09622928353698657,0.09622928353698657,0.12331744775517331
S16_OR1_Avg,0.08890237484606163,0.08890237484606163,0.12331744775517331
Hgt2_Seed_Avg,0.0879901952828324,0.0879901952828324,0.12331744775517331
F4_OR1Rank_Avg,0.08125515196693735,0.08125515196693735,0.12331744775517331
R32_AdjTempo_Avg,0.07685685612009094,0.07685685612009094,0.12331744775517331
DR5Rank_Seed_Avg,0.07617962101293226,0.07617962101293226,0.12331744775517331
E8_DR5_Avg,0.0756301182140072,0.0756301182140072,0.12331744775517331
F4_RankTempo_Avg,0.07446335345087414,0.07446335345087414,0.12331744775517331
R32_OR5_Avg,0.07354444106893118,0.07354444106893118,0.12331744775517331
WinStreak_Avg,0.07226372597992024,0.07226372597992024,0.12331744775517331
BenchRank_Seed_Avg,0.07127464281312854,0.07127464281312854,0.12331744775517331
S16_RankTempo_Avg,0.06826910771005157,0.06826910771005157,0.12331744775517331
S16_ExpRank_Avg,0.06644322174893258,0.06644322174893258,0.12331744775517331
Conf_ACC,0.061846527107279,0.061846527107279,0.12331744775517331
Tempo,0.061798104965769256,0.061798104965769256,0.12331744775517331
