mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__class_weight,param_clf__criterion,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,param_smote__k_neighbors,params,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,split3_test_neg_log_loss,split4_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision
0.5484870433807373,0.0234455158423182,0.013037967681884765,0.002974945511507583,balanced,gini,20,1,2,400,2,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 400, 'smote__k_neighbors': 2}",-0.49906500190609265,-0.46258615309598183,-0.6326819147033259,-0.3863290282760419,-0.7194396104981745,-0.5400203416959234,0.12005986371131752,2152,0.5776646585314802,0.6253550204506625,0.6052788060341404,0.40387130023241685,0.33253770947706995,0.508941498945154,0.11807955029236265,2051
0.5559564113616944,0.03835143787501631,0.01649365425109863,0.0081510226943776,balanced,gini,20,1,2,400,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 400, 'smote__k_neighbors': 3}",-0.34372064802724717,-0.3278122230037035,-0.647688896032023,-0.39919378496414365,-0.5744741456423571,-0.45857793953389486,0.12885125711752568,1689,0.5603465959467365,0.5675771399529269,0.5725902292900766,0.42885324166941446,0.33845373246687577,0.49356418786520606,0.09426524519739471,2265
0.2268925666809082,0.01686034141262904,0.004336738586425781,0.00018639903017894855,balanced,gini,20,1,3,150,1,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 3, 'clf__n_estimators': 150, 'smote__k_neighbors': 1}",-0.48678213718381436,-0.288035719221666,-0.609159891329826,-0.5197351748519629,-0.6931015348139006,-0.519362891480234,0.1362516217444683,2073,0.5195880364726231,0.6139728248117142,0.6669877410731939,0.43150480453394113,0.3617118115512928,0.518753043688553,0.11253020329278486,1701
0.21870179176330568,0.017071528428173225,0.004287624359130859,7.607437366644581e-05,balanced,gini,20,1,3,150,2,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 3, 'clf__n_estimators': 150, 'smote__k_neighbors': 2}",-0.8153412316632408,-0.4747434023204577,-0.6260533385180723,-0.8709697022804678,-0.8721208317509307,-0.7318457013066337,0.1570335757894003,2301,0.5663828177335419,0.6315059669141551,0.6073049849757184,0.41227537030394174,0.3349191869111789,0.5104776653677072,0.11628691738325446,2008
0.21456074714660645,0.014449691510936292,0.006646203994750977,0.002909483514293372,balanced,gini,20,1,3,150,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 3, 'clf__n_estimators': 150, 'smote__k_neighbors': 3}",-0.3334163655619828,-0.3236393094257659,-0.6453482338554601,-0.40289294995383534,-0.7535638638029295,-0.49177214451999474,0.17513722259624928,1941,0.5396033277734709,0.6011487881896048,0.5576625675894125,0.4216999252279806,0.3096160739459597,0.4859461365452857,0.10631449406642296,2294
0.2779212474822998,0.02702050766500212,0.008063268661499024,0.0027822580356678586,balanced,gini,20,1,3,200,1,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 3, 'clf__n_estimators': 200, 'smote__k_neighbors': 1}",-0.4884288107443571,-0.28884665708132246,-0.6125906695743183,-0.5215379849086351,-0.6982214972303363,-0.5219251239077939,0.1376578199653155,2112,0.5425531429602902,0.6243328902834355,0.6413069748603931,0.4430526623475415,0.36174633591637617,0.5225984012736073,0.10680892745820755,1432
0.2887429237365723,0.008175634701754208,0.007693624496459961,0.0023392684023554955,balanced,gini,20,1,3,200,2,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 3, 'clf__n_estimators': 200, 'smote__k_neighbors': 2}",-0.8144279529080078,-0.46417650921296455,-0.6279256488024679,-0.708111327952313,-0.712957919334834,-0.6655198716421175,0.11678226951982326,2288,0.5605733963344439,0.6294154414961854,0.6268548211128014,0.4267114588402925,0.3360651545644801,0.5159240544696406,0.11617883175538356,1803
0.28606595993041994,0.004795747634215658,0.005762624740600586,0.00044036900076022936,balanced,gini,20,1,3,200,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 3, 'clf__n_estimators': 200, 'smote__k_neighbors': 3}",-0.33754457583235603,-0.3238915855449054,-0.4875108055058674,-0.39536635329836756,-0.7518279549420953,-0.45922825502471837,0.15723597643875384,1721,0.5280666071562774,0.5938758855538243,0.5776200799331447,0.4441795239287967,0.3178046213527946,0.4923093435849676,0.10162740152473763,2270
0.4156190395355225,0.007151115966198959,0.010221338272094727,0.002161212069934188,balanced,gini,20,1,3,300,1,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 3, 'clf__n_estimators': 300, 'smote__k_neighbors': 1}",-0.4879941937425472,-0.29230787834080235,-0.6170274569917948,-0.3662518319998775,-0.6983428299389653,-0.4923848382027975,0.15093977584371543,1960,0.5489556746873039,0.6257973678815861,0.6378423180940382,0.4358874406783099,0.3643200289221201,0.5225605660526716,0.1069548686306042,1437
0.4186688423156738,0.003814214907190443,0.014284276962280273,0.0022173103444624474,balanced,gini,20,1,3,300,2,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 3, 'clf__n_estimators': 300, 'smote__k_neighbors': 2}",-0.4884626274975277,-0.30783053859818693,-0.6289097340217477,-0.38956268113192793,-0.5612300690482342,-0.47519913005952497,0.11536900744192904,1800,0.5854495614938457,0.6265198369998068,0.6148634679165574,0.43714938725242386,0.338671221291898,0.5205306949909063,0.11346553675359901,1627
0.41965498924255373,0.0051054698353448285,0.010334491729736328,0.0034293366245768445,balanced,gini,20,1,3,300,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 3, 'clf__n_estimators': 300, 'smote__k_neighbors': 3}",-0.3340827977221863,-0.32791767798924815,-0.49681318879934794,-0.39826201015737284,-0.7402968081162031,-0.45947449655687167,0.15299188981602682,1731,0.5532619881257975,0.5996752621245768,0.5460885821028354,0.42918052130071477,0.3190414298521482,0.4894495567012145,0.10207937897847398,2287
0.5492954254150391,0.007196394800912517,0.015428733825683594,0.001186821310042199,balanced,gini,20,1,3,400,1,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 3, 'clf__n_estimators': 400, 'smote__k_neighbors': 1}",-0.48664497848480354,-0.29285665063430716,-0.6169881321771397,-0.3724852012890682,-0.5375864484240666,-0.46131228220187703,0.11572554973703361,1772,0.556358881590411,0.6221337597491671,0.634368151710506,0.43362822200700185,0.3723553004054349,0.5237688630925043,0.10394360681030301,1333
0.556857681274414,0.02195730577387018,0.013394784927368165,0.0024279481247450442,balanced,gini,20,1,3,400,2,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 3, 'clf__n_estimators': 400, 'smote__k_neighbors': 2}",-0.490334749007495,-0.30706678398081905,-0.47142378419604225,-0.3923146578303409,-0.5673792816001103,-0.44570385132296153,0.08891454856352204,1488,0.57931120382003,0.6360687001396711,0.6041632309310693,0.42830474756010295,0.3383132067761007,0.5172322178453947,0.11441417617863107,1739
0.5526524066925049,0.020378176871431616,0.014118480682373046,0.0037706936816814893,balanced,gini,20,1,3,400,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 3, 'clf__n_estimators': 400, 'smote__k_neighbors': 3}",-0.33204345220554615,-0.3264505254072258,-0.4985348151363605,-0.39921559109918986,-0.7409564845281681,-0.4594401736752981,0.1538330236336479,1730,0.5561452851769283,0.6047355531193813,0.5540114891035272,0.4584026706097455,0.3181123877485675,0.49828147715163,0.10182116164042593,2225
0.21241259574890137,0.02061171480596887,0.006622409820556641,0.0029300885955047488,balanced,gini,20,1,4,150,1,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 4, 'clf__n_estimators': 150, 'smote__k_neighbors': 1}",-0.48362674583158266,-0.2925684483182058,-0.4568014552994339,-0.5222885582279654,-0.530977608355503,-0.4572525632065381,0.08658143176764926,1648,0.5501020914470391,0.6018184040270507,0.6544297812243339,0.4361184403393057,0.3819455667450488,0.5248828567565555,0.1016343292091536,1255
0.22035837173461914,0.029148497046096972,0.0056992053985595705,0.001725662004252691,balanced,gini,20,1,4,150,2,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 4, 'clf__n_estimators': 150, 'smote__k_neighbors': 2}",-0.49475841142486293,-0.4602849295730802,-0.621759828409007,-0.5505804823016611,-0.7097137872854734,-0.567419487798817,0.08971236032588638,2181,0.5468355477383183,0.6408923157061674,0.644261815514886,0.4252094871930588,0.37077771548357763,0.5255953763272017,0.11124035935536952,1164
0.20140681266784669,0.026710342878823377,0.006789255142211914,0.0036239257747907286,balanced,gini,20,1,4,150,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 4, 'clf__n_estimators': 150, 'smote__k_neighbors': 3}",-0.3362846505794142,-0.3238673199286746,-0.6381103824370672,-0.39120136175316783,-0.584998815498032,-0.45489250603927117,0.1309873479579405,1575,0.5565573247263331,0.5795616171755777,0.5840101415669305,0.42479533576142503,0.32071134645643007,0.4931271531373393,0.10406773610164095,2266
0.27326021194458006,0.02530208384814246,0.00746464729309082,0.0017195391431351775,balanced,gini,20,1,4,200,1,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 4, 'clf__n_estimators': 200, 'smote__k_neighbors': 1}",-0.49042822409737347,-0.29213583804408577,-0.4583502525381417,-0.3732199119713855,-0.5293886843881401,-0.42870458220782537,0.08550500883925628,1440,0.5392321327067481,0.614497152244097,0.6525121443546434,0.4395368186068461,0.35033337743982085,0.5192223250704311,0.11146041233690583,1686
0.28387813568115233,0.007029666657103752,0.00771636962890625,0.0025772268131735946,balanced,gini,20,1,4,200,2,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 4, 'clf__n_estimators': 200, 'smote__k_neighbors': 2}",-0.49765054383700963,-0.4592172204358607,-0.6236208793942658,-0.5510752512328763,-0.7070228759306767,-0.5677173541661379,0.08887050021942003,2187,0.5590246878213151,0.6420583782293958,0.6216956516451633,0.4229063435777841,0.36030085124803024,0.5211971825043377,0.11107385787742438,1536
0.28008294105529785,0.00337916101275696,0.008062648773193359,0.0032125523344694795,balanced,gini,20,1,4,200,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 4, 'clf__n_estimators': 200, 'smote__k_neighbors': 3}",-0.33700719944616325,-0.3224032545003807,-0.6396827155675399,-0.38877457279275013,-0.5826634882939161,-0.45410624612015005,0.13137098827457608,1552,0.5614893957155007,0.6065875432889741,0.5911328659174427,0.43760040532113653,0.31636897261843,0.5026358365722967,0.11047748628682773,2159
0.4122523307800293,0.00908303151422427,0.012054967880249023,0.002466677565789196,balanced,gini,20,1,4,300,1,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 4, 'clf__n_estimators': 300, 'smote__k_neighbors': 1}",-0.48638856954280757,-0.29343848161645036,-0.46054419878781144,-0.36766020589178555,-0.5347442400082718,-0.4285551391694254,0.08672812091606773,1437,0.552595060511967,0.6347486326376036,0.6366737923679557,0.4419501906137043,0.3738603618309506,0.5279656075924363,0.10485587494779082,1031
0.4162482261657715,0.009525430497094287,0.011737871170043945,0.002746274273571039,balanced,gini,20,1,4,300,2,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 4, 'clf__n_estimators': 300, 'smote__k_neighbors': 2}",-0.5008748308759796,-0.30375559988943995,-0.6268082594280678,-0.3842031051552525,-0.7078472779614436,-0.5046978146620367,0.14905839732243478,1984,0.5617314064526686,0.6383555628760413,0.6208588230047342,0.4428374320897017,0.3540984821141417,0.5235763413074574,0.10893619799105228,1341
0.41135573387145996,0.0062909196056135566,0.011038684844970703,0.0029280972215892003,balanced,gini,20,1,4,300,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 4, 'clf__n_estimators': 300, 'smote__k_neighbors': 3}",-0.33765232026025216,-0.32197451447128783,-0.6438045089389538,-0.39015864224291436,-0.5864952394872481,-0.4560170450801312,0.13311921583020803,1628,0.5248691408610008,0.6014782664597953,0.5911455004602587,0.44019125484885213,0.3166074743142979,0.494858327388841,0.10611459416379508,2250
0.5513583183288574,0.01308393070234508,0.014623069763183593,0.0016377705250659954,balanced,gini,20,1,4,400,1,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 4, 'clf__n_estimators': 400, 'smote__k_neighbors': 1}",-0.4893982918403718,-0.29426125440796025,-0.4617536362593149,-0.36946051852267625,-0.5326338960228926,-0.4295015194106432,0.08620784252031212,1444,0.5532995959683011,0.6175399353608158,0.6335437595458459,0.4340855329589573,0.35416934921939536,0.5185276346106631,0.10806049092958606,1710
0.5536344051361084,0.013841576594695882,0.013093042373657226,0.002605175201213871,balanced,gini,20,1,4,400,2,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 4, 'clf__n_estimators': 400, 'smote__k_neighbors': 2}",-0.5035306164225223,-0.30648972406139896,-0.6279129075228722,-0.38546786522493565,-0.710491460198328,-0.5067785146860114,0.14900666257783698,2002,0.5666640251008479,0.6329178322442074,0.6233111339668973,0.4316845680144683,0.35069005613673937,0.5210535230926321,0.11141012659727816,1550
0.5568993568420411,0.016647507948343486,0.01612863540649414,0.0012799950933561374,balanced,gini,20,1,4,400,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 4, 'clf__n_estimators': 400, 'smote__k_neighbors': 3}",-0.3370993776481274,-0.32033691603118636,-0.6426523304125563,-0.3925789427831563,-0.5886851391501152,-0.4562705412050283,0.13342273680531336,1633,0.5637403650719599,0.6015934125778376,0.5859086365356407,0.44266785722096136,0.31525867052737466,0.5018337883867547,0.10877855391743585,2174
0.21731166839599608,0.00975851430518153,0.006059408187866211,0.0023166038719535137,balanced,gini,20,1,5,150,1,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 150, 'smote__k_neighbors': 1}",-0.4846435776929663,-0.29495733690608084,-0.4496552142047241,-0.3701122494223037,-0.697388669644691,-0.4593514095741532,0.1359297509654779,1729,0.560105113846234,0.5983234944354984,0.6493864275098705,0.4342220094693352,0.3521414655387352,0.5188357021599346,0.10955492765241959,1697
0.20973668098449708,0.002481645909614961,0.0061260700225830075,0.0018095648841870095,balanced,gini,20,1,5,150,2,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 150, 'smote__k_neighbors': 2}",-0.6651731054932344,-0.46324190391984343,-0.6249490977785631,-0.7064581970510666,-0.8707251893225094,-0.6661094987130434,0.13141226332096162,2292,0.5353746880225014,0.6377327505921271,0.6274178815675534,0.43170452058229547,0.3486156798672519,0.5161691041263459,0.11201007180716459,1783
0.21012802124023439,0.008178743193724263,0.010316610336303711,0.0031047738935552063,balanced,gini,20,1,5,150,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 150, 'smote__k_neighbors': 3}",-0.333365944150074,-0.3349324511307661,-0.6403981901639065,-0.3936517248243831,-0.5713833386434994,-0.4547463297825258,0.12719427611960796,1568,0.5515643412212962,0.5499045577241326,0.5847661722118909,0.45682519009136485,0.3495431574372774,0.49852068373719244,0.08581961771092567,2223
0.2802173614501953,0.01352669144693059,0.007056617736816406,0.00220048888932039,balanced,gini,20,1,5,200,1,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 200, 'smote__k_neighbors': 1}",-0.4870151694855167,-0.29428198296859,-0.45015197265074414,-0.37292063531886926,-0.5441512820148882,-0.4297042084877217,0.08759491228954681,1445,0.551707657588622,0.6096887249101908,0.6531196216230888,0.4344228473673759,0.3502121184223762,0.5198301939823307,0.11217977197316276,1657
0.2748678684234619,0.03336441541817741,0.005919599533081054,0.0007303413815894361,balanced,gini,20,1,5,200,2,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 200, 'smote__k_neighbors': 2}",-0.5062246426847105,-0.4605639208923129,-0.627610833414535,-0.7104007600258365,-0.7131601773563779,-0.6035920668747545,0.10385339161512859,2245,0.5384954866009302,0.6445016062139738,0.6293042675816356,0.427889860506824,0.33380224980814494,0.5147986941423016,0.1190031662997725,1872
0.28009486198425293,0.0022272956113284117,0.009591960906982422,0.0037729484867600354,balanced,gini,20,1,5,200,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 200, 'smote__k_neighbors': 3}",-0.3346081207433809,-0.3315401646804907,-0.6439563841523117,-0.396180863297201,-0.5742824580494637,-0.45611359818456965,0.1289362988271169,1632,0.5606905882518215,0.5740956190091183,0.557561273561058,0.4653540946548754,0.32561818441414353,0.49666395197820334,0.09385149839491304,2237
0.4203636169433594,0.011800095499773986,0.00933666229248047,0.0025255098172339355,balanced,gini,20,1,5,300,1,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 300, 'smote__k_neighbors': 1}",-0.4825813282946823,-0.2945936094806745,-0.45302555115433457,-0.3691818686602626,-0.540502540358486,-0.427976979589688,0.08662454173281357,1405,0.5563001017726407,0.6392374136612458,0.6456606834540803,0.4377235802559701,0.34887679354342976,0.5255597145374733,0.11595160583334453,1174
0.4026275634765625,0.012686762910252596,0.010020256042480469,0.00309898903918324,balanced,gini,20,1,5,300,2,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 300, 'smote__k_neighbors': 2}",-0.4959189222108969,-0.4611606162875743,-0.6294927222644129,-0.3935423626400186,-0.5592956938362453,-0.5078820634478296,0.08103343912403461,2020,0.5452504563639338,0.6348035900627105,0.6061652060922915,0.428978219793981,0.33595422372952094,0.5102303392084875,0.11218063420552664,2014
0.40900073051452634,0.009427311375881235,0.008551788330078126,0.0017853208479747357,balanced,gini,20,1,5,300,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 300, 'smote__k_neighbors': 3}",-0.33591230777910636,-0.33186347931004134,-0.49307971813795026,-0.40016577614424625,-0.5757056562951197,-0.42734538753329276,0.09438994195746953,1388,0.5699048012085739,0.592021530163473,0.5560486375747244,0.44540097879462176,0.3529007061167677,0.5032553307716322,0.09062269307958933,2149
