Feature,Importance,Importance_Normalized,Baseline_Loss
Seed,0.001994237853357228,1.0,0.44487757364444414
Off_1_Seed_Avg,0.0018594409835640535,0.9324068242079304,0.44487757364444414
RankAdjEM_Seed_Avg,0.0017026540106205856,0.8537868277619084,0.44487757364444414
Hgt2,0.0015465814738138683,0.7755250815293943,0.44487757364444414
R32_OR1_Avg,0.001443833192712185,0.7240025006453185,0.44487757364444414
S16_Actual_6,0.0014044070807902043,0.7042324858220574,0.44487757364444414
S16_Hgt2Rank_Avg,0.00127861144795971,0.6411529325888652,0.44487757364444414
S16_OR1Rank_Avg,0.0011779993241528008,0.5907015164563651,0.44487757364444414
R32_OR4Rank_Avg,0.0011327024027925625,0.5679876153617777,0.44487757364444414
RankDE_Seed_Avg,0.0011200455918536356,0.5616409246109129,0.44487757364444414
R32_AdjEM_Avg,0.0010167414444908207,0.5098396075368707,0.44487757364444414
Pts4Rank,0.0009547213306935198,0.4787399502452933,0.44487757364444414
S16_OR1_Avg,0.0007963628859988248,0.3993319476200777,0.44487757364444414
R32_Actual_12,0.0007959104253641436,0.39910506363333587,0.44487757364444414
Pts3,0.0007337556260462175,0.36793786900141634,0.44487757364444414
AdjEM_Seed_Avg,0.0007204604642687684,0.3612710806065079,0.44487757364444414
Off_1,0.0006978635517359555,0.34993997860442133,0.44487757364444414
S16_Hgt4Rank_Avg,0.0006975368916377622,0.3497761766298257,0.44487757364444414
Conf_SEC,0.0006951693824522875,0.34858900169906754,0.44487757364444414
R32_OR1Rank_Avg,0.0006840008644106721,0.3429886075320359,0.44487757364444414
R32_Pts2Rank_Avg,0.0006379450655827346,0.3198941713541225,0.44487757364444414
S16_Pts1_Avg,0.0006288528370814728,0.3153349215705747,0.44487757364444414
Pts1Rank_Seed_Avg,0.000606946618285531,0.3043501642814362,0.44487757364444414
DR1Rank,0.0006033455672187493,0.30254443631337086,0.44487757364444414
S16_DR2Rank_Avg,0.0005991522049330067,0.30044169702443235,0.44487757364444414
RankOff_1_Seed_Avg,0.0005195350732377091,0.26051810839067685,0.44487757364444414
DR5,0.0004968881942897241,0.249161950994577,0.44487757364444414
S16_RankOff_1_Avg,0.0004966563201725949,0.24904567894772017,0.44487757364444414
S16_DE_Avg,0.0004771640085522999,0.2392713626155533,0.44487757364444414
S16_SizeRank_Avg,0.00047592727349898833,0.23865120837907164,0.44487757364444414
Pts3Rank_Seed_Avg,0.00045666490930379444,0.22899219796425757,0.44487757364444414
OE,0.00042756720033360063,0.2144013060497305,0.44487757364444414
S16_Actual_12,0.00042602542558362044,0.2136281912743868,0.44487757364444414
S16_Def_1_Avg,0.00040944438951334705,0.20531371863394432,0.44487757364444414
Def_1_Seed_Avg,0.00040215246507518954,0.20165722177932802,0.44487757364444414
DR3Rank,0.00038530428979399733,0.19320879359769014,0.44487757364444414
R32_OR4_Avg,0.00038332230781285004,0.19221493923984076,0.44487757364444414
Pts1,0.00037928518079899387,0.19019054329977783,0.44487757364444414
R32_RankAdjOE_Avg,0.00037876148065257853,0.18992793663752153,0.44487757364444414
AdjOE_Seed_Avg,0.0003780343126292274,0.18956330208697028,0.44487757364444414
ExpRank_Seed_Avg,0.0003740383527652269,0.18755954919597315,0.44487757364444414
OR5_Seed_Avg,0.0003601055798977404,0.18057303409997735,0.44487757364444414
Def_2,0.00034217087826354797,0.17157977303836427,0.44487757364444414
S16_RankDef_1_Avg,0.0003394893980345759,0.17023515899222233,0.44487757364444414
S16_OR5_Avg,0.00033474156878704475,0.16785438518455525,0.44487757364444414
S16_RankDef_2_Avg,0.00033132425230852913,0.16614078995178866,0.44487757364444414
DR2,0.0003290411634805368,0.164995947161773,0.44487757364444414
RankDef_1_Seed_Avg,0.00031527843524864485,0.15809470004688,0.44487757364444414
RankOff_1,0.0003096278430176347,0.15526124052674423,0.44487757364444414
S16_Hgt2_Avg,0.00030106042176614167,0.1509651525565605,0.44487757364444414
R32_DR4_Avg,0.00028890240032297676,0.1448685771542346,0.44487757364444414
S16_Hgt3Rank_Avg,0.00027882181084554203,0.13981371899854148,0.44487757364444414
OR1_Seed_Avg,0.0002734295887045768,0.13710981779042447,0.44487757364444414
R32_AdjDE_Avg,0.00027271944898332734,0.13675372199169417,0.44487757364444414
R32_Def_2_Avg,0.0002724257937631869,0.13660647013823743,0.44487757364444414
Region_Midwest,0.00027104774229191886,0.13591545353309772,0.44487757364444414
DR2_Seed_Avg,0.00026705757057299273,0.13391460307676484,0.44487757364444414
S16_RankDE_Avg,0.00026529287839249793,0.13302970753758728,0.44487757364444414
OR1Rank_Seed_Avg,0.0002642985724666813,0.13253111810195767,0.44487757364444414
RankAdjDE_Seed_Avg,0.0002642265710574576,0.1324950133769859,0.44487757364444414
OR1,0.00025870821770196395,0.12972786433997224,0.44487757364444414
Hgt2Rank,0.00025787071727051414,0.1293079041882582,0.44487757364444414
S16_Hgt5Rank_Avg,0.00023658654494168596,0.1186350688025508,0.44487757364444414
R32_Bench_Avg,0.00023654195338979056,0.11861270860523515,0.44487757364444414
OR1Rank,0.00023134577686428903,0.1160071134317437,0.44487757364444414
Hgt2_Seed_Avg,0.0002259166001378765,0.1132846815426525,0.44487757364444414
S16_DR5_Avg,0.00020429716234193762,0.10244372906572335,0.44487757364444414
S16_DR1_Avg,0.00020341867026174576,0.10200321386904662,0.44487757364444414
R32_OR3_Avg,0.0002015373317125757,0.10105982662664578,0.44487757364444414
AdjDE_Seed_Avg,0.00019816258575094947,0.09936757815390469,0.44487757364444414
S16_OR4Rank_Avg,0.0001977056244709674,0.09913843734243488,0.44487757364444414
R32_Off_1_Avg,0.00019067406802697473,0.09561250063826728,0.44487757364444414
Hgt3_Seed_Avg,0.0001889420634124117,0.09474399610574762,0.44487757364444414
