Feature,Importance,Importance_Normalized,Baseline_Loss
Pts4_Seed_Avg,0.0013035724285132,1.0,0.07836095673608108
NCG_Actual_12,0.0008366303597517333,0.641798139828685,0.07836095673608108
NCG_Actual_Full,0.0008020178700925001,0.6152461133342993,0.07836095673608108
Winner_Pts2Rank_Avg,0.0006366588233457787,0.4883954350522165,0.07836095673608108
E8_RankAdjDE_Avg,0.000572782381435058,0.4393943665165959,0.07836095673608108
Hgt5Rank_Seed_Avg,0.0005061461501576769,0.3882762009127226,0.07836095673608108
F4_HgtEffRank_Avg,0.0004992981074522923,0.3830229119081406,0.07836095673608108
S16_Actual_12,0.0004206505104033531,0.3226905549721771,0.07836095673608108
S16_AdjOE_Avg,0.00040486399095417125,0.3105803575609083,0.07836095673608108
R32_Pts5Rank_Avg,0.00039713954691419917,0.30465476119893076,0.07836095673608108
Winner_Pts2_Avg,0.00039139588675796144,0.30024866911643044,0.07836095673608108
F4_Actual_6,0.00035657502912561645,0.2735367988200786,0.07836095673608108
Pts5Rank_Seed_Avg,0.00032220010824277057,0.24716701672668737,0.07836095673608108
R32_RankTempo_Avg,0.00031873302899612654,0.24450734153656506,0.07836095673608108
S16_Actual_6,0.00031359973206153413,0.24056947293616268,0.07836095673608108
S16_DR3Rank_Avg,0.0003089663967200118,0.23701513622254647,0.07836095673608108
Winner_AdjOE_Avg,0.0003023579738764548,0.23194566505315828,0.07836095673608108
DR2,0.0002954884146125908,0.2266758702081575,0.07836095673608108
R32_RankAdjTempo_Avg,0.00028396319213917776,0.21783461043515184,0.07836095673608108
Hgt5_Seed_Avg,0.00028370114117357015,0.2176335851910797,0.07836095673608108
E8_AdjOE_Avg,0.0002816668503560077,0.2160730345280968,0.07836095673608108
WinStreak,0.00026480945559810565,0.20314134435946624,0.07836095673608108
Conf_Big East,0.00024476611734090825,0.18776564461406892,0.07836095673608108
Winner_RankTempo_Avg,0.00023635052961498704,0.18130985624217177,0.07836095673608108
NCG_Actual_6,0.0002343654758421576,0.1797870764338465,0.07836095673608108
R32_DR3_Avg,0.00020024625645456706,0.15361344876169217,0.07836095673608108
E8_RankAdjOE_Avg,0.00018410059628358455,0.14122774635051308,0.07836095673608108
NCG_DR2Rank_Avg,0.00018341236237585934,0.1406997864975188,0.07836095673608108
NCG_Off_1_Avg,0.0001728675286852971,0.13261060521390633,0.07836095673608108
Pts5_Seed_Avg,0.00017096511271023906,0.1311512187360657,0.07836095673608108
S16_DR3_Avg,0.0001559895354086016,0.11966311345393883,0.07836095673608108
Conf Tourney,0.00014912941951487901,0.11440056283253074,0.07836095673608108
F4_RankTempo_Avg,0.00014784945286257234,0.11341867135929165,0.07836095673608108
Bench,0.00014502486941418702,0.1112518692801721,0.07836095673608108
NCG_OR4Rank_Avg,0.000130323017825687,0.09997374520595527,0.07836095673608108
Pts2_Seed_Avg,0.0001206043439806459,0.0925183298930326,0.07836095673608108
RankAdjOE,0.00012038736428932051,0.09235187984654546,0.07836095673608108
Winner_RankAdjOE_Avg,0.00011666731490095339,0.0894981455184805,0.07836095673608108
R32_AdjEM_Avg,0.00011418122789491614,0.08759101174389401,0.07836095673608108
OR2_Seed_Avg,0.00010634341665630154,0.0815784488304899,0.07836095673608108
R32_Exp_Avg,0.00010153561434993186,0.0778902745478739,0.07836095673608108
Winner_OR4Rank_Avg,0.00010094861440908265,0.07743997356880308,0.07836095673608108
F4_Pts5_Avg,0.00010078409388739051,0.07731376614212424,0.07836095673608108
R32_DR5Rank_Avg,9.294838138601547e-05,0.0713028132176963,0.07836095673608108
R32_AdjTempo_Avg,9.277525879816673e-05,0.07117000695080848,0.07836095673608108
F4_AdjOE_Avg,8.553340548990429e-05,0.06561461689356234,0.07836095673608108
F4_Pts5Rank_Avg,8.499411435584914e-05,0.06520091442313632,0.07836095673608108
E8_OR5_Avg,8.011308854288801e-05,0.061456568726496956,0.07836095673608108
Region_Midwest,7.748624805349602e-05,0.05944145975983366,0.07836095673608108
DE_Seed_Avg,7.063259113763987e-05,0.054183863966960726,0.07836095673608108
R32_DR3Rank_Avg,6.921914869716106e-05,0.05309958018681748,0.07836095673608108
OR3Rank,6.443999647839926e-05,0.049433384036740344,0.07836095673608108
E8_Pts1Rank_Avg,5.903592538225588e-05,0.045287798430647834,0.07836095673608108
F4_DR4Rank_Avg,5.7508648723184064e-05,0.04411618983747302,0.07836095673608108
NCG_OR4_Avg,5.6906360296191116e-05,0.04365416071364452,0.07836095673608108
DR2Rank_Seed_Avg,5.5949003509706e-05,0.04291975059147199,0.07836095673608108
E8_Tempo_Avg,5.4294056097678456e-05,0.04165020286567735,0.07836095673608108
E8_DR3_Avg,5.329783193139259e-05,0.04088597669420015,0.07836095673608108
Winner_RankOff_1_Avg,5.292920554776648e-05,0.0406031950277863,0.07836095673608108
E8_AdjEM_Avg,4.933900421867643e-05,0.03784907009344347,0.07836095673608108
R32_RankAdjEM_Avg,4.844523135548451e-05,0.03716343664213511,0.07836095673608108
Pts5,4.740025832317141e-05,0.036361814108966814,0.07836095673608108
