mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__l1_ratio,param_clf__max_iter,param_clf__penalty,param_clf__solver,param_smote__k_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.01595301628112793,0.00406218478314546,0.0005796432495117187,0.00026971982683369366,0.0001,,0.3,20000,elasticnet,saga,5,"{'clf__C': 0.0001, 'clf__class_weight': None, 'clf__l1_ratio': 0.3, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 5}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
0.01864795684814453,0.006293624995681443,0.0012796878814697265,0.001024562799642472,0.0001,,0.5,20000,elasticnet,saga,3,"{'clf__C': 0.0001, 'clf__class_weight': None, 'clf__l1_ratio': 0.5, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 3}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
0.03909907341003418,0.010788842414627096,0.004497718811035156,0.005459719102364608,0.0001,,0.5,20000,elasticnet,saga,4,"{'clf__C': 0.0001, 'clf__class_weight': None, 'clf__l1_ratio': 0.5, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 4}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
0.01621251106262207,0.005867736655453185,0.0005888938903808594,0.00030296819898281946,0.0001,,0.5,20000,elasticnet,saga,5,"{'clf__C': 0.0001, 'clf__class_weight': None, 'clf__l1_ratio': 0.5, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 5}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
0.01331791877746582,0.0026085906441326444,0.0007232666015625,0.00035641919292034644,0.0001,,0.7,20000,elasticnet,saga,3,"{'clf__C': 0.0001, 'clf__class_weight': None, 'clf__l1_ratio': 0.7, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 3}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
0.014945602416992188,0.002355326519670035,0.0007412433624267578,0.0003639606851759864,0.0001,,0.7,20000,elasticnet,saga,4,"{'clf__C': 0.0001, 'clf__class_weight': None, 'clf__l1_ratio': 0.7, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 4}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
0.01293010711669922,0.0032412575458981886,0.0004291534423828125,1.0224794177331792e-05,0.0001,,0.7,20000,elasticnet,saga,5,"{'clf__C': 0.0001, 'clf__class_weight': None, 'clf__l1_ratio': 0.7, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 5}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
0.01701841354370117,0.0040629302649680035,0.0006738185882568359,0.00028888821806258503,0.0001,,0.9,20000,elasticnet,saga,3,"{'clf__C': 0.0001, 'clf__class_weight': None, 'clf__l1_ratio': 0.9, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 3}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
0.01675281524658203,0.005796141399042021,0.0007062435150146484,0.00033857430815824476,0.0001,,0.9,20000,elasticnet,saga,4,"{'clf__C': 0.0001, 'clf__class_weight': None, 'clf__l1_ratio': 0.9, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 4}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
0.013492441177368164,0.00255937075682846,0.0007855892181396484,0.0006943451962412438,0.0001,,0.9,20000,elasticnet,saga,5,"{'clf__C': 0.0001, 'clf__class_weight': None, 'clf__l1_ratio': 0.9, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 5}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
0.015064287185668945,0.002463298499844756,0.0006161689758300781,0.0002942923128219036,0.0001,,1.0,20000,elasticnet,saga,3,"{'clf__C': 0.0001, 'clf__class_weight': None, 'clf__l1_ratio': 1.0, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 3}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
