mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,param_smote__k_neighbors,params,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,split3_test_neg_log_loss,split4_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision
0.09968528747558594,0.007716344430668557,0.0060141563415527345,0.003937716076982145,1,10,2,50,1,"{'clf__max_depth': 1, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__n_estimators': 50, 'smote__k_neighbors': 1}",-0.4755227651017195,-0.5434369182109204,-0.5495695496189293,-0.563830535683647,-0.5503418018839609,-0.5365403140998355,0.031227240260270954,172,0.8559324215132342,0.7979941379389401,0.8027884774465142,0.7685521353666823,0.7991716635877855,0.8048877671706313,0.028321150601794392,235
0.11379199028015137,0.02382562906791253,0.003162193298339844,0.0009709553870685937,1,10,2,50,2,"{'clf__max_depth': 1, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__n_estimators': 50, 'smote__k_neighbors': 2}",-0.4755227651017195,-0.5434369182109204,-0.5495695496189293,-0.563830535683647,-0.5503418018839609,-0.5365403140998355,0.031227240260270954,172,0.8559324215132342,0.7979941379389401,0.8027884774465142,0.7685521353666823,0.7991716635877855,0.8048877671706313,0.028321150601794392,235
0.0674138069152832,0.010803197908297375,0.0018705368041992188,0.00047412668443014836,1,10,2,50,3,"{'clf__max_depth': 1, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__n_estimators': 50, 'smote__k_neighbors': 3}",-0.4755227651017195,-0.5434369182109204,-0.5495695496189293,-0.563830535683647,-0.5503418018839609,-0.5365403140998355,0.031227240260270954,172,0.8559324215132342,0.7979941379389401,0.8027884774465142,0.7685521353666823,0.7991716635877855,0.8048877671706313,0.028321150601794392,235
0.11743431091308594,0.008433330699913541,0.005467796325683593,0.004306430841001122,1,10,2,100,1,"{'clf__max_depth': 1, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__n_estimators': 100, 'smote__k_neighbors': 1}",-0.47660686166349314,-0.5428492465971336,-0.5394343530000212,-0.5583031492834403,-0.5365004952853468,-0.530738821165887,0.028091040531828027,82,0.8646538919494913,0.8127957563420523,0.8147591127396678,0.7826468393553075,0.8085917375317351,0.8166894675836508,0.026623099107692037,82
0.11616230010986328,0.013109720421390351,0.005775976181030274,0.002593082280854795,1,10,2,100,2,"{'clf__max_depth': 1, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__n_estimators': 100, 'smote__k_neighbors': 2}",-0.47660686166349314,-0.5428492465971336,-0.5394343530000212,-0.5583031492834403,-0.5365004952853468,-0.530738821165887,0.028091040531828027,82,0.8646538919494913,0.8127957563420523,0.8147591127396678,0.7826468393553075,0.8085917375317351,0.8166894675836508,0.026623099107692037,82
0.12204599380493164,0.024711844067236165,0.0034200191497802735,0.0035378763866322567,1,10,2,100,3,"{'clf__max_depth': 1, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__n_estimators': 100, 'smote__k_neighbors': 3}",-0.47660686166349314,-0.5428492465971336,-0.5394343530000212,-0.5583031492834403,-0.5365004952853468,-0.530738821165887,0.028091040531828027,82,0.8646538919494913,0.8127957563420523,0.8147591127396678,0.7826468393553075,0.8085917375317351,0.8166894675836508,0.026623099107692037,82
0.1464263916015625,0.019740538699916998,0.0034718990325927736,0.0021137177739715364,1,10,2,150,1,"{'clf__max_depth': 1, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__n_estimators': 150, 'smote__k_neighbors': 1}",-0.47601624135791587,-0.5495007024136398,-0.535058210960769,-0.5560729474538401,-0.532102223088511,-0.5297500650549352,0.028298461736767686,55,0.8637493784034852,0.8107935923539032,0.8192648964781608,0.7901340582363353,0.8176038629153206,0.8203091576774412,0.024068836646738243,46
0.12315597534179687,0.015521909242102274,0.0020562171936035155,0.0008307222297987739,1,10,2,150,2,"{'clf__max_depth': 1, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__n_estimators': 150, 'smote__k_neighbors': 2}",-0.47601624135791587,-0.5495007024136398,-0.535058210960769,-0.5560729474538401,-0.532102223088511,-0.5297500650549352,0.028298461736767686,55,0.8637493784034852,0.8107935923539032,0.8192648964781608,0.7901340582363353,0.8176038629153206,0.8203091576774412,0.024068836646738243,46
0.11758570671081543,0.022589100933344736,0.0030823230743408205,0.0024449077582678856,1,10,2,150,3,"{'clf__max_depth': 1, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__n_estimators': 150, 'smote__k_neighbors': 3}",-0.47601624135791587,-0.5495007024136398,-0.535058210960769,-0.5560729474538401,-0.532102223088511,-0.5297500650549352,0.028298461736767686,55,0.8637493784034852,0.8107935923539032,0.8192648964781608,0.7901340582363353,0.8176038629153206,0.8203091576774412,0.024068836646738243,46
0.16016578674316406,0.029796975630071453,0.0018268585205078124,0.0005056433837484525,1,10,2,200,1,"{'clf__max_depth': 1, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__n_estimators': 200, 'smote__k_neighbors': 1}",-0.47641471154837717,-0.5553473240798802,-0.5358098702477934,-0.5537265352842528,-0.5323690280412922,-0.5307334938403191,0.02868273094786018,73,0.8638506291972557,0.8060834668057617,0.8170413449913743,0.7956046784940428,0.8220110558670902,0.820918235071105,0.023324928704937815,28
