mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__class_weight,param_clf__criterion,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,param_smote__k_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.09321341514587403,0.0038875485791766483,0.0022883892059326174,0.001690938516850958,balanced,gini,10,1,5,50,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 50, 'smote__k_neighbors': 5}",-0.033471663235789074,-0.035470007674309606,-0.04903408231919324,-0.21965943082244377,-0.23006780448659403,-0.11354059770766593,0.09111195144932689,940
0.16984305381774903,0.0032050541842416776,0.0030947208404541017,0.0018808582033087967,balanced,gini,10,1,5,100,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 100, 'smote__k_neighbors': 3}",-0.03611180080900476,-0.03828919087282917,-0.052939079820142565,-0.21561345409260715,-0.058161379670149616,-0.08022298105294665,0.06821428691020896,746
0.1714047908782959,0.00616648040903741,0.0035563945770263673,0.0018912314839661488,balanced,gini,10,1,5,100,4,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 100, 'smote__k_neighbors': 4}",-0.03220395351260111,-0.035519977699041645,-0.05516939018811331,-0.21568974127317672,-0.055803652944528964,-0.07887734312349234,0.06909466105662304,653
0.17704334259033203,0.004341366583421992,0.0038289546966552733,0.0020266686039039474,balanced,gini,10,1,5,100,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 100, 'smote__k_neighbors': 5}",-0.03128288908939878,-0.03378233843645481,-0.047611822737239184,-0.05563000480719965,-0.22715851014468083,-0.07909311304299464,0.07457055010688543,677
0.24773879051208497,0.003065064248310686,0.003060436248779297,0.00043331524614471565,balanced,gini,10,1,5,150,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 150, 'smote__k_neighbors': 3}",-0.03654198075487806,-0.04006820987560494,-0.0536942971639292,-0.05222617647116303,-0.057249946064722786,-0.047956122066059606,0.008124493377318071,282
0.2514756679534912,0.011783380614439664,0.0030399322509765624,0.00036219477072623406,balanced,gini,10,1,5,150,4,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 150, 'smote__k_neighbors': 4}",-0.033103402759257626,-0.03280777655687514,-0.055497817445380744,-0.21506634426295845,-0.05628612877465664,-0.07855229395982573,0.06902396614707751,631
0.2620965003967285,0.00854505480110498,0.005713224411010742,0.0033619299500175456,balanced,gini,10,1,5,150,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 150, 'smote__k_neighbors': 5}",-0.031210084132424515,-0.0325619265348314,-0.047700225833079334,-0.05830456081260427,-0.22678039652569135,-0.07931143876772617,0.07441358534381491,699
0.08986878395080566,0.004537909898007313,0.002320671081542969,0.0016311150806850021,balanced,gini,10,1,10,50,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 50, 'smote__k_neighbors': 3}",-0.034049043469334885,-0.039257093710044,-0.06211542316463709,-0.2185536733798982,-0.05434133770782055,-0.08166331428634695,0.0691852400346013,799
0.09449925422668456,0.0030646758946726166,0.0024121761322021484,0.0013848255426127123,balanced,gini,10,1,10,50,4,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 50, 'smote__k_neighbors': 4}",-0.03189130953847027,-0.03317913468203838,-0.06158695119409812,-0.21733139127096243,-0.22066490239347678,-0.1129307378158092,0.08725828123644334,916
0.09600586891174316,0.008118415905832387,0.002639961242675781,0.001489760550228692,balanced,gini,10,1,10,50,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 50, 'smote__k_neighbors': 5}",-0.03402754177667435,-0.03523360458829491,-0.049445619067539505,-0.06017400249276964,-0.06123107223548064,-0.048022368032151805,0.011692436552311718,289
0.17226500511169435,0.0220622439522631,0.005214548110961914,0.004222935563100321,balanced,gini,10,1,10,100,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 100, 'smote__k_neighbors': 3}",-0.033208188365020534,-0.038753051313286935,-0.05631694678189747,-0.2171452431891023,-0.053147386956007396,-0.07971416332106293,0.06925480989134618,718
0.1813652515411377,0.02794550462366454,0.002318000793457031,0.00034002463682278024,balanced,gini,10,1,10,100,4,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 100, 'smote__k_neighbors': 4}",-0.031615181993563744,-0.033568816703743405,-0.056177436537226365,-0.21650618424168425,-0.05936104431384145,-0.07944573275801184,0.06945909399482053,706
